fund_code,date,nav,daily_return
003962,2019-06-19,1.153,3.2691
003962,2019-06-20,1.1812,2.4458
003962,2019-06-21,1.1918,0.8974
003962,2019-06-24,1.1916,-0.0168
003962,2019-06-25,1.1801,-0.9651
003962,2019-06-26,1.1902,0.8559
003962,2019-06-27,1.2176,2.3021
003962,2019-06-28,1.2182,0.0493
003962,2019-06-30,1.2181,0.0
003962,2019-07-01,1.2655,3.8828
003962,2019-07-02,1.2589,-0.5215
003962,2019-07-03,1.2441,-1.1756
003962,2019-07-04,1.2399,-0.3376
003962,2019-07-05,1.2463,0.5162
003962,2019-07-08,1.2171,-2.3429
003962,2019-07-09,1.2167,-0.0329
003962,2019-07-10,1.2135,-0.263
003962,2019-07-11,1.2112,-0.1895
003962,2019-07-12,1.2241,1.0651
003962,2019-07-15,1.2359,0.964
003962,2019-07-16,1.235,-0.0728
003962,2019-07-17,1.2334,-0.1296
003962,2019-07-18,1.2226,-0.8756
003962,2019-07-19,1.2281,0.4499
003962,2019-07-22,1.2628,2.8255
003962,2019-07-23,1.2752,0.9819
003962,2019-07-24,1.2894,1.1136
003962,2019-07-25,1.3116,1.7217
003962,2019-07-26,1.3196,0.6099
003962,2019-07-29,1.3199,0.0227
003962,2019-07-30,1.3162,-0.2803
003962,2019-07-31,1.3167,0.038
003962,2019-08-01,1.3155,-0.0911
003962,2019-08-02,1.3,-1.1783
003962,2019-08-05,1.2859,-1.0846
003962,2019-08-06,1.2797,-0.4822
003962,2019-08-07,1.2735,-0.4845
003962,2019-08-08,1.3004,2.1123
003962,2019-08-09,1.2851,-1.1766
003962,2019-08-12,1.3201,2.7235
003962,2019-08-13,1.3158,-0.3257
003962,2019-08-14,1.323,0.5472
003962,2019-08-15,1.347,1.8141
003962,2019-08-16,1.3507,0.2747
003962,2019-08-19,1.3798,2.1544
003962,2019-08-20,1.3761,-0.2682
003962,2019-08-21,1.4,1.7368
003962,2019-08-22,1.384,-1.1429
003962,2019-08-23,1.391,0.5058
003962,2019-08-26,1.3795,-0.8267
003962,2019-08-27,1.4005,1.5223
003962,2019-08-28,1.3996,-0.0643
003962,2019-08-29,1.3998,0.0143
003962,2019-08-30,1.386,-0.9859
003962,2019-09-02,1.4138,2.0058
003962,2019-09-03,1.438,1.7117
003962,2019-09-04,1.4412,0.2225
003962,2019-09-05,1.4439,0.1873
003962,2019-09-06,1.4468,0.2008
003962,2019-09-09,1.4702,1.6174
003962,2019-09-10,1.4607,-0.6462
003962,2019-09-11,1.4459,-1.0132
003962,2019-09-12,1.4635,1.2172
003962,2019-09-16,1.4846,1.4417
003962,2019-09-17,1.4679,-1.1249
003962,2019-09-18,1.4788,0.7426
003962,2019-09-19,1.4988,1.3524
003962,2019-09-20,1.5085,0.6472
003962,2019-09-23,1.5103,0.1193
003962,2019-09-24,1.5227,0.821
003962,2019-09-25,1.4898,-2.1606
003962,2019-09-26,1.4661,-1.5908
003962,2019-09-27,1.4915,1.7325
003962,2019-09-30,1.4704,-1.4147
003962,2019-10-08,1.4658,-0.3128
003962,2019-10-09,1.4641,-0.116
003962,2019-10-10,1.4934,2.0012
003962,2019-10-11,1.4997,0.4219
003962,2019-10-14,1.5212,1.4336
003962,2019-10-15,1.5063,-0.9795
003962,2019-10-16,1.4944,-0.79
003962,2019-10-17,1.5071,0.8498
003962,2019-10-18,1.4836,-1.5593
003962,2019-10-21,1.4853,0.1146
003962,2019-10-22,1.5016,1.0974
003962,2019-10-23,1.493,-0.5727
003962,2019-10-24,1.5016,0.576
003962,2019-10-25,1.5192,1.1721
003962,2019-10-28,1.5349,1.0334
003962,2019-10-29,1.5314,-0.228
003962,2019-10-30,1.5364,0.3265
003962,2019-10-31,1.5221,-0.9307
003962,2019-11-01,1.5521,1.971
003962,2019-11-04,1.5673,0.9793
003962,2019-11-05,1.5782,0.6955
003962,2019-11-06,1.5787,0.0317
003962,2019-11-07,1.5806,0.1204
003962,2019-11-08,1.5834,0.1771
003962,2019-11-11,1.5505,-2.0778
003962,2019-11-12,1.5462,-0.2773
003962,2019-11-13,1.5628,1.0736
003962,2019-11-14,1.5759,0.8382
003962,2019-11-15,1.5643,-0.7361
003962,2019-11-18,1.5838,1.2466
003962,2019-11-19,1.6099,1.6479
003962,2019-11-20,1.6026,-0.4534
003962,2019-11-21,1.6037,0.0686
003962,2019-11-22,1.5709,-2.0453
003962,2019-11-25,1.561,-0.6302
003962,2019-11-26,1.5733,0.788
003962,2019-11-27,1.5768,0.2225
003962,2019-11-28,1.5781,0.0824
003962,2019-11-29,1.5716,-0.4119
003962,2019-12-02,1.5781,0.4136
003962,2019-12-03,1.5913,0.8364
003962,2019-12-04,1.5959,0.2891
003962,2019-12-05,1.6242,1.7733
003962,2019-12-06,1.6517,1.6931
003962,2019-12-09,1.6501,-0.0969
003962,2019-12-10,1.6596,0.5757
003962,2019-12-11,1.653,-0.3977
003962,2019-12-12,1.6464,-0.3993
003962,2019-12-13,1.6711,1.5002
003962,2019-12-16,1.7034,1.9329
003962,2019-12-17,1.7244,1.2328
003962,2019-12-18,1.7181,-0.3653
003962,2019-12-19,1.703,-0.8789
003962,2019-12-20,1.6924,-0.6224
003962,2019-12-23,1.6749,-1.034
003962,2019-12-24,1.6935,1.1105
003962,2019-12-25,1.7009,0.437
003962,2019-12-26,1.7058,0.2881
003962,2019-12-27,1.6893,-0.9673
003962,2019-12-30,1.7146,1.4977
003962,2019-12-31,1.7272,0.7349
003962,2020-01-02,1.7753,2.7849
003962,2020-01-03,1.7703,-0.2816
003962,2020-01-06,1.7817,0.644
003962,2020-01-07,1.7973,0.8756
003962,2020-01-08,1.7859,-0.6343
003962,2020-01-09,1.8335,2.6653
003962,2020-01-10,1.8268,-0.3654
003962,2020-01-13,1.8546,1.5218
003962,2020-01-14,1.8524,-0.1186
003962,2020-01-15,1.8588,0.3455
003962,2020-01-16,1.8709,0.651
003962,2020-01-17,1.8668,-0.2191
003962,2020-01-20,1.91,2.3141
003962,2020-01-21,1.9107,0.0366
003962,2020-01-22,1.9313,1.0781
003962,2020-01-23,1.8695,-3.1999
003962,2020-02-03,1.7235,-7.8096
003962,2020-02-04,1.8207,5.6397
003962,2020-02-05,1.8396,1.0381
003962,2020-02-06,1.8549,0.8317
003962,2020-02-07,1.8676,0.6847
003962,2020-02-10,1.8831,0.8299
003962,2020-02-11,1.9164,1.7684
003962,2020-02-12,1.9403,1.2471
003962,2020-02-13,1.92,-1.0462
003962,2020-02-14,1.9214,0.0729
003962,2020-02-17,1.9739,2.7324
003962,2020-02-18,1.9781,0.2128
003962,2020-02-19,1.9642,-0.7027
003962,2020-02-20,2.004,2.0263
003962,2020-02-21,2.0282,1.2076
003962,2020-02-24,2.0452,0.8382
003962,2020-02-25,2.0462,0.0489
003962,2020-02-26,1.9927,-2.6146
003962,2020-02-27,2.0074,0.7377
003962,2020-02-28,1.9299,-3.8607
003962,2020-03-02,1.9945,3.3473
003962,2020-03-03,1.9913,-0.1604
003962,2020-03-04,1.9804,-0.5474
003962,2020-03-05,2.0074,1.3634
003962,2020-03-06,1.9837,-1.1806
003962,2020-03-09,1.9043,-4.0026
003962,2020-03-10,1.9434,2.0532
003962,2020-03-11,1.9204,-1.1835
003962,2020-03-12,1.8726,-2.4891
003962,2020-03-13,1.8507,-1.1695
003962,2020-03-16,1.7423,-5.8572
003962,2020-03-17,1.7239,-1.0561
003962,2020-03-18,1.6841,-2.3087
003962,2020-03-19,1.6652,-1.1223
003962,2020-03-20,1.6901,1.4953
003962,2020-03-23,1.5995,-5.3606
003962,2020-03-24,1.6413,2.6133
003962,2020-03-25,1.7089,4.1187
003962,2020-03-26,1.6853,-1.381
003962,2020-03-27,1.6929,0.451
003962,2020-03-30,1.6663,-1.5713
003962,2020-03-31,1.6752,0.5341
003962,2020-04-01,1.6837,0.5074
003962,2020-04-02,1.715,1.859
003962,2020-04-03,1.7039,-0.6472
003962,2020-04-07,1.7387,2.0424
003962,2020-04-08,1.7322,-0.3738
003962,2020-04-09,1.7304,-0.1039
003962,2020-04-10,1.7146,-0.9131
003962,2020-04-13,1.6868,-1.6214
003962,2020-04-14,1.7306,2.5966
003962,2020-04-15,1.7226,-0.4623
003962,2020-04-16,1.7348,0.7082
003962,2020-04-17,1.7642,1.6947
003962,2020-04-20,1.7807,0.9353
003962,2020-04-21,1.7592,-1.2074
003962,2020-04-22,1.7704,0.6367
003962,2020-04-23,1.7596,-0.61
003962,2020-04-24,1.7578,-0.1023
003962,2020-04-27,1.7643,0.3698
003962,2020-04-28,1.7793,0.8502
003962,2020-04-29,1.7998,1.1521
003962,2020-04-30,1.8301,1.6835
003962,2020-05-06,1.84,0.541
003962,2020-05-07,1.8443,0.2337
003962,2020-05-08,1.8721,1.5073
003962,2020-05-11,1.8718,-0.016
003962,2020-05-12,1.8761,0.2297
003962,2020-05-13,1.8787,0.1386
003962,2020-05-14,1.8516,-1.4425
003962,2020-05-15,1.8472,-0.2376
003962,2020-05-18,1.8395,-0.4168
003962,2020-05-19,1.8619,1.2177
003962,2020-05-20,1.8435,-0.9882
003962,2020-05-21,1.832,-0.6238
003962,2020-05-22,1.7999,-1.7522
003962,2020-05-25,1.7945,-0.3
003962,2020-05-26,1.8292,1.9337
003962,2020-05-27,1.8179,-0.6178
003962,2020-05-28,1.8158,-0.1155
003962,2020-05-29,1.8247,0.4901
003962,2020-06-01,1.8895,3.5513
003962,2020-06-02,1.8971,0.4022
003962,2020-06-03,1.904,0.3637
003962,2020-06-04,1.9038,-0.0105
003962,2020-06-05,1.8986,-0.2731
003962,2020-06-08,1.922,1.2325
003962,2020-06-09,1.9383,0.8481
003962,2020-06-10,1.9415,0.1651
003962,2020-06-11,1.9359,-0.2884
003962,2020-06-12,1.9377,0.093
003962,2020-06-15,1.9052,-1.6772
003962,2020-06-16,1.9376,1.7006
003962,2020-06-17,1.9386,0.0516
003962,2020-06-18,1.9658,1.4031
003962,2020-06-19,1.9835,0.9004
003962,2020-06-22,1.9845,0.0504
003962,2020-06-23,1.995,0.5291
003962,2020-06-24,2.0258,1.5439
003962,2020-06-29,2.0312,0.2666
003962,2020-06-30,2.0661,1.7182
003962,2020-07-01,2.1105,2.149
003962,2020-07-02,2.128,0.8292
003962,2020-07-03,2.1401,0.5686
003962,2020-07-06,2.2283,4.1213
003962,2020-07-07,2.2353,0.3141
003962,2020-07-08,2.2791,1.9595
003962,2020-07-09,2.3195,1.7726
003962,2020-07-10,2.2931,-1.1382
003962,2020-07-13,2.3444,2.2371
003962,2020-07-14,2.3313,-0.5588
003962,2020-07-15,2.3026,-1.2311
003962,2020-07-16,2.2087,-4.078
003962,2020-07-17,2.2395,1.3945
003962,2020-07-20,2.331,4.0857
003962,2020-07-21,2.3453,0.6135
003962,2020-07-22,2.3667,0.9125
003962,2020-07-23,2.3948,1.1873
003962,2020-07-24,2.2917,-4.3052
003962,2020-07-27,2.3213,1.2916
003962,2020-07-28,2.3433,0.9477
003962,2020-07-29,2.4188,3.222
003962,2020-07-30,2.4185,-0.0124
003962,2020-07-31,2.4474,1.195
003962,2020-08-03,2.4901,1.7447
003962,2020-08-04,2.4794,-0.4297
003962,2020-08-05,2.4828,0.1371
003962,2020-08-06,2.4703,-0.5035
003962,2020-08-07,2.4852,0.6032
003962,2020-08-10,2.5262,1.6498
003962,2020-08-11,2.5066,-0.7759
003962,2020-08-12,2.4909,-0.6263
003962,2020-08-13,2.5132,0.8953
003962,2020-08-14,2.5536,1.6075
003962,2020-08-17,2.5924,1.5194
003962,2020-08-18,2.6065,0.5439
003962,2020-08-19,2.5584,-1.8454
003962,2020-08-20,2.5342,-0.9459
003962,2020-08-21,2.5746,1.5942
003962,2020-08-24,2.6493,2.9
003962,2020-08-25,2.6495,0.01
003962,2020-08-26,2.6021,-1.79
003962,2020-08-27,2.6264,0.93
003962,2020-08-28,2.6768,1.92
003962,2020-08-31,2.6525,-0.91
003962,2020-09-01,2.7073,2.07
003962,2020-09-02,2.7405,1.23
003962,2020-09-03,2.7125,-1.02
003962,2020-09-04,2.698,-0.53
003962,2020-09-07,2.6218,-2.82
003962,2020-09-08,2.6335,0.45
003962,2020-09-09,2.5589,-2.83
003962,2020-09-10,2.5882,1.15
003962,2020-09-11,2.6741,3.32
003962,2020-09-14,2.7151,1.53
003962,2020-09-15,2.7369,0.8
003962,2020-09-16,2.7514,0.53
003962,2020-09-17,2.7875,1.31
003962,2020-09-18,2.8176,1.08
003962,2020-09-21,2.7854,-1.14
003962,2020-09-22,2.7506,-1.25
003962,2020-09-23,2.8059,2.01
003962,2020-09-24,2.7157,-3.21
003962,2020-09-25,2.7152,-0.02
003962,2020-09-28,2.7274,0.45
003962,2020-09-29,2.7387,0.41
003962,2020-09-30,2.7405,0.07
003962,2020-10-09,2.8699,4.72
003962,2020-10-12,2.9059,1.25
003962,2020-10-13,2.9301,0.83
003962,2020-10-14,2.8905,-1.35
003962,2020-10-15,2.8571,-1.16
003962,2020-10-16,2.8203,-1.29
003962,2020-10-19,2.7752,-1.6
003962,2020-10-20,2.8354,2.17
003962,2020-10-21,2.8012,-1.21
003962,2020-10-22,2.7798,-0.76
003962,2020-10-23,2.7178,-2.23
003962,2020-10-26,2.7705,1.94
003962,2020-10-27,2.7926,0.8
003962,2020-10-28,2.8192,0.95
003962,2020-10-29,2.8464,0.96
003962,2020-10-30,2.8142,-1.13
003962,2020-11-02,2.888,2.62
003962,2020-11-03,2.8807,-0.25
003962,2020-11-04,2.92,1.36
003962,2020-11-05,3.0023,2.82
003962,2020-11-06,2.9826,-0.66
003962,2020-11-09,3.0117,0.98
003962,2020-11-10,3.0216,0.33
003962,2020-11-11,2.98,-1.38
003962,2020-11-12,3.0048,0.83
003962,2020-11-13,2.9551,-1.65
003962,2020-11-16,2.9346,-0.69
003962,2020-11-17,2.9131,-0.73
003962,2020-11-18,2.8785,-1.19
003962,2020-11-19,2.9175,1.35
003962,2020-11-20,2.9374,0.68
003962,2020-11-23,2.9655,0.96
003962,2020-11-24,2.9471,-0.62
003962,2020-11-25,2.8953,-1.76
003962,2020-11-26,2.8723,-0.79
003962,2020-11-27,2.9028,1.06
003962,2020-11-30,2.8951,-0.27
003962,2020-12-01,2.9486,1.85
003962,2020-12-02,2.939,-0.33
003962,2020-12-03,2.9351,-0.13
003962,2020-12-04,2.9412,0.21
003962,2020-12-07,2.9375,-0.13
003962,2020-12-08,2.9319,-0.19
003962,2020-12-09,2.9112,-0.71
003962,2020-12-10,2.9315,0.7
003962,2020-12-11,2.8906,-1.4
003962,2020-12-14,2.9249,1.19
003962,2020-12-15,2.966,1.41
003962,2020-12-16,2.9666,0.02
003962,2020-12-17,2.9699,0.11
003962,2020-12-18,2.9863,0.55
003962,2020-12-21,3.0611,2.5
003962,2020-12-22,3.0139,-1.54
003962,2020-12-23,3.0965,2.74
003962,2020-12-24,3.0666,-0.97
003962,2020-12-25,3.1299,2.06
003962,2020-12-28,3.1207,-0.29
003962,2020-12-29,3.0906,-0.96
003962,2020-12-30,3.1217,1.01
003962,2020-12-31,3.1779,1.8
003962,2021-01-04,3.2375,1.88
003962,2021-01-05,3.2764,1.2
003962,2021-01-06,3.2856,0.28
003962,2021-01-07,3.355,2.11
003962,2021-01-08,3.35,-0.15
003962,2021-01-11,3.3227,-0.81
003962,2021-01-12,3.364,1.24
003962,2021-01-13,3.3784,0.43
003962,2021-01-14,3.3529,-0.75
003962,2021-01-15,3.3185,-1.03
003962,2021-01-18,3.411,2.79
003962,2021-01-19,3.375,-1.06
003962,2021-01-20,3.4232,1.43
003962,2021-01-21,3.4571,0.99
003962,2021-01-22,3.4634,0.18
003962,2021-01-25,3.48,0.48
003962,2021-01-26,3.4594,-0.59
003962,2021-01-27,3.4738,0.42
003962,2021-01-28,3.3387,-3.89
003962,2021-01-29,3.291,-1.43
003962,2021-02-01,3.3477,1.72
003962,2021-02-02,3.4137,1.97
003962,2021-02-03,3.3774,-1.06
003962,2021-02-04,3.345,-0.96
003962,2021-02-05,3.2779,-2.01
003962,2021-02-08,3.3055,0.84
003962,2021-02-09,3.3844,2.39
003962,2021-02-10,3.4411,1.68
003962,2021-02-18,3.4828,1.21
003962,2021-02-19,3.5142,0.9
003962,2021-02-22,3.475,-1.12
003962,2021-02-23,3.4436,-0.9
003962,2021-02-24,3.3457,-2.84
003962,2021-02-25,3.3478,0.06
003962,2021-02-26,3.2656,-2.46
003962,2021-03-01,3.3801,3.51
003962,2021-03-02,3.3973,0.51
003962,2021-03-03,3.4446,1.39
003962,2021-03-04,3.3307,-3.31
003962,2021-03-05,3.3568,0.78
003962,2021-03-08,3.2912,-1.95
003962,2021-03-09,3.1837,-3.27
003962,2021-03-10,3.1698,-0.44
003962,2021-03-11,3.2255,1.76
003962,2021-03-12,3.2193,-0.19
003962,2021-03-15,3.1503,-2.14
003962,2021-03-16,3.1851,1.1
003962,2021-03-17,3.1896,0.14
003962,2021-03-18,3.1994,0.31
003962,2021-03-19,3.1365,-1.97
003962,2021-03-22,3.1766,1.28
003962,2021-03-23,3.1263,-1.58
003962,2021-03-24,3.0544,-2.3
003962,2021-03-25,3.0679,0.44
003962,2021-03-26,3.1398,2.34
003962,2021-03-29,3.1441,0.14
003962,2021-03-30,3.1785,1.09
003962,2021-03-31,3.1616,-0.53
003962,2021-04-01,3.1827,0.67
003962,2021-04-02,3.1823,-0.01
003962,2021-04-06,3.2041,0.69
003962,2021-04-07,3.1991,-0.16
003962,2021-04-08,3.1805,-0.58
003962,2021-04-09,3.1366,-1.38
003962,2021-04-12,3.0593,-2.46
003962,2021-04-13,3.0764,0.56
003962,2021-04-14,3.1158,1.28
003962,2021-04-15,3.1218,0.19
003962,2021-04-16,3.1259,0.13
003962,2021-04-19,3.216,2.88
003962,2021-04-20,3.2393,0.72
003962,2021-04-21,3.238,-0.04
003962,2021-04-22,3.2918,1.66
003962,2021-04-23,3.3094,0.53
003962,2021-04-26,3.2998,-0.29
003962,2021-04-27,3.3016,0.05
003962,2021-04-28,3.3127,0.34
003962,2021-04-29,3.3073,-0.16
003962,2021-04-30,3.3138,0.2
003962,2021-05-06,3.2764,-1.13
003962,2021-05-07,3.206,-2.15
003962,2021-05-10,3.175,-0.97
003962,2021-05-11,3.1341,-1.29
003962,2021-05-12,3.1496,0.49
003962,2021-05-13,3.128,-0.69
003962,2021-05-14,3.161,1.05
003962,2021-05-17,3.2216,1.92
003962,2021-05-18,3.2281,0.2
003962,2021-05-19,3.2593,0.97
003962,2021-05-20,3.2662,0.21
003962,2021-05-21,3.2418,-0.75
003962,2021-05-24,3.2631,0.66
003962,2021-05-25,3.3082,1.38
003962,2021-05-26,3.2736,-1.05
003962,2021-05-27,3.297,0.71
003962,2021-05-28,3.2838,-0.4
003962,2021-05-31,3.3298,1.4
003962,2021-06-01,3.3617,0.96
003962,2021-06-02,3.3375,-0.72
003962,2021-06-03,3.3316,-0.18
003962,2021-06-04,3.3306,-0.03
003962,2021-06-07,3.3471,0.5
003962,2021-06-08,3.3285,-0.56
003962,2021-06-09,3.3213,-0.22
003962,2021-06-10,3.3463,0.75
003962,2021-06-11,3.3284,-0.53
003962,2021-06-15,3.3312,0.08
003962,2021-06-16,3.2622,-2.07
003962,2021-06-17,3.2822,0.61
003962,2021-06-18,3.305,0.69
003962,2021-06-21,3.3766,2.17
003962,2021-06-22,3.3791,0.07
003962,2021-06-23,3.414,1.03
003962,2021-06-24,3.4138,-0.01
003962,2021-06-25,3.4244,0.31
003962,2021-06-28,3.4402,0.46
003962,2021-06-29,3.4026,-1.09
003962,2021-06-30,3.427,0.72
003962,2021-07-01,3.4053,-0.63
003962,2021-07-02,3.3328,-2.13
003962,2021-07-05,3.3265,-0.19
003962,2021-07-06,3.3456,0.57
003962,2021-07-07,3.3802,1.03
003962,2021-07-08,3.3815,0.04
003962,2021-07-09,3.3803,-0.04
003962,2021-07-12,3.43,1.47
003962,2021-07-13,3.4417,0.34
003962,2021-07-14,3.4177,-0.7
003962,2021-07-15,3.4199,0.06
003962,2021-07-16,3.4341,0.42
003962,2021-07-19,3.4164,-0.52
003962,2021-07-20,3.4118,-0.13
003962,2021-07-21,3.4272,0.45
003962,2021-07-22,3.4331,0.17
003962,2021-07-23,3.3901,-1.25
003962,2021-07-26,3.3441,-1.36
003962,2021-07-27,3.2739,-2.1
003962,2021-07-28,3.2175,-1.72
003962,2021-07-29,3.2963,2.45
003962,2021-07-30,3.3497,1.62
003962,2021-08-02,3.4282,2.34
003962,2021-08-03,3.3858,-1.24
003962,2021-08-04,3.4784,2.73
003962,2021-08-05,3.4889,0.3
003962,2021-08-06,3.5248,1.03
003962,2021-08-09,3.5423,0.5
003962,2021-08-10,3.5834,1.16
003962,2021-08-11,3.5907,0.2
003962,2021-08-12,3.6326,1.17
003962,2021-08-13,3.6273,-0.15
003962,2021-08-16,3.5806,-1.29
003962,2021-08-17,3.496,-2.36
003962,2021-08-18,3.5053,0.27
003962,2021-08-19,3.5301,0.71
003962,2021-08-20,3.504,-0.74
003962,2021-08-23,3.5717,1.93
003962,2021-08-24,3.5697,-0.06
003962,2021-08-25,3.6095,1.11
003962,2021-08-26,3.5769,-0.9
003962,2021-08-27,3.6301,1.49
003962,2021-08-30,3.6709,1.12
003962,2021-08-31,3.6468,-0.66
003962,2021-09-01,3.6132,-0.92
003962,2021-09-02,3.6825,1.92
003962,2021-09-03,3.6361,-1.26
003962,2021-09-06,3.6604,0.67
003962,2021-09-07,3.7328,1.98
003962,2021-09-08,3.7916,1.58
003962,2021-09-09,3.7688,-0.6
003962,2021-09-10,3.7548,-0.37
003962,2021-09-13,3.7536,-0.03
003962,2021-09-14,3.6834,-1.87
003962,2021-09-15,3.6739,-0.26
003962,2021-09-16,3.5814,-2.52
003962,2021-09-17,3.5675,-0.39
003962,2021-09-22,3.6183,1.42
003962,2021-09-23,3.606,-0.34
003962,2021-09-24,3.5372,-1.91
003962,2021-09-27,3.4422,-2.69
003962,2021-09-28,3.4522,0.29
003962,2021-09-29,3.3526,-2.89
003962,2021-09-30,3.4143,1.84
003962,2021-10-08,3.3995,-0.43
003962,2021-10-11,3.4109,0.34
003962,2021-10-12,3.3375,-2.15
003962,2021-10-13,3.3972,1.79
003962,2021-10-14,3.4347,1.1
003962,2021-10-15,3.4944,1.74
003962,2021-10-18,3.5474,1.52
003962,2021-10-19,3.5765,0.82
003962,2021-10-20,3.5819,0.15
003962,2021-10-21,3.5627,-0.54
003962,2021-10-22,3.5644,0.05
003962,2021-10-25,3.6214,1.6
003962,2021-10-26,3.6511,0.82
003962,2021-10-27,3.6671,0.44
003962,2021-10-28,3.6221,-1.23
003962,2021-10-29,3.6829,1.68
003962,2021-11-01,3.738,1.5
003962,2021-11-02,3.6704,-1.81
003962,2021-11-03,3.6648,-0.15
003962,2021-11-04,3.7188,1.47
003962,2021-11-05,3.6764,-1.14
003962,2021-11-08,3.6807,0.12
003962,2021-11-09,3.7323,1.4
003962,2021-11-10,3.718,-0.38
003962,2021-11-11,3.7679,1.34
003962,2021-11-12,3.8421,1.97
003962,2021-11-15,3.8457,0.09
003962,2021-11-16,3.8299,-0.41
003962,2021-11-17,3.8915,1.61
003962,2021-11-18,3.8824,-0.23
003962,2021-11-19,3.9285,1.19
003962,2021-11-22,4.0065,1.99
003962,2021-11-23,3.9817,-0.62
003962,2021-11-24,3.9406,-1.03
003962,2021-11-25,3.9538,0.33
003962,2021-11-26,3.9553,0.04
003962,2021-11-29,4.0228,1.71
003962,2021-11-30,4.0605,0.94
003962,2021-12-01,4.0686,0.2
003962,2021-12-02,4.0691,0.01
003962,2021-12-03,4.0399,-0.72
003962,2021-12-06,3.9939,-1.14
003962,2021-12-07,3.9232,-1.77
003962,2021-12-08,4.0254,2.61
003962,2021-12-09,4.0069,-0.46
003962,2021-12-10,4.0379,0.77
003962,2021-12-13,4.0838,1.14
003962,2021-12-14,4.0435,-0.99
003962,2021-12-15,4.0672,0.59
003962,2021-12-16,4.0865,0.47
003962,2021-12-17,4.0216,-1.59
003962,2021-12-20,3.9384,-2.07
003962,2021-12-21,3.9734,0.89
003962,2021-12-22,4.0289,1.4
003962,2021-12-23,4.1081,1.97
003962,2021-12-24,4.0339,-1.81
003962,2021-12-27,3.9965,-0.93
003962,2021-12-28,4.0159,0.49
003962,2021-12-29,3.992,-0.6
003962,2021-12-30,4.0024,0.26
003962,2021-12-31,4.0515,1.23
003962,2022-01-04,4.0081,-1.07
003962,2022-01-05,3.8968,-2.78
003962,2022-01-06,3.94,1.11
003962,2022-01-07,3.9079,-0.81
003962,2022-01-10,3.938,0.77
003962,2022-01-11,3.8676,-1.79
003962,2022-01-12,3.9513,2.16
003962,2022-01-13,3.8817,-1.76
003962,2022-01-14,3.9202,0.99
003962,2022-01-17,4.001,2.06
003962,2022-01-18,4.0183,0.43
003962,2022-01-19,3.9548,-1.58
003962,2022-01-20,3.8745,-2.03
003962,2022-01-21,3.8209,-1.38
003962,2022-01-24,3.8499,0.76
003962,2022-01-25,3.7043,-3.78
003962,2022-01-26,3.7579,1.45
003962,2022-01-27,3.655,-2.74
003962,2022-01-28,3.6129,-1.15
003962,2022-02-07,3.6575,1.23
003962,2022-02-08,3.6185,-1.07
003962,2022-02-09,3.6573,1.07
003962,2022-02-10,3.6336,-0.65
003962,2022-02-11,3.5302,-2.85
003962,2022-02-14,3.5017,-0.81
003962,2022-02-15,3.5866,2.42
003962,2022-02-16,3.588,0.04
003962,2022-02-17,3.6278,1.11
003962,2022-02-18,3.6369,0.25
003962,2022-02-21,3.6444,0.21
003962,2022-02-22,3.6124,-0.88
003962,2022-02-23,3.6875,2.08
003962,2022-02-24,3.6272,-1.64
003962,2022-02-25,3.6573,0.83
003962,2022-02-28,3.6729,0.43
003962,2022-03-01,3.6844,0.31
003962,2022-03-02,3.6712,-0.36
003962,2022-03-03,3.5897,-2.22
003962,2022-03-04,3.5177,-2.01
003962,2022-03-07,3.4204,-2.77
003962,2022-03-08,3.3169,-3.03
003962,2022-03-09,3.2852,-0.96
003962,2022-03-10,3.3857,3.06
003962,2022-03-11,3.3859,0.01
003962,2022-03-14,3.274,-3.3
003962,2022-03-15,3.1304,-4.39
003962,2022-03-16,3.2634,4.25
003962,2022-03-17,3.3423,2.42
003962,2022-03-18,3.3485,0.19
003962,2022-03-21,3.3779,0.88
003962,2022-03-22,3.3457,-0.95
003962,2022-03-23,3.3587,0.39
003962,2022-03-24,3.3112,-1.41
003962,2022-03-25,3.2457,-1.98
003962,2022-03-28,3.2312,-0.45
003962,2022-03-29,3.2053,-0.8
003962,2022-03-30,3.2967,2.85
003962,2022-03-31,3.2307,-2.0
003962,2022-04-01,3.2325,0.06
003962,2022-04-06,3.1467,-2.65
003962,2022-04-07,3.0901,-1.8
003962,2022-04-08,3.0407,-1.6
003962,2022-04-11,2.9009,-4.6
003962,2022-04-12,2.915,0.49
003962,2022-04-13,2.8585,-1.94
003962,2022-04-14,2.8682,0.34
003962,2022-04-15,2.9044,1.26
003962,2022-04-18,2.965,2.09
003962,2022-04-19,2.9233,-1.41
003962,2022-04-20,2.8914,-1.09
003962,2022-04-21,2.8032,-3.05
003962,2022-04-22,2.7751,-1.0
003962,2022-04-25,2.6086,-6.0
003962,2022-04-26,2.5618,-1.79
003962,2022-04-27,2.7257,6.4
003962,2022-04-28,2.7621,1.34
003962,2022-04-29,2.8677,3.82
003962,2022-05-05,2.9052,1.31
003962,2022-05-06,2.855,-1.73
003962,2022-05-09,2.8675,0.44
003962,2022-05-10,2.9134,1.6
003962,2022-05-11,2.9998,2.97
003962,2022-05-12,2.9666,-1.11
003962,2022-05-13,3.0022,1.2
003962,2022-05-16,2.957,-1.51
003962,2022-05-17,3.0472,3.05
003962,2022-05-18,3.0683,0.69
003962,2022-05-19,3.1753,3.49
