fund_code,report_quarter,as_value,rg_value,quarter_return,next_quarter_return,next_quarter_excess,rg_volatility,as_change,as_value_z,rg_value_z,rg_volatility_z,as_change_z,as_rg_inter,abs_excess,as_quintile,rg_quintile
1985,2021Q4,0.9866666666666667,0.009783968837822602,0.0451357121073499,-0.20749704840613925,-0.20749704840613925,0.051883186927440886,0.006802721088435382,0.6383402782100026,0.18986653104491338,0.7485053708086806,0.7721164744633607,0.1211994542499781,0.20749704840613925,Q5(高),Q3
1985,2022Q1,0.9800000000000001,0.08264155248317091,-0.20749704840613925,0.06486286137879915,0.06486286137879915,0.04408196725834832,-0.006756756756756688,0.25336987474680034,2.0389759632302895,0.3633304169824857,-0.7326969860007304,0.516615084415395,0.06486286137879915,Q2,Q4
1985,2022Q2,0.9866666666666667,-0.03329624161434389,0.06486286137879915,-0.15951134380453758,-0.15951134380453758,0.04873354595089046,0.006802721088435382,0.6383402782100026,-0.9034997254507215,0.5929959928945708,0.7721164744633607,-0.5767402661068746,0.15951134380453758,Q5(高),Q4
1985,2022Q3,0.9866666666666666,0.042782867201993785,-0.15951134380453758,-0.015027908973808568,-0.015027908973808568,0.0492200645158393,-1.1102230246251565e-16,0.6383402782099963,1.0273713063053445,0.6170172067224793,0.01715921294237643,0.6558124854919208,0.015027908973808568,Q3,Q4
1985,2022Q4,0.9933333333333334,-0.008953533145643079,-0.015027908973808568,0.02492479587451646,0.02492479587451646,0.0520233921573609,0.006756756756757021,1.0233106816732114,-0.28568714394209266,0.7554278195091815,0.7670154118855449,-0.2923467060126557,0.02492479587451646,Q5(高),Q3
1985,2023Q1,0.9866666666666666,-0.033089844255156056,0.02492479587451646,0.043068088597210785,0.043068088597210785,0.03581960104993292,-0.006711409395973256,0.6383402782099963,-0.8982614059161326,-0.044613040298944556,-0.7276643940615337,-0.5733964357578064,0.043068088597210785,Q4,Q1(低RG)
1985,2023Q2,0.9833333333333334,-0.02632516985602423,0.043068088597210785,-0.12390438247011948,-0.12390438247011948,0.03432605952055256,-0.0033783783783781773,0.4458550764784015,-0.7265754590147597,-0.11835468763336714,-0.35776888652915234,-0.3239473568463554,0.12390438247011948,Q4,Q1(低RG)
1985,2023Q3,0.9800000000000002,0.036259323598857696,-0.12390438247011948,-0.014046216583597504,-0.014046216583597504,0.031225556325102807,-0.003389830508474412,0.2533698747468067,0.8618052059176373,-0.27143795227680984,-0.3590398292392295,0.21835547707949773,0.014046216583597504,Q3,Q5(高RG)
1985,2023Q4,0.9833333333333334,-0.00533618010899304,-0.014046216583597504,-0.025328330206379146,-0.025328330206379146,0.031242167305880343,0.00340136054421758,0.4458550764784015,-0.19387952028861374,-0.2706178069629503,0.3946378437028624,-0.08644216834587568,0.025328330206379146,Q4,Q2
1985,2024Q1,0.9900000000000001,-0.010264936726027319,-0.025328330206379146,-0.10566396953831503,-0.10566396953831503,0.0266681348070946,0.006779661016949268,0.8308254799416103,-0.3189702780862895,-0.49645464161835057,0.7695572973056745,-0.26500863437815037,0.10566396953831503,Q5(高),Q4
1985,2024Q2,0.99,0.023089089791108335,-0.10566396953831503,0.08156779661016955,0.08156779661016955,0.022384755753316513,-1.1102230246251565e-16,0.8308254799416038,0.5275475715093773,-0.707940844961087,0.01715921294237643,0.4382999642913059,0.08156779661016955,Q5(高),Q5(高RG)
1985,2024Q3,0.99,-0.05640941603303146,0.08156779661016955,-0.04982206405693956,-0.04982206405693956,0.03291729601355389,0.0,0.8308254799416038,-1.4901070034711152,-0.18791053169067937,0.01715921294238875,-1.2380188663232345,0.04982206405693956,Q5(高),Q2
2692,2021Q2,0.9490418396678377,-0.008020355720075372,0.09937369519832995,0.05775075987841949,0.05775075987841949,0.032350257534449575,0.0,-1.5343264462858757,-0.2620033063347514,-0.21590731030620663,0.01715921294238875,0.40199860192374876,0.05775075987841949,Q1(低),Q3
2692,2021Q4,0.9407828551186681,-0.020282271201117474,0.05775075987841949,-0.011375947995666325,-0.011375947995666325,0.008670483586981177,-0.008702445144104787,-2.0112461383994082,-0.57320802159163,-1.3850649835565239,-0.9486269877734954,1.1528624199257305,0.011375947995666325,Q1(低),Q1(低RG)
2692,2022Q2,0.9676810954063604,-0.025353774583623385,-0.011375947995666325,-0.053221288515406084,-0.053221288515406084,0.00891180983603771,0.028591337673026906,-0.45799217599893344,-0.7019216608690486,-1.3731498176234755,3.190189197891305,0.32147462884220096,0.053221288515406084,Q2,Q4
