fund_code,report_date,quarter,stock_code,stock_name,hold_ratio
005551,2023-06-30,2023Q2,603712,七一二,4.66
005551,2023-06-30,2023Q2,688120,华海清科,4.26
005551,2023-06-30,2023Q2,600862,中航高科,4.24
005551,2023-06-30,2023Q2,688120,华海清科,7.22
005551,2023-06-30,2023Q2,000034,神州数码,7.21
005551,2023-06-30,2023Q2,300394,天孚通信,7.03
005551,2023-06-30,2023Q2,300308,中际旭创,6.01
005551,2023-06-30,2023Q2,688072,拓荆科技,5.06
005551,2023-06-30,2023Q2,600602,云赛智联,4.51
005551,2023-06-30,2023Q2,600498,烽火通信,4.42
005551,2023-06-30,2023Q2,603496,恒为科技,4.4
005551,2023-06-30,2023Q2,688066,航天宏图,4.24
005551,2023-06-30,2023Q2,000977,浪潮信息,3.9
005551,2023-06-30,2023Q2,600570,恒生电子,7.99
005551,2023-06-30,2023Q2,000977,浪潮信息,7.97
005551,2023-06-30,2023Q2,002230,科大讯飞,7.76
005551,2023-06-30,2023Q2,688120,华海清科,7.38
005551,2023-06-30,2023Q2,688111,金山办公,7.17
005551,2023-06-30,2023Q2,688568,中科星图,4.97
005551,2023-06-30,2023Q2,002410,广联达,4.9
005551,2023-06-30,2023Q2,300624,万兴科技,4.62
005551,2023-06-30,2023Q2,300033,同花顺,4.22
005551,2023-06-30,2023Q2,688066,航天宏图,4.07
005551,2023-06-30,2023Q2,300308,中际旭创,4.04
005551,2023-06-30,2023Q2,688777,中控技术,3.99
005551,2023-06-30,2023Q2,002555,三七互娱,2.98
005551,2023-06-30,2023Q2,601138,工业富联,2.49
005551,2023-06-30,2023Q2,300502,新易盛,2.36
005551,2023-06-30,2023Q2,300394,天孚通信,2.21
005551,2023-06-30,2023Q2,002179,中航光电,1.97
005551,2023-06-30,2023Q2,000034,神州数码,1.94
005551,2023-06-30,2023Q2,300229,拓尔思,1.79
005551,2023-06-30,2023Q2,688232,新点软件,1.56
005551,2023-06-30,2023Q2,601519,大智慧,1.15
005551,2023-06-30,2023Q2,300757,罗博特科,1.12
005551,2023-06-30,2023Q2,688048,长光华芯,1.04
005551,2023-06-30,2023Q2,688596,正帆科技,1.02
005551,2023-06-30,2023Q2,688369,致远互联,0.99
005551,2023-06-30,2023Q2,688118,普元信息,0.99
005551,2023-06-30,2023Q2,300275,梅安森,0.97
005551,2023-06-30,2023Q2,002236,大华股份,0.16
005551,2023-06-30,2023Q2,605151,西上海,1.51
005551,2023-06-30,2023Q2,301235,华康医疗,1.49
005551,2023-06-30,2023Q2,605009,豪悦护理,1.49
005551,2023-06-30,2023Q2,300272,开能健康,1.49
005551,2023-06-30,2023Q2,600829,人民同泰,1.46
005551,2023-06-30,2023Q2,002911,佛燃能源,1.46
005551,2023-06-30,2023Q2,603266,天龙股份,1.46
005551,2023-06-30,2023Q2,301067,显盈科技,1.45
005551,2023-06-30,2023Q2,002664,信质集团,1.45
005551,2023-06-30,2023Q2,300897,山科智能,1.45
005551,2023-12-31,2023Q4,688072,拓荆科技,8.83
005551,2023-12-31,2023Q4,688012,中微公司,7.02
005551,2023-12-31,2023Q4,301236,软通动力,6.99
005551,2023-12-31,2023Q4,600435,北方导航,6.89
005551,2023-12-31,2023Q4,002025,航天电器,5.37
005551,2023-12-31,2023Q4,688543,国科军工,5.09
005551,2023-12-31,2023Q4,002465,海格通信,4.71
005551,2023-12-31,2023Q4,603712,七一二,4.66
005551,2023-12-31,2023Q4,688120,华海清科,4.26
005551,2023-12-31,2023Q4,600862,中航高科,4.24
005551,2023-12-31,2023Q4,300395,菲利华,4.03
005551,2023-12-31,2023Q4,002179,中航光电,3.65
005551,2023-12-31,2023Q4,688082,盛美上海,2.98
005551,2023-12-31,2023Q4,002985,北摩高科,2.31
005551,2023-12-31,2023Q4,300855,图南股份,2.11
005551,2023-12-31,2023Q4,300416,苏试试验,2.05
005551,2023-12-31,2023Q4,300699,光威复材,2.04
005551,2023-12-31,2023Q4,300285,国瓷材料,2.03
005551,2023-12-31,2023Q4,603662,柯力传感,2.01
005551,2023-12-31,2023Q4,300593,新雷能,1.89
005551,2023-12-31,2023Q4,300496,中科创达,1.78
005551,2023-12-31,2023Q4,688111,金山办公,1.15
005551,2023-12-31,2023Q4,688002,睿创微纳,1.1
005551,2023-12-31,2023Q4,688301,奕瑞科技,1.1
005551,2023-12-31,2023Q4,600893,航发动力,1.08
005551,2023-12-31,2023Q4,300624,万兴科技,0.93
005551,2023-12-31,2023Q4,688409,富创精密,0.93
005551,2023-12-31,2023Q4,002920,德赛西威,0.64
005551,2023-12-31,2023Q4,301269,华大九天,0.61
005551,2023-12-31,2023Q4,688143,长盈通,0.55
005551,2023-12-31,2023Q4,688120,华海清科,7.22
005551,2023-12-31,2023Q4,000034,神州数码,7.21
005551,2023-12-31,2023Q4,300394,天孚通信,7.03
005551,2023-12-31,2023Q4,300308,中际旭创,6.01
005551,2023-12-31,2023Q4,688072,拓荆科技,5.06
005551,2023-12-31,2023Q4,600602,云赛智联,4.51
005551,2023-12-31,2023Q4,600498,烽火通信,4.42
005551,2023-12-31,2023Q4,603496,恒为科技,4.4
005551,2023-12-31,2023Q4,688066,航天宏图,4.24
005551,2023-12-31,2023Q4,000977,浪潮信息,3.9
005551,2023-12-31,2023Q4,600570,恒生电子,7.99
005551,2023-12-31,2023Q4,000977,浪潮信息,7.97
005551,2023-12-31,2023Q4,002230,科大讯飞,7.76
005551,2023-12-31,2023Q4,688120,华海清科,7.38
005551,2023-12-31,2023Q4,688111,金山办公,7.17
005551,2023-12-31,2023Q4,688568,中科星图,4.97
005551,2023-12-31,2023Q4,002410,广联达,4.9
005551,2023-12-31,2023Q4,300624,万兴科技,4.62
005551,2023-12-31,2023Q4,300033,同花顺,4.22
005551,2023-12-31,2023Q4,688066,航天宏图,4.07
005551,2023-12-31,2023Q4,605151,西上海,1.51
005551,2023-12-31,2023Q4,301235,华康医疗,1.49
005551,2023-12-31,2023Q4,605009,豪悦护理,1.49
005551,2023-12-31,2023Q4,300272,开能健康,1.49
005551,2023-12-31,2023Q4,600829,人民同泰,1.46
005551,2023-12-31,2023Q4,002911,佛燃能源,1.46
005551,2023-12-31,2023Q4,603266,天龙股份,1.46
005551,2023-12-31,2023Q4,301067,显盈科技,1.45
005551,2023-12-31,2023Q4,002664,信质集团,1.45
005551,2023-12-31,2023Q4,300897,山科智能,1.45
005551,2024-06-30,2024Q2,002837,英维克,7.23
005551,2024-06-30,2024Q2,688608,恒玄科技,4.67
005551,2024-06-30,2024Q2,301018,申菱环境,4.66
005551,2024-06-30,2024Q2,301236,软通动力,4.51
005551,2024-06-30,2024Q2,002315,焦点科技,4.17
005551,2024-06-30,2024Q2,688111,金山办公,4.06
005551,2024-06-30,2024Q2,688800,瑞可达,3.96
005551,2024-06-30,2024Q2,688590,新致软件,3.84
005551,2024-06-30,2024Q2,300170,汉得信息,3.81
005551,2024-06-30,2024Q2,300378,鼎捷数智,3.62
005551,2024-06-30,2024Q2,300308,中际旭创,10.43
005551,2024-06-30,2024Q2,300502,新易盛,9.35
005551,2024-06-30,2024Q2,002463,沪电股份,8.95
005551,2024-06-30,2024Q2,300059,东方财富,8.55
005551,2024-06-30,2024Q2,300394,天孚通信,8.3
005551,2024-06-30,2024Q2,002475,立讯精密,7.77
005551,2024-06-30,2024Q2,002600,领益智造,7.59
005551,2024-06-30,2024Q2,300033,同花顺,5.55
005551,2024-06-30,2024Q2,688183,生益电子,5.21
005551,2024-06-30,2024Q2,002916,深南电路,4.75
005551,2024-06-30,2024Q2,300308,中际旭创,9.8
005551,2024-06-30,2024Q2,002463,沪电股份,9.74
005551,2024-06-30,2024Q2,300476,胜宏科技,8.37
005551,2024-06-30,2024Q2,002916,深南电路,7.75
005551,2024-06-30,2024Q2,300502,新易盛,7.74
005551,2024-06-30,2024Q2,002281,光迅科技,6.25
005551,2024-06-30,2024Q2,002837,英维克,5.51
005551,2024-06-30,2024Q2,688183,生益电子,4.88
005551,2024-06-30,2024Q2,688072,拓荆科技,4.46
005551,2024-06-30,2024Q2,601138,工业富联,3.86
005551,2024-06-30,2024Q2,002600,领益智造,3.74
005551,2024-06-30,2024Q2,000988,华工科技,3.63
005551,2024-06-30,2024Q2,688409,富创精密,2.89
005551,2024-06-30,2024Q2,002371,北方华创,2.71
005551,2024-06-30,2024Q2,300394,天孚通信,2.28
005551,2024-06-30,2024Q2,688629,华丰科技,2.05
005551,2024-06-30,2024Q2,688772,珠海冠宇,2.03
005551,2024-06-30,2024Q2,002475,立讯精密,2.0
005551,2024-06-30,2024Q2,603986,兆易创新,1.98
005551,2024-06-30,2024Q2,300115,长盈精密,1.53
005551,2024-06-30,2024Q2,002130,沃尔核材,1.06
005551,2024-06-30,2024Q2,300394,天孚通信,8.9
005551,2024-06-30,2024Q2,300308,中际旭创,8.17
005551,2024-06-30,2024Q2,002463,沪电股份,8.14
005551,2024-06-30,2024Q2,002371,北方华创,7.83
005551,2024-06-30,2024Q2,300476,胜宏科技,5.4
005551,2024-06-30,2024Q2,002837,英维克,5.07
005551,2024-06-30,2024Q2,301236,软通动力,4.76
005551,2024-06-30,2024Q2,002916,深南电路,4.74
005551,2024-06-30,2024Q2,688111,金山办公,4.22
005551,2024-06-30,2024Q2,300502,新易盛,3.43
005551,2024-12-31,2024Q4,002837,英维克,7.23
005551,2024-12-31,2024Q4,688608,恒玄科技,4.67
005551,2024-12-31,2024Q4,301018,申菱环境,4.66
005551,2024-12-31,2024Q4,301236,软通动力,4.51
005551,2024-12-31,2024Q4,002315,焦点科技,4.17
005551,2024-12-31,2024Q4,688111,金山办公,4.06
005551,2024-12-31,2024Q4,688800,瑞可达,3.96
005551,2024-12-31,2024Q4,688590,新致软件,3.84
005551,2024-12-31,2024Q4,300170,汉得信息,3.81
005551,2024-12-31,2024Q4,300378,鼎捷数智,3.62
005551,2024-12-31,2024Q4,300442,润泽科技,3.54
005551,2024-12-31,2024Q4,301536,星宸科技,3.5
005551,2024-12-31,2024Q4,688668,鼎通科技,3.26
005551,2024-12-31,2024Q4,301383,天键股份,2.7
005551,2024-12-31,2024Q4,300870,欧陆通,2.68
005551,2024-12-31,2024Q4,300496,中科创达,2.44
005551,2024-12-31,2024Q4,688629,华丰科技,2.28
005551,2024-12-31,2024Q4,300548,博创科技,2.14
005551,2024-12-31,2024Q4,688095,福昕软件,2.06
005551,2024-12-31,2024Q4,603039,泛微网络,2.04
005551,2024-12-31,2024Q4,001314,亿道信息,1.96
005551,2024-12-31,2024Q4,300913,兆龙互连,1.87
005551,2024-12-31,2024Q4,688008,澜起科技,1.87
005551,2024-12-31,2024Q4,688205,德科立,1.79
005551,2024-12-31,2024Q4,002130,沃尔核材,1.7
005551,2024-12-31,2024Q4,300622,博士眼镜,1.64
005551,2024-12-31,2024Q4,688343,云天励飞,1.57
005551,2024-12-31,2024Q4,688332,中科蓝讯,1.4
005551,2024-12-31,2024Q4,688369,致远互联,1.25
005551,2024-12-31,2024Q4,603893,瑞芯微,1.15
005551,2024-12-31,2024Q4,300010,豆神教育,1.13
005551,2024-12-31,2024Q4,688018,乐鑫科技,1.0
005551,2024-12-31,2024Q4,300793,佳禾智能,0.97
005551,2024-12-31,2024Q4,688692,达梦数据,0.77
005551,2024-12-31,2024Q4,300308,中际旭创,10.43
005551,2024-12-31,2024Q4,300502,新易盛,9.35
005551,2024-12-31,2024Q4,002463,沪电股份,8.95
005551,2024-12-31,2024Q4,300059,东方财富,8.55
005551,2024-12-31,2024Q4,300394,天孚通信,8.3
005551,2024-12-31,2024Q4,002475,立讯精密,7.77
005551,2024-12-31,2024Q4,002600,领益智造,7.59
005551,2024-12-31,2024Q4,300033,同花顺,5.55
005551,2024-12-31,2024Q4,688183,生益电子,5.21
005551,2024-12-31,2024Q4,002916,深南电路,4.75
005551,2024-12-31,2024Q4,300308,中际旭创,9.8
005551,2024-12-31,2024Q4,002463,沪电股份,9.74
005551,2024-12-31,2024Q4,300476,胜宏科技,8.37
005551,2024-12-31,2024Q4,002916,深南电路,7.75
005551,2024-12-31,2024Q4,300502,新易盛,7.74
005551,2024-12-31,2024Q4,002281,光迅科技,6.25
005551,2024-12-31,2024Q4,002837,英维克,5.51
005551,2024-12-31,2024Q4,688183,生益电子,4.88
005551,2024-12-31,2024Q4,688072,拓荆科技,4.46
005551,2024-12-31,2024Q4,601138,工业富联,3.86
005551,2024-12-31,2024Q4,300394,天孚通信,8.9
005551,2024-12-31,2024Q4,300308,中际旭创,8.17
005551,2024-12-31,2024Q4,002463,沪电股份,8.14
005551,2024-12-31,2024Q4,002371,北方华创,7.83
005551,2024-12-31,2024Q4,300476,胜宏科技,5.4
005551,2024-12-31,2024Q4,002837,英维克,5.07
005551,2024-12-31,2024Q4,301236,软通动力,4.76
005551,2024-12-31,2024Q4,002916,深南电路,4.74
005551,2024-12-31,2024Q4,688111,金山办公,4.22
005551,2024-12-31,2024Q4,300502,新易盛,3.43
005551,2025-06-30,2025Q2,688120,华海清科,8.76
005551,2025-06-30,2025Q2,300308,中际旭创,8.23
005551,2025-06-30,2025Q2,002463,沪电股份,7.93
005551,2025-06-30,2025Q2,300502,新易盛,7.47
005551,2025-06-30,2025Q2,300476,胜宏科技,3.58
005551,2025-06-30,2025Q2,002371,北方华创,3.49
005551,2025-06-30,2025Q2,301611,珂玛科技,3.43
005551,2025-06-30,2025Q2,688629,华丰科技,3.42
005551,2025-06-30,2025Q2,601138,工业富联,3.34
005551,2025-06-30,2025Q2,300394,天孚通信,3.09
005551,2025-06-30,2025Q2,300502,新易盛,9.01
005551,2025-06-30,2025Q2,300308,中际旭创,8.64
005551,2025-06-30,2025Q2,300476,胜宏科技,8.23
005551,2025-06-30,2025Q2,601138,工业富联,7.69
005551,2025-06-30,2025Q2,002463,沪电股份,7.33
005551,2025-06-30,2025Q2,301377,鼎泰高科,7.01
005551,2025-06-30,2025Q2,688498,源杰科技,5.2
005551,2025-06-30,2025Q2,688018,乐鑫科技,3.54
005551,2025-06-30,2025Q2,688213,思特威,3.41
005551,2025-06-30,2025Q2,300394,天孚通信,2.97
005551,2025-06-30,2025Q2,300476,胜宏科技,9.75
005551,2025-06-30,2025Q2,300308,中际旭创,9.51
005551,2025-06-30,2025Q2,300502,新易盛,9.2
005551,2025-06-30,2025Q2,688213,思特威,8.6
005551,2025-06-30,2025Q2,688608,恒玄科技,7.65
005551,2025-06-30,2025Q2,300548,长芯博创,5.6
005551,2025-06-30,2025Q2,688313,仕佳光子,5.49
005551,2025-06-30,2025Q2,300394,天孚通信,4.28
005551,2025-06-30,2025Q2,688018,乐鑫科技,4.25
005551,2025-06-30,2025Q2,603893,瑞芯微,4.22
005551,2025-06-30,2025Q2,688183,生益电子,3.94
005551,2025-06-30,2025Q2,300170,汉得信息,3.14
005551,2025-06-30,2025Q2,002463,沪电股份,2.99
005551,2025-06-30,2025Q2,688141,杰华特,2.58
005551,2025-06-30,2025Q2,688629,华丰科技,2.29
005551,2025-06-30,2025Q2,002851,麦格米特,2.09
005551,2025-06-30,2025Q2,300378,鼎捷数智,2.06
005551,2025-06-30,2025Q2,300570,太辰光,1.94
005551,2025-06-30,2025Q2,688498,源杰科技,1.67
005551,2025-06-30,2025Q2,002130,沃尔核材,1.52
005551,2025-06-30,2025Q2,301498,乖宝宠物,0.94
005551,2025-06-30,2025Q2,688279,峰岹科技,0.92
005551,2025-06-30,2025Q2,688608,恒玄科技,9.45
005551,2025-06-30,2025Q2,002851,麦格米特,8.69
005551,2025-06-30,2025Q2,300442,润泽科技,8.16
005551,2025-06-30,2025Q2,300476,胜宏科技,8.1
005551,2025-06-30,2025Q2,002371,北方华创,6.13
005551,2025-06-30,2025Q2,300679,电连技术,5.98
005551,2025-06-30,2025Q2,002463,沪电股份,5.46
005551,2025-06-30,2025Q2,688279,峰岹科技,5.25
005551,2025-06-30,2025Q2,300570,太辰光,4.2
005551,2025-06-30,2025Q2,688220,翱捷科技,3.57
005551,2025-12-31,2025Q4,688120,华海清科,8.76
005551,2025-12-31,2025Q4,300308,中际旭创,8.23
005551,2025-12-31,2025Q4,002463,沪电股份,7.93
005551,2025-12-31,2025Q4,300502,新易盛,7.47
005551,2025-12-31,2025Q4,300476,胜宏科技,3.58
005551,2025-12-31,2025Q4,002371,北方华创,3.49
005551,2025-12-31,2025Q4,301611,珂玛科技,3.43
005551,2025-12-31,2025Q4,688629,华丰科技,3.42
005551,2025-12-31,2025Q4,601138,工业富联,3.34
005551,2025-12-31,2025Q4,300394,天孚通信,3.09
005551,2025-12-31,2025Q4,688012,中微公司,3.04
005551,2025-12-31,2025Q4,002028,思源电气,2.88
005551,2025-12-31,2025Q4,688809,强一股份,2.84
005551,2025-12-31,2025Q4,688372,伟测科技,2.73
005551,2025-12-31,2025Q4,688072,拓荆科技,2.68
005551,2025-12-31,2025Q4,300750,宁德时代,2.54
005551,2025-12-31,2025Q4,600183,生益科技,2.45
005551,2025-12-31,2025Q4,300054,鼎龙股份,2.36
005551,2025-12-31,2025Q4,300548,长芯博创,2.11
005551,2025-12-31,2025Q4,301377,鼎泰高科,2.04
005551,2025-12-31,2025Q4,002837,英维克,1.88
005551,2025-12-31,2025Q4,300395,菲利华,1.77
005551,2025-12-31,2025Q4,688018,乐鑫科技,1.72
005551,2025-12-31,2025Q4,688019,安集科技,1.62
005551,2025-12-31,2025Q4,688778,厦钨新能,1.54
005551,2025-12-31,2025Q4,300450,先导智能,1.31
005551,2025-12-31,2025Q4,301511,德福科技,1.02
005551,2025-12-31,2025Q4,688392,骄成超声,1.01
005551,2025-12-31,2025Q4,601208,东材科技,0.94
005551,2025-12-31,2025Q4,688409,富创精密,0.49
005551,2025-12-31,2025Q4,002353,杰瑞股份,0.45
005551,2025-12-31,2025Q4,688141,杰华特,0.2
005551,2025-12-31,2025Q4,300502,新易盛,9.01
005551,2025-12-31,2025Q4,300308,中际旭创,8.64
005551,2025-12-31,2025Q4,300476,胜宏科技,8.23
005551,2025-12-31,2025Q4,601138,工业富联,7.69
005551,2025-12-31,2025Q4,002463,沪电股份,7.33
005551,2025-12-31,2025Q4,301377,鼎泰高科,7.01
005551,2025-12-31,2025Q4,688498,源杰科技,5.2
005551,2025-12-31,2025Q4,688018,乐鑫科技,3.54
005551,2025-12-31,2025Q4,688213,思特威,3.41
005551,2025-12-31,2025Q4,300394,天孚通信,2.97
005551,2025-12-31,2025Q4,300476,胜宏科技,9.75
005551,2025-12-31,2025Q4,300308,中际旭创,9.51
005551,2025-12-31,2025Q4,300502,新易盛,9.2
005551,2025-12-31,2025Q4,688213,思特威,8.6
005551,2025-12-31,2025Q4,688608,恒玄科技,7.65
005551,2025-12-31,2025Q4,300548,长芯博创,5.6
005551,2025-12-31,2025Q4,688313,仕佳光子,5.49
005551,2025-12-31,2025Q4,300394,天孚通信,4.28
005551,2025-12-31,2025Q4,688018,乐鑫科技,4.25
005551,2025-12-31,2025Q4,603893,瑞芯微,4.22
005551,2025-12-31,2025Q4,688608,恒玄科技,9.45
005551,2025-12-31,2025Q4,002851,麦格米特,8.69
005551,2025-12-31,2025Q4,300442,润泽科技,8.16
005551,2025-12-31,2025Q4,300476,胜宏科技,8.1
005551,2025-12-31,2025Q4,002371,北方华创,6.13
005551,2025-12-31,2025Q4,300679,电连技术,5.98
005551,2025-12-31,2025Q4,002463,沪电股份,5.46
005551,2025-12-31,2025Q4,688279,峰岹科技,5.25
005551,2025-12-31,2025Q4,300570,太辰光,4.2
005551,2025-12-31,2025Q4,688220,翱捷科技,3.57
008734,2020-06-30,2020Q2,002049,紫光国微,8.09
008734,2020-06-30,2020Q2,002050,三花智控,7.62
008734,2020-06-30,2020Q2,300413,芒果超媒,7.06
008734,2020-06-30,2020Q2,688188,柏楚电子,5.34
008734,2020-06-30,2020Q2,002271,东方雨虹,4.53
008734,2020-06-30,2020Q2,603517,绝味食品,4.52
008734,2020-06-30,2020Q2,002475,立讯精密,3.96
008734,2020-06-30,2020Q2,300207,欣旺达,3.38
008734,2020-06-30,2020Q2,300014,亿纬锂能,3.35
008734,2020-06-30,2020Q2,002607,中公教育,3.32
008734,2020-06-30,2020Q2,002049,紫光国微,6.72
008734,2020-06-30,2020Q2,002352,顺丰控股,6.2
008734,2020-06-30,2020Q2,002050,三花智控,5.7
008734,2020-06-30,2020Q2,300413,芒果超媒,5.45
008734,2020-06-30,2020Q2,002475,立讯精密,4.97
008734,2020-06-30,2020Q2,002555,三七互娱,4.58
008734,2020-06-30,2020Q2,603517,绝味食品,4.09
008734,2020-06-30,2020Q2,002271,东方雨虹,4.05
008734,2020-06-30,2020Q2,688188,柏楚电子,3.81
008734,2020-06-30,2020Q2,000725,京东方A,2.84
008734,2020-06-30,2020Q2,002475,立讯精密,3.78
008734,2020-06-30,2020Q2,002555,三七互娱,3.77
008734,2020-06-30,2020Q2,002837,英维克,3.14
008734,2020-06-30,2020Q2,002050,三花智控,2.93
008734,2020-06-30,2020Q2,300463,迈克生物,2.8
008734,2020-06-30,2020Q2,002352,顺丰控股,2.69
008734,2020-06-30,2020Q2,002049,紫光国微,2.6
008734,2020-06-30,2020Q2,300014,亿纬锂能,2.42
008734,2020-06-30,2020Q2,000725,京东方A,2.37
008734,2020-06-30,2020Q2,300413,芒果超媒,2.33
008734,2020-06-30,2020Q2,000002,万科A,2.05
008734,2020-06-30,2020Q2,002607,中公教育,1.96
008734,2020-06-30,2020Q2,000998,隆平高科,1.91
008734,2020-06-30,2020Q2,000651,格力电器,1.66
008734,2020-06-30,2020Q2,300724,捷佳伟创,1.64
008734,2020-06-30,2020Q2,603186,华正新材,1.61
008734,2020-06-30,2020Q2,603259,药明康德,1.6
008734,2020-06-30,2020Q2,300760,迈瑞医疗,1.42
008734,2020-06-30,2020Q2,300601,康泰生物,1.37
008734,2020-06-30,2020Q2,688188,柏楚电子,1.35
008734,2020-06-30,2020Q2,002216,三全食品,1.29
008734,2020-06-30,2020Q2,600216,浙江医药,1.27
008734,2020-06-30,2020Q2,002841,视源股份,1.24
008734,2020-06-30,2020Q2,603517,绝味食品,1.23
008734,2020-06-30,2020Q2,000860,顺鑫农业,1.21
008734,2020-06-30,2020Q2,688389,普门科技,1.16
008734,2020-06-30,2020Q2,603195,公牛集团,1.14
008734,2020-06-30,2020Q2,688025,杰普特,1.14
008734,2020-06-30,2020Q2,300036,超图软件,1.13
008734,2020-06-30,2020Q2,000661,长春高新,1.1
008734,2020-06-30,2020Q2,688169,石头科技,1.04
008734,2020-06-30,2020Q2,688016,心脉医疗,0.73
008734,2020-06-30,2020Q2,603290,斯达半导,0.67
008734,2020-06-30,2020Q2,300207,欣旺达,0.67
008734,2020-06-30,2020Q2,300759,康龙化成,0.66
008734,2020-06-30,2020Q2,002271,东方雨虹,0.63
008734,2020-06-30,2020Q2,002230,科大讯飞,0.62
008734,2020-06-30,2020Q2,300122,智飞生物,0.62
008734,2020-06-30,2020Q2,002223,鱼跃医疗,0.61
008734,2020-06-30,2020Q2,002579,中京电子,0.58
008734,2020-06-30,2020Q2,688002,睿创微纳,0.57
008734,2020-06-30,2020Q2,688116,天奈科技,0.54
008734,2020-06-30,2020Q2,000977,浪潮信息,0.54
008734,2020-06-30,2020Q2,002930,宏川智慧,0.52
008734,2020-06-30,2020Q2,300823,建科智能,0.49
008734,2020-06-30,2020Q2,688039,当虹科技,0.43
008734,2020-06-30,2020Q2,603083,剑桥科技,0.39
008734,2020-06-30,2020Q2,688008,澜起科技,0.3
008734,2020-06-30,2020Q2,688566,吉贝尔,0.04
008734,2020-06-30,2020Q2,688377,迪威尔,0.01
008734,2020-06-30,2020Q2,603087,甘李药业,0.01
008734,2020-06-30,2020Q2,688277,天智航,0.01
008734,2020-06-30,2020Q2,688528,秦川物联,0.01
008734,2020-06-30,2020Q2,688600,皖仪科技,0.01
008734,2020-06-30,2020Q2,300824,北鼎股份,0.0
008734,2020-06-30,2020Q2,300842,帝科股份,0.0
008734,2020-06-30,2020Q2,600956,新天绿能,0.0
008734,2020-06-30,2020Q2,300839,博汇股份,0.0
008734,2020-06-30,2020Q2,300847,中船汉光,0.0
008734,2020-06-30,2020Q2,300845,捷安高科,0.0
008734,2020-06-30,2020Q2,300843,胜蓝股份,0.0
008734,2020-06-30,2020Q2,300840,酷特智能,0.0
008734,2020-06-30,2020Q2,300846,首都在线,0.0
008734,2020-06-30,2020Q2,603186,华正新材,3.31
008734,2020-06-30,2020Q2,002837,英维克,2.43
008734,2020-06-30,2020Q2,002352,顺丰控股,1.68
008734,2020-06-30,2020Q2,000002,万科A,1.64
008734,2020-06-30,2020Q2,002607,中公教育,1.15
008734,2020-06-30,2020Q2,603195,公牛集团,1.01
008734,2020-06-30,2020Q2,002216,三全食品,1.0
008734,2020-06-30,2020Q2,002050,三花智控,0.95
008734,2020-06-30,2020Q2,688039,当虹科技,0.88
008734,2020-06-30,2020Q2,300601,康泰生物,0.87
008734,2020-12-31,2020Q4,002049,紫光国微,8.09
008734,2020-12-31,2020Q4,002050,三花智控,7.62
008734,2020-12-31,2020Q4,300413,芒果超媒,7.06
008734,2020-12-31,2020Q4,688188,柏楚电子,5.34
008734,2020-12-31,2020Q4,002271,东方雨虹,4.53
008734,2020-12-31,2020Q4,603517,绝味食品,4.52
008734,2020-12-31,2020Q4,002475,立讯精密,3.96
008734,2020-12-31,2020Q4,300207,欣旺达,3.38
008734,2020-12-31,2020Q4,300014,亿纬锂能,3.35
008734,2020-12-31,2020Q4,002607,中公教育,3.32
008734,2020-12-31,2020Q4,002352,顺丰控股,3.23
008734,2020-12-31,2020Q4,000333,美的集团,2.99
008734,2020-12-31,2020Q4,002216,三全食品,2.94
008734,2020-12-31,2020Q4,603259,药明康德,2.67
008734,2020-12-31,2020Q4,002555,三七互娱,2.41
008734,2020-12-31,2020Q4,000733,振华科技,2.31
008734,2020-12-31,2020Q4,600519,贵州茅台,1.83
008734,2020-12-31,2020Q4,688686,奥普特,1.53
008734,2020-12-31,2020Q4,300760,迈瑞医疗,1.44
008734,2020-12-31,2020Q4,000860,顺鑫农业,1.34
008734,2020-12-31,2020Q4,688008,澜起科技,1.34
008734,2020-12-31,2020Q4,000651,格力电器,1.31
008734,2020-12-31,2020Q4,002459,晶澳科技,1.13
008734,2020-12-31,2020Q4,300782,卓胜微,1.1
008734,2020-12-31,2020Q4,300919,中伟股份,0.97
008734,2020-12-31,2020Q4,603501,韦尔股份,0.92
008734,2020-12-31,2020Q4,002179,中航光电,0.83
008734,2020-12-31,2020Q4,600529,山东药玻,0.58
008734,2020-12-31,2020Q4,002415,海康威视,0.57
008734,2020-12-31,2020Q4,603799,华友钴业,0.57
008734,2020-12-31,2020Q4,603678,火炬电子,0.55
008734,2020-12-31,2020Q4,002493,荣盛石化,0.54
008734,2020-12-31,2020Q4,000526,学大教育,0.51
008734,2020-12-31,2020Q4,300408,三环集团,0.5
008734,2020-12-31,2020Q4,603816,顾家家居,0.47
008734,2020-12-31,2020Q4,605111,新洁能,0.41
008734,2020-12-31,2020Q4,600346,恒力石化,0.38
008734,2020-12-31,2020Q4,601995,中金公司,0.31
008734,2020-12-31,2020Q4,603520,司太立,0.29
008734,2020-12-31,2020Q4,300012,华测检测,0.26
008734,2020-12-31,2020Q4,688390,固德威,0.25
008734,2020-12-31,2020Q4,600031,三一重工,0.22
008734,2020-12-31,2020Q4,300724,捷佳伟创,0.2
008734,2020-12-31,2020Q4,300888,稳健医疗,0.15
008734,2020-12-31,2020Q4,688289,圣湘生物,0.14
008734,2020-12-31,2020Q4,688311,盟升电子,0.09
008734,2020-12-31,2020Q4,300999,金龙鱼,0.06
008734,2020-12-31,2020Q4,688221,前沿生物,0.04
008734,2020-12-31,2020Q4,300912,凯龙高科,0.03
008734,2020-12-31,2020Q4,688500,慧辰股份,0.02
008734,2020-12-31,2020Q4,300880,迦南智能,0.02
