fund_code,composite_ew,composite_pc,alloc_ew,alloc_pc,active_ew,active_pc,discipl_ew,discipl_pc
501026,-0.4858389045369624,-0.47351323204501033,-0.6598022168517025,-0.7334679323254905,-0.2601359706810319,-0.4691932733502226,-0.5069169743466629,-0.1502399212519721
501054,-0.41286143221245175,-0.484690924650142,-0.42984201608088146,-0.4778330940835954,-0.8492529266700217,-0.9958380849317129,-0.3818600770413097,-0.6182607954030468
501079,0.07148444623387094,0.19208790876790627,0.2817177518829314,0.3131710256429794,-0.27103072353472246,-0.05874694427798111,-0.3990889033631924,0.08079481882423019
501082,0.15028533193178703,0.005452898598565611,0.27188205394649445,0.30223718995076315,0.6484331615045191,0.8978157314231398,-0.0035511856176002055,-1.1522834915398181
519005,-0.14952782474746393,-0.09130948852167438,0.37510915405309,0.4169894077235605,-0.40959799543727177,-0.4076965287943179,0.17514033041704913,0.480668627458362
519013,-0.321858784850771,-0.3016471421972508,-1.2443810956093477,-1.3833139779017423,-0.16559801914879474,0.1724060964114301,-0.13212529160632028,-0.20992666895302903
519018,-0.4522442012748222,-0.5748289195093615,-0.8094307669616412,-0.8998022374596376,-0.741586235314834,-0.7737863661681552,-0.2861048656983589,-0.8990415737542777
519026,0.020048925952855075,-0.014351606567649243,-0.07185653561615857,-0.07987918690837427,-0.419744556437565,-0.29823656809278465,0.5850314593835367,0.2651429272079462
519089,-0.13417185497192682,0.07557249225603556,-0.8272905977049178,-0.9196560857680898,-0.2267912303009668,-0.02314070379496215,-0.123010097383416,1.0241709475415255
519110,-0.46444750662295914,-0.29672680557971126,-0.8734618348625811,-0.9709822574389448,-0.44112835829733954,-0.4433718643169137,-0.7980199329602827,0.3080682018951425
519158,-0.4227274657049665,-0.40327008422929955,-0.5758556893378167,-0.6401489279497388,-0.3706674206758226,-0.21049820319053145,-0.7825946694239202,-0.7617263594432876
519172,-0.20826929731467836,-0.3279313716471105,-0.9032004800479254,-1.0040411681809172,-0.20151044936688195,-0.3977424113587772,-0.4415471621538713,-0.8624469580235774
519173,-0.17377742329094545,-0.2545863812742478,-0.9029708261353573,-1.003785873827398,-0.2308273700145233,-0.44831483929012167,-0.10559642641257909,-0.2721476573447544
519181,-0.1479291438415102,-0.018356973093676447,-0.47024788747898755,-0.5227502074112694,-0.5609087972144619,-0.4836565404506921,-0.7951750632085027,-0.04249197555298802
519185,-0.04113229807490385,0.30648658890613484,1.3757438708470975,1.529343167676087,-0.4416744184906929,-0.20125715292449264,-1.1102031008514923,0.5814936586395499
519670,-0.21057749850562069,-0.23779777148026024,0.1788636316081766,0.1988334302207474,-0.8302274998286171,-0.9243707796642066,-0.1977021729903634,-0.2868503296151818
519672,-0.113334497015896,-0.18546407039489143,0.152423900890179,0.1694417517363886,-0.8144163955076014,-0.8936332017112386,-0.4636169690400614,-0.8341954539566062
519674,0.29251277839885187,0.6605932966616741,2.5981608053793694,2.8882407259311402,-0.5310987767497894,-0.35735856500768637,-1.2236956768507734,0.5209673004322866
519679,-0.2109110141386286,-0.1553790014015145,-0.746970578322265,-0.8303684825495957,-0.44601804724297706,-0.3096362583650438,0.29987116592337487,0.5800793576954568
519688,-0.33087852547809704,-0.25917343416389593,-0.6827782020860825,-0.7590091444532899,-0.6309914760364064,-0.5796625113846655,-0.18199070147360552,0.27314182412706794
519698,-0.28505697904850175,-0.2261886363872152,-0.7067671287671464,-0.7856763910949034,-0.7439974663186014,-0.8413014329217089,-0.030250137518916892,0.4991731473796668
519704,-0.2986419881658459,-0.21881854942168952,-0.4254519465137232,-0.47295288124715934,-0.5379806215463603,-0.4319282299684785,-0.6031384426803268,-0.18274926705983432
519770,0.11724003239209596,0.07790259395080835,-0.7929777560069932,-0.8815122778062483,-0.09859593828480377,-0.1109783231668346,0.08950583436851828,-0.04560188959792116
519771,0.11515793607338405,0.08040007054424442,-0.798705728443697,-0.8878797679302031,-0.05873676806457086,-0.04552916072423476,0.05824428631642983,-0.07433647471223814
519773,-0.1017731099581242,-0.03458918558576365,0.0704636642532829,0.07833080399538757,0.2688284062088335,0.37600831494575515,-0.5986400595158885,-0.3105835617607515
530019,-0.2711733864470242,-0.27570205117440544,-0.19436288053020984,-0.21606314204815866,-0.486437814334858,-0.41134053064859744,0.04790545814056361,-0.03266355239203523
570001,-0.0925802827950501,-0.26323091442002144,-0.28947029345293457,-0.32178912435557555,-0.6376170843457859,-0.5517013577965143,0.2011509259023827,-0.8763497594940761
570008,-0.07850418922707285,-0.17539858108776699,-0.3514879508487321,-0.39073094021490323,-0.8259705464870336,-0.933832263803095,0.09894360593252206,-0.33531803854941
580001,-0.052175567038938366,-0.03636188728087967,-0.2930493165548668,-0.3257677388665199,-0.4387049283426933,-0.32757336542360976,0.4350492725849792,0.4515182105259008
580002,-0.25975277886109654,-0.00129517642637163,0.05954936172787045,0.06619793947685502,-0.5462341413546525,-0.551594242548701,-0.2791482361167424,1.270308901936671
580006,0.2623630548743116,0.4859716830435175,0.8339550645514777,0.9270646281966414,-0.32666052904767856,-0.262066782622328,0.9995356650720266,2.1834841240167475
610006,-0.05829898721684861,-0.2897603695869506,0.2813393468469093,0.31275037237406944,-0.6067896128263298,-0.6762452051460704,0.25267884846175287,-1.0980448789662787
630001,-0.6888821524756965,-0.540019965399026,-0.4489803322200898,-0.49910816835327115,-0.4835994722601283,-0.42256807726815043,-1.1317026818325664,-0.24943311823134023
630002,0.11155601808317712,0.3113424472563853,0.07669693564876506,0.08526000878630678,-0.29893140088941184,-0.023829119413591397,-0.8332476913750858,0.08180552905080078
630010,-0.3524094334062806,-0.3632012842067531,-0.5414362064335269,-0.6018865724851219,-0.5621751982289847,-0.5294412025770893,-0.4925705548284043,-0.5296052892315395
630011,-0.3019543362002685,-0.18097485436139019,-0.6857481568748822,-0.7623106892835504,-0.3537861257245026,-0.2197771994843493,-0.41274904144535646,0.25568145575642864
660005,-0.3189375829385213,-0.5282711160826635,-0.829526835842314,-0.9221419958195138,-0.5216102941921386,-0.519935316358361,0.2813752720120288,-0.8836857447094016
660015,0.07619253616671992,0.030922399013054862,-0.41981668626745566,-0.4666884544607988,-0.274916898716092,-0.11665282998335101,0.6691067630478695,0.28609363958648126
720001,-0.14359736767010936,-0.08160109586387355,-0.5866905634416835,-0.6521934960081639,0.004775745490693095,-0.032870334259802514,-0.7335215957477371,-0.2583949525933462
740001,-0.32873960683388154,-0.451216925709258,-0.7895192131204991,-0.8776675949073033,-0.46526051201071583,-0.704279450711084,-0.2895841819158455,-0.697280774680932
952004,-0.3028424472752133,-0.14257456537252122,-0.16894950996273222,-0.18781241495528686,-0.2265539284646596,0.02863932785610562,-0.6298269840673324,0.09544995602060949
959991,-0.28998880107336195,-0.2135099160238748,-0.8176511906608945,-0.9089404564888196,-0.19312956816100504,-0.3158509640716333,-0.3857250285381403,0.28715894349733617
