fund_code,year,quarter,anchor_high,cgo
470098,2018,4,0.6022577111213989,-0.21218028385931276
470098,2019,2,0.7664221643085443,0.11568681252288018
470098,2019,4,0.811499030944956,0.14007658120336075
470098,2020,1,0.8525704589975577,0.09624456743009387
470098,2020,2,0.8408686707977567,0.295308567674157
470098,2020,3,0.9038983906300415,0.3516722318852652
470098,2020,4,0.9052010510726147,0.3411844435170784
470098,2021,1,0.8581945623904147,0.2642739254410509
470098,2021,2,0.8795151208585388,0.2403082853547156
470098,2021,3,0.8105222201278164,0.1508946100553307
470098,2021,4,0.8500331340871911,0.1410728436609678
470098,2022,1,0.669540783462379,-0.14491571423046296
470098,2022,2,0.7545864208754577,0.04350325067370059
470098,2022,3,0.7012057558288063,0.04984134232372652
470098,2022,4,0.7001048347760792,0.038951958051242394
470098,2023,1,0.7328160534971927,0.06367435437078126
470098,2023,2,0.798952689529153,0.18662913102707168
470098,2023,3,0.6628747911254271,-0.04470085885022322
470098,2023,4,0.6549222936306318,-0.058011185207899524
470098,2024,1,0.8553720569654634,0.15130819327621406
470098,2024,2,0.7998474842311877,0.12499415241498185
470098,2024,3,0.9256404511286873,0.276086986362414
470098,2024,4,0.80682290471866,0.09586493851607453
470098,2025,1,0.8272658397987216,0.08012201752975116
470098,2025,2,0.7776785007885203,-0.006360047569796587
470098,2025,3,0.9585061753317244,0.5069118107059236
470098,2025,4,0.9144240676477513,0.2835361410126343
470098,2026,1,0.8735166140255407,0.2189911971736871
470098,2026,2,0.8009193950935528,0.12653714848386352
481001,2018,2,0.8279655667364656,0.0020493628591142362
481001,2018,4,0.7170694723203398,-0.1263960335745924
481001,2019,2,0.8993921491517138,0.16336267362161092
481001,2019,4,0.9627368542463469,0.1943956703353023
481001,2020,1,0.9086839398800356,0.12217103632587574
481001,2020,2,0.9700365882605847,0.4298031447812058
481001,2020,3,0.9512682710143818,0.4727282265235487
481001,2020,4,0.9739665540705192,0.5662261251727616
481001,2021,1,0.811668447532667,0.281659525055449
481001,2021,2,0.8872316805615525,0.21627450587287395
481001,2021,3,0.869434525292473,0.24546312309160662
481001,2021,4,0.8525566386227804,0.14330318994606378
481001,2022,1,0.7196966303900565,-0.11360834627730085
481001,2022,2,0.7813892325265768,0.02965258522394134
481001,2022,3,0.7097471955607385,-0.0839913975101021
481001,2022,4,0.7037336713409907,-0.02855949918013639
481001,2023,1,0.7106522875083789,-0.004820120226378072
481001,2023,2,0.6823727773388901,-0.02803457306082457
481001,2023,3,0.6794501287010818,-0.04028072011165479
481001,2023,4,0.6602287403053578,-0.0734404393589831
481001,2024,1,0.7426731358262071,-0.0036543987782717635
481001,2024,2,0.7950513954557966,0.07830437949237666
481001,2024,3,0.8548021187720779,0.23040943966544297
481001,2024,4,0.8539528495369647,0.11857461727392607
481001,2025,1,0.8850122570301244,0.08918704650770416
481001,2025,2,0.8756133789891525,0.08766745782912913
481001,2025,3,1.0,0.7310286467445462
481001,2025,4,0.9433228777959676,0.5432875023571913
481001,2026,1,0.9001379804938759,0.4626459097260429
481001,2026,2,1.0,1.3420792457741384
481004,2006,4,0.9782482638214038,1.5515357212689338
481004,2007,1,1.0,0.9247921258055102
481004,2007,2,0.9386375559003621,1.0081150717974128
481004,2007,3,1.0,1.0343220927912598
481004,2007,4,-0.5600699345966194,0.3151371555249071
481004,2008,1,0.5727272727275893,-0.24802078681306636
481004,2008,2,0.5101354185281596,-0.3118129571361247
481004,2008,3,0.26344861941571324,-0.5567993497889803
481004,2008,4,0.24927781321069667,-0.4417513404969435
481004,2009,1,0.3304033397156923,0.13149302900804835
481004,2009,2,-0.47335760421806017,0.501122959233744
481004,2009,3,0.6449935083694992,0.13876277052249478
481004,2009,4,1.044340189973436,0.35349746043850877
481004,2010,1,0.808864703467567,0.19335300946686423
481004,2010,2,0.6491003541206813,-0.06379582841778994
481004,2010,3,0.713852217723245,0.10006278696871622
481004,2010,4,0.8328767052973675,0.27588666864668643
481004,2011,1,0.9562535754471919,0.23942215851396476
481004,2011,2,0.83669360304503,0.042235198197068946
481004,2011,3,9.495070960433983,-0.2600855607584769
481004,2011,4,4.348153619630228,-0.24330864730664842
481004,2012,1,0.6064934788859571,-0.20807006165685787
481004,2012,2,0.5761843437674214,-0.12560437289041831
481004,2012,3,0.48272319965846316,-0.029500691566609744
481004,2012,4,0.6651826961675048,0.07736682057313748
481004,2013,1,0.367429340510476,0.08957871396858193
481004,2013,2,0.3856499662296287,-0.2969127555751742
481004,2013,3,0.4750901891867428,0.07009458011423737
481004,2013,4,0.5804079098648267,0.06718993377360158
481004,2014,1,0.6475214016733817,0.01368912525147297
481004,2014,2,0.816747731973191,0.2527292770573177
481004,2014,3,1.0,0.9367367027955714
481004,2014,4,0.9648223605462911,0.6556158269040069
481004,2015,1,0.931702072101722,0.4223060076493265
481004,2015,2,0.8822303256734187,0.8343212324307757
481004,2015,3,0.18364997121481325,-0.5865644238038601
481004,2015,4,0.6227126132635217,0.03496701802908498
481004,2016,1,0.47236133476489056,-0.18617755163598576
481004,2016,2,0.37801707750151287,-0.021422330846678432
481004,2016,3,0.7770613783335231,0.12088836640818922
481004,2016,4,0.7451760509907385,-0.0035737133975080482
481004,2017,1,0.6272457721127634,-0.04900412990993148
481004,2017,2,0.6665426256570998,-0.10335134749776258
481004,2017,3,0.7698178706979487,0.10226676295320386
481004,2017,4,0.9149265729846268,0.1578069860157541
481004,2018,1,0.8918843047249805,0.14000642777780484
481004,2018,2,0.6854150498164013,-0.09597589841763535
481004,2018,3,0.7849219033084294,-0.008419497834310865
481004,2018,4,0.715566750344106,-0.07435165671763816
481004,2019,1,0.9471707429005117,0.5952785792025959
481004,2019,2,0.8811749033033863,0.2052762491523106
481004,2019,3,0.935108112216728,0.2858089671137335
481004,2019,4,0.9277921631009322,0.17831462861455066
481004,2020,1,0.912725652264625,0.15146043148415378
481004,2020,2,0.9339549561874494,0.295287125146601
481004,2020,3,0.923302499403942,0.286185183400336
481004,2020,4,0.9397167165212698,0.30348822716998014
481004,2021,1,0.8934538020924949,0.20522470914284036
481004,2021,2,0.9123413450356428,0.21584074873083997
481004,2021,3,0.839644727581272,0.11885506287102379
481004,2021,4,0.8241950678457508,0.027980807325953597
481004,2022,1,0.7827288164451541,-0.05223566308575827
481004,2022,2,0.7839173236673628,0.024812316186412463
481004,2022,3,0.7422071402162913,-0.04371413306489544
481004,2022,4,0.794865904721895,0.01133531454350621
481004,2023,1,0.8449075417127428,0.05409660557329086
481004,2023,2,0.7690491024563746,0.01806102321210475
481004,2023,3,0.7559400331503003,0.034815500151122045
481004,2023,4,0.740583533717789,-0.025026842830707163
481004,2024,1,0.8119252265428853,0.08948695776152728
481004,2024,2,0.8319281304241494,0.07796949384227106
481004,2024,3,0.9563221628707205,0.20010752142241744
481004,2024,4,0.8801146307034889,0.09439551606099864
481004,2025,1,0.9393263216931456,0.059998523086080134
481004,2025,2,0.8865318586053135,0.08352351103595575
481004,2025,3,0.9412006905167111,0.20220215880909242
481004,2025,4,0.9390115119487015,0.27916654730547613
481004,2026,1,0.8579456084338088,0.09372501070844211
481004,2026,2,0.8227653757418616,0.1723533843788511
481006,2007,3,,
481006,2007,4,0.858082825218956,0.37358530348401475
481006,2008,1,0.7882999999999999,0.12076843493268188
481006,2008,2,0.49656822267192774,-0.3198104716688417
481006,2008,3,0.44738279052096647,-0.2846914467445893
481006,2008,4,0.26879333858194016,-0.4246520913088389
481006,2009,1,0.4574253923561241,0.22003404500216506
481006,2009,2,-0.8441776446135162,0.4867528491643024
481006,2009,3,0.47203799589123474,0.3297107891419148
481006,2009,4,0.7184053670682593,0.39544934014189304
