fund_code,report_date,stock_code,stock_name,hold_ratio,source
720001,2022-06-30,002567,唐人神,5.44,ak-top10-2022
720001,2022-06-30,002840,华统股份,4.07,ak-top10-2022
720001,2022-06-30,002714,牧原股份,3.95,ak-top10-2022
720001,2022-06-30,600029,南方航空,3.27,ak-top10-2022
720001,2022-06-30,301073,君亭酒店,3.04,ak-top10-2022
720001,2022-06-30,688526,科前生物,2.98,ak-top10-2022
720001,2022-06-30,300871,回盛生物,2.8,ak-top10-2022
720001,2022-06-30,603136,天目湖,2.57,ak-top10-2022
720001,2022-06-30,601007,金陵饭店,2.37,ak-top10-2022
720001,2022-06-30,002548,金新农,2.37,ak-top10-2022
720001,2022-06-30,601111,中国国航,2.37,ak-top10-2022
720001,2022-06-30,688207,格灵深瞳,0.01,ak-top10-2022
720001,2022-06-30,688400,凌云光,0.01,ak-top10-2022
720001,2022-06-30,688322,奥比中光,0.01,ak-top10-2022
720001,2022-06-30,688306,均普智能,0.01,ak-top10-2022
720001,2022-06-30,301175,中科环保,0.01,ak-top10-2022
720001,2022-06-30,301139,元道通信,0.0,ak-top10-2022
720001,2022-06-30,301239,普瑞眼科,0.0,ak-top10-2022
720001,2022-06-30,688237,超卓航科,0.0,ak-top10-2022
720001,2022-06-30,301233,盛帮股份,0.0,ak-top10-2022
720001,2022-06-30,301236,软通动力,0.0,ak-top10-2022
720001,2022-06-30,301217,铜冠铜箔,0.0,ak-top10-2022
720001,2022-06-30,001270,铖昌科技,0.0,ak-top10-2022
720001,2022-06-30,301219,腾远钴业,0.0,ak-top10-2022
720001,2022-06-30,301200,大族数控,0.0,ak-top10-2022
720001,2022-06-30,601089,福元医药,0.0,ak-top10-2022
720001,2022-06-30,001323,慕思股份,0.0,ak-top10-2022
720001,2022-06-30,301302,华如科技,0.0,ak-top10-2022
720001,2022-06-30,301201,诚达药业,0.0,ak-top10-2022
720001,2022-06-30,301263,泰恩康,0.0,ak-top10-2022
720001,2022-06-30,300834,星辉环材,0.0,ak-top10-2022
720001,2022-06-30,301256,华融化学,0.0,ak-top10-2022
720001,2022-06-30,301112,信邦智能,0.0,ak-top10-2022
720001,2022-06-30,301189,奥尼电子,0.0,ak-top10-2022
720001,2022-06-30,301258,富士莱,0.0,ak-top10-2022
720001,2022-06-30,301179,泽宇智能,0.0,ak-top10-2022
720001,2022-06-30,301097,天益医疗,0.0,ak-top10-2022
720001,2022-06-30,301116,益客食品,0.0,ak-top10-2022
720001,2022-06-30,001268,联合精密,0.0,ak-top10-2022
720001,2022-06-30,301237,和顺科技,0.0,ak-top10-2022
720001,2022-06-30,301137,哈焊华通,0.0,ak-top10-2022
720001,2022-06-30,301110,青木科技,0.0,ak-top10-2022
720001,2022-09-30,002840,华统股份,7.61,ak-top10-2022
720001,2022-09-30,600011,华能国际,7.25,ak-top10-2022
720001,2022-09-30,002124,ST天邦,7.04,ak-top10-2022
720001,2022-09-30,002100,天康生物,6.22,ak-top10-2022
720001,2022-09-30,603477,巨星农牧,6.0,ak-top10-2022
720001,2022-09-30,601991,大唐发电,5.96,ak-top10-2022
720001,2022-09-30,603363,*ST傲农,5.89,ak-top10-2022
720001,2022-09-30,002567,唐人神,5.63,ak-top10-2022
720001,2022-09-30,600027,华电国际,5.0,ak-top10-2022
720001,2022-09-30,300871,回盛生物,3.99,ak-top10-2022
720001,2022-09-30,000539,粤电力A,3.52,ak-top10-2022
720001,2022-09-30,301073,君亭酒店,3.38,ak-top10-2022
720001,2022-09-30,000543,皖能电力,2.97,ak-top10-2022
720001,2022-09-30,603136,天目湖,2.8,ak-top10-2022
720001,2022-09-30,601007,金陵饭店,1.99,ak-top10-2022
720001,2022-12-31,600011,华能国际,7.36,ak-top10-2022
720001,2022-12-31,600027,华电国际,6.87,ak-top10-2022
720001,2022-12-31,601991,大唐发电,6.06,ak-top10-2022
720001,2022-12-31,000539,粤电力A,5.66,ak-top10-2022
720001,2022-12-31,600875,东方电气,5.23,ak-top10-2022
720001,2022-12-31,301073,君亭酒店,4.93,ak-top10-2022
720001,2022-12-31,600138,中青旅,4.2,ak-top10-2022
720001,2022-12-31,000543,皖能电力,4.1,ak-top10-2022
720001,2022-12-31,002033,丽江股份,4.05,ak-top10-2022
720001,2022-12-31,603283,赛腾股份,3.93,ak-top10-2022
720001,2022-12-31,600754,锦江酒店,3.73,ak-top10-2022
720001,2022-12-31,688617,惠泰医疗,3.53,ak-top10-2022
720001,2022-12-31,688351,微电生理,3.44,ak-top10-2022
720001,2022-12-31,601007,金陵饭店,3.29,ak-top10-2022
720001,2022-12-31,603136,天目湖,3.18,ak-top10-2022
720001,2022-12-31,688501,青达环保,2.87,ak-top10-2022
720001,2022-12-31,600258,首旅酒店,2.71,ak-top10-2022
720001,2022-12-31,300314,戴维医疗,2.36,ak-top10-2022
720001,2022-12-31,688278,特宝生物,1.98,ak-top10-2022
720001,2022-12-31,688387,信科移动,0.01,ak-top10-2022
720001,2022-12-31,688489,三未信安,0.0,ak-top10-2022
720001,2022-12-31,301290,东星医疗,0.0,ak-top10-2022
720001,2022-12-31,301269,华大九天,0.0,ak-top10-2022
720001,2022-12-31,688420,美腾科技,0.0,ak-top10-2022
720001,2022-12-31,001301,尚太科技,0.0,ak-top10-2022
720001,2022-12-31,301327,华宝新能,0.0,ak-top10-2022
720001,2022-12-31,301239,普瑞眼科,0.0,ak-top10-2022
720001,2022-12-31,301175,中科环保,0.0,ak-top10-2022
720001,2022-12-31,301302,华如科技,0.0,ak-top10-2022
720001,2022-12-31,301330,熵基科技,0.0,ak-top10-2022
720001,2022-12-31,301152,天力锂能,0.0,ak-top10-2022
720001,2022-12-31,301349,信德新材,0.0,ak-top10-2022
720001,2022-12-31,301171,易点天下,0.0,ak-top10-2022
720001,2022-12-31,301363,美好医疗,0.0,ak-top10-2022
720001,2022-12-31,301115,建科股份,0.0,ak-top10-2022
720001,2022-12-31,301121,紫建电子,0.0,ak-top10-2022
720001,2022-12-31,001298,好上好,0.0,ak-top10-2022
720001,2022-12-31,301139,元道通信,0.0,ak-top10-2022
720001,2022-12-31,301097,天益医疗,0.0,ak-top10-2022
720001,2022-12-31,301311,昆船智能,0.0,ak-top10-2022
720001,2022-12-31,603130,云中马,0.0,ak-top10-2022
720001,2022-12-31,301230,泓博医药,0.0,ak-top10-2022
720001,2022-12-31,301280,珠城科技,0.0,ak-top10-2022
720001,2022-12-31,301189,奥尼电子,0.0,ak-top10-2022
720001,2022-12-31,301112,信邦智能,0.0,ak-top10-2022
720001,2022-12-31,001256,炜冈科技,0.0,ak-top10-2022
720001,2022-12-31,001333,光华股份,0.0,ak-top10-2022
720001,2022-12-31,001300,三柏硕,0.0,ak-top10-2022
720001,2022-12-31,001299,美能能源,0.0,ak-top10-2022
720001,2022-12-31,301258,富士莱,0.0,ak-top10-2022
720001,2022-12-31,301132,满坤科技,0.0,ak-top10-2022
720001,2022-12-31,301277,新天地,0.0,ak-top10-2022
720001,2022-12-31,301282,金禄电子,0.0,ak-top10-2022
720001,2022-12-31,001238,浙江正特,0.0,ak-top10-2022
720001,2022-12-31,603182,嘉华股份,0.0,ak-top10-2022
720001,2022-12-31,301265,华新环保,0.0,ak-top10-2022
720001,2022-12-31,301176,逸豪新材,0.0,ak-top10-2022
720001,2022-12-31,603280,南方路机,0.0,ak-top10-2022
720001,2022-12-31,301318,维海德,0.0,ak-top10-2022
720001,2022-12-31,301137,哈焊华通,0.0,ak-top10-2022
720001,2022-12-31,301237,和顺科技,0.0,ak-top10-2022
720001,2022-12-31,301110,青木科技,0.0,ak-top10-2022
720001,2022-12-31,301161,唯万密封,0.0,ak-top10-2022
720001,2022-12-31,301398,星源卓镁,0.0,ak-top10-2022
720001,2022-12-31,301313,凡拓数创,0.0,ak-top10-2022
720001,2022-12-31,301388,欣灵电气,0.0,ak-top10-2022
720001,2022-12-31,301368,丰立智能,0.0,ak-top10-2022
720001,2022-12-31,301319,唯特偶,0.0,ak-top10-2022
720001,2022-12-31,301270,汉仪股份,0.0,ak-top10-2022
720001,2022-12-31,301309,万得凯,0.0,ak-top10-2022
720001,2022-12-31,301233,盛帮股份,0.0,ak-top10-2022
720001,2022-12-31,601022,宁波远洋,0.0,ak-top10-2022
720001,2022-12-31,603151,邦基科技,0.0,ak-top10-2022
720001,2022-12-31,600021,上海电力,0.0,ak-top10-2022
720001,2023-03-31,603179,新泉股份,6.24,ak-top10-2023
720001,2023-03-31,601991,大唐发电,6.04,ak-top10-2023
720001,2023-03-31,603305,旭升集团,5.93,ak-top10-2023
720001,2023-03-31,600011,华能国际,5.87,ak-top10-2023
720001,2023-03-31,601689,拓普集团,5.76,ak-top10-2023
720001,2023-03-31,000539,粤电力A,5.68,ak-top10-2023
720001,2023-03-31,002567,唐人神,5.03,ak-top10-2023
720001,2023-03-31,688095,福昕软件,4.91,ak-top10-2023
720001,2023-03-31,002100,天康生物,4.88,ak-top10-2023
720001,2023-03-31,300364,中文在线,4.77,ak-top10-2023
720001,2023-03-31,603533,掌阅科技,3.27,ak-top10-2023
720001,2023-03-31,601007,金陵饭店,1.36,ak-top10-2023
720001,2023-03-31,301073,君亭酒店,1.35,ak-top10-2023
720001,2023-06-30,688095,福昕软件,9.46,ak-top10-2023
720001,2023-06-30,603533,掌阅科技,6.82,ak-top10-2023
720001,2023-06-30,300364,中文在线,5.8,ak-top10-2023
720001,2023-06-30,002605,姚记科技,5.03,ak-top10-2023
720001,2023-06-30,601900,南方传媒,4.73,ak-top10-2023
720001,2023-06-30,688590,新致软件,4.28,ak-top10-2023
720001,2023-06-30,300280,紫天科技,4.27,ak-top10-2023
720001,2023-06-30,300654,世纪天鸿,4.21,ak-top10-2023
720001,2023-06-30,688369,致远互联,4.19,ak-top10-2023
720001,2023-06-30,002558,巨人网络,4.15,ak-top10-2023
720001,2023-06-30,002517,恺英网络,3.94,ak-top10-2023
720001,2023-06-30,300148,天舟文化,3.83,ak-top10-2023
720001,2023-06-30,300559,佳发教育,3.73,ak-top10-2023
720001,2023-06-30,300002,神州泰岳,3.71,ak-top10-2023
720001,2023-06-30,002315,焦点科技,3.57,ak-top10-2023
720001,2023-06-30,000977,浪潮信息,3.37,ak-top10-2023
720001,2023-06-30,300288,朗玛信息,3.08,ak-top10-2023
720001,2023-06-30,002343,慈文传媒,1.36,ak-top10-2023
720001,2023-06-30,301291,明阳电气,0.02,ak-top10-2023
720001,2023-06-30,301395,仁信新材,0.01,ak-top10-2023
720001,2023-06-30,688620,安凯微,0.01,ak-top10-2023
720001,2023-06-30,688249,晶合集成,0.01,ak-top10-2023
720001,2023-06-30,688631,莱斯信息,0.0,ak-top10-2023
720001,2023-06-30,688472,阿特斯,0.0,ak-top10-2023
720001,2023-06-30,301488,豪恩汽电,0.0,ak-top10-2023
720001,2023-06-30,301355,南王科技,0.0,ak-top10-2023
720001,2023-06-30,688429,时创能源,0.0,ak-top10-2023
720001,2023-06-30,688443,智翔金泰,0.0,ak-top10-2023
720001,2023-06-30,301358,湖南裕能,0.0,ak-top10-2023
720001,2023-06-30,301202,朗威股份,0.0,ak-top10-2023
720001,2023-06-30,688603,天承科技,0.0,ak-top10-2023
720001,2023-06-30,688469,芯联集成,0.0,ak-top10-2023
720001,2023-06-30,301260,格力博,0.0,ak-top10-2023
720001,2023-06-30,301261,恒工精密,0.0,ak-top10-2023
720001,2023-06-30,688361,中科飞测,0.0,ak-top10-2023
720001,2023-06-30,688531,日联科技,0.0,ak-top10-2023
720001,2023-06-30,301325,曼恩斯特,0.0,ak-top10-2023
720001,2023-06-30,001311,多利科技,0.0,ak-top10-2023
720001,2023-06-30,001286,陕西能源,0.0,ak-top10-2023
720001,2023-06-30,001287,中电港,0.0,ak-top10-2023
720001,2023-06-30,688576,西山科技,0.0,ak-top10-2023
720001,2023-06-30,688507,索辰科技,0.0,ak-top10-2023
720001,2023-06-30,688582,芯动联科,0.0,ak-top10-2023
720001,2023-06-30,301327,华宝新能,0.0,ak-top10-2023
720001,2023-06-30,001367,海森药业,0.0,ak-top10-2023
720001,2023-06-30,301293,三博脑科,0.0,ak-top10-2023
720001,2023-06-30,301303,真兰仪表,0.0,ak-top10-2023
720001,2023-06-30,301368,丰立智能,0.0,ak-top10-2023
720001,2023-06-30,688552,航天南湖,0.0,ak-top10-2023
720001,2023-06-30,688570,天玛智控,0.0,ak-top10-2023
720001,2023-06-30,301307,美利信,0.0,ak-top10-2023
720001,2023-06-30,688543,国科军工,0.0,ak-top10-2023
720001,2023-06-30,688581,安杰思,0.0,ak-top10-2023
720001,2023-06-30,301439,泓淋电力,0.0,ak-top10-2023
720001,2023-06-30,301332,德尔玛,0.0,ak-top10-2023
720001,2023-06-30,301280,珠城科技,0.0,ak-top10-2023
720001,2023-06-30,301121,紫建电子,0.0,ak-top10-2023
720001,2023-06-30,688334,西高院,0.0,ak-top10-2023
720001,2023-06-30,688593,新相微,0.0,ak-top10-2023
720001,2023-06-30,301387,光大同创,0.0,ak-top10-2023
720001,2023-06-30,688512,慧智微,0.0,ak-top10-2023
720001,2023-06-30,301382,蜂助手,0.0,ak-top10-2023
720001,2023-06-30,603162,海通发展,0.0,ak-top10-2023
720001,2023-06-30,688433,华曙高科,0.0,ak-top10-2023
720001,2023-06-30,301282,金禄电子,0.0,ak-top10-2023
720001,2023-06-30,301277,新天地,0.0,ak-top10-2023
720001,2023-06-30,301345,涛涛车业,0.0,ak-top10-2023
720001,2023-06-30,301315,威士顿,0.0,ak-top10-2023
720001,2023-06-30,301137,哈焊华通,0.0,ak-top10-2023
720001,2023-06-30,301270,汉仪股份,0.0,ak-top10-2023
720001,2023-06-30,688523,航天环宇,0.0,ak-top10-2023
720001,2023-06-30,001278,一彬科技,0.0,ak-top10-2023
720001,2023-06-30,603135,中重科技,0.0,ak-top10-2023
720001,2023-06-30,301141,中科磁业,0.0,ak-top10-2023
720001,2023-06-30,603073,彩蝶实业,0.0,ak-top10-2023
720001,2023-06-30,301290,东星医疗,0.0,ak-top10-2023
720001,2023-06-30,301429,森泰股份,0.0,ak-top10-2023
720001,2023-06-30,301313,凡拓数创,0.0,ak-top10-2023
720001,2023-06-30,001260,坤泰股份,0.0,ak-top10-2023
720001,2023-06-30,601065,江盐集团,0.0,ak-top10-2023
720001,2023-06-30,301110,青木科技,0.0,ak-top10-2023
720001,2023-06-30,001366,播恩集团,0.0,ak-top10-2023
720001,2023-06-30,001300,三柏硕,0.0,ak-top10-2023
720001,2023-06-30,301398,星源卓镁,0.0,ak-top10-2023
720001,2023-06-30,301265,华新环保,0.0,ak-top10-2023
720001,2023-06-30,301376,致欧科技,0.0,ak-top10-2023
720001,2023-06-30,301176,逸豪新材,0.0,ak-top10-2023
720001,2023-06-30,301386,未来电器,0.0,ak-top10-2023
720001,2023-06-30,301323,新莱福,0.0,ak-top10-2023
720001,2023-06-30,001368,通达创智,0.0,ak-top10-2023
720001,2023-06-30,301373,凌玮科技,0.0,ak-top10-2023
720001,2023-06-30,001238,浙江正特,0.0,ak-top10-2023
720001,2023-06-30,603065,宿迁联盛,0.0,ak-top10-2023
720001,2023-06-30,301281,科源制药,0.0,ak-top10-2023
720001,2023-06-30,688535,华海诚科,0.0,ak-top10-2023
720001,2023-06-30,603291,联合水务,0.0,ak-top10-2023
720001,2023-06-30,601133,柏诚股份,0.0,ak-top10-2023
720001,2023-06-30,301161,唯万密封,0.0,ak-top10-2023
720001,2023-06-30,301388,欣灵电气,0.0,ak-top10-2023
720001,2023-06-30,301237,和顺科技,0.0,ak-top10-2023
720001,2023-09-30,688095,福昕软件,6.65,ak-top10-2023
720001,2023-09-30,300280,紫天科技,6.15,ak-top10-2023
720001,2023-09-30,601900,南方传媒,5.4,ak-top10-2023
720001,2023-09-30,603533,掌阅科技,5.21,ak-top10-2023
720001,2023-09-30,300364,中文在线,5.18,ak-top10-2023
720001,2023-09-30,300559,佳发教育,4.98,ak-top10-2023
720001,2023-09-30,688369,致远互联,4.95,ak-top10-2023
720001,2023-09-30,300002,神州泰岳,4.92,ak-top10-2023
720001,2023-09-30,688590,新致软件,4.72,ak-top10-2023
720001,2023-09-30,300654,世纪天鸿,4.44,ak-top10-2023
720001,2023-09-30,300148,天舟文化,3.78,ak-top10-2023
720001,2023-09-30,300288,朗玛信息,3.31,ak-top10-2023
720001,2023-12-31,300502,新易盛,9.72,ak-top10-2023
720001,2023-12-31,300280,紫天科技,7.51,ak-top10-2023
720001,2023-12-31,002555,三七互娱,6.7,ak-top10-2023
720001,2023-12-31,002156,通富微电,6.52,ak-top10-2023
720001,2023-12-31,002517,恺英网络,6.45,ak-top10-2023
720001,2023-12-31,300002,神州泰岳,6.29,ak-top10-2023
720001,2023-12-31,601138,工业富联,6.16,ak-top10-2023
720001,2023-12-31,002463,沪电股份,6.16,ak-top10-2023
720001,2023-12-31,688590,新致软件,6.03,ak-top10-2023
720001,2023-12-31,688095,福昕软件,6.02,ak-top10-2023
720001,2023-12-31,688369,致远互联,4.25,ak-top10-2023
720001,2023-12-31,002315,焦点科技,3.82,ak-top10-2023
720001,2023-12-31,300288,朗玛信息,3.62,ak-top10-2023
720001,2023-12-31,300559,佳发教育,0.26,ak-top10-2023
720001,2023-12-31,688563,航材股份,0.01,ak-top10-2023
720001,2023-12-31,688548,广钢气体,0.0,ak-top10-2023
720001,2023-12-31,603296,华勤技术,0.0,ak-top10-2023
720001,2023-12-31,301526,国际复材,0.0,ak-top10-2023
720001,2023-12-31,603231,索宝蛋白,0.0,ak-top10-2023
720001,2023-12-31,688549,中巨芯,0.0,ak-top10-2023
720001,2023-12-31,301291,明阳电气,0.0,ak-top10-2023
720001,2023-12-31,301348,蓝箭电子,0.0,ak-top10-2023
720001,2023-12-31,688702,盛科通信,0.0,ak-top10-2023
720001,2023-12-31,688582,芯动联科,0.0,ak-top10-2023
720001,2023-12-31,301559,中集环科,0.0,ak-top10-2023
720001,2023-12-31,688652,京仪装备,0.0,ak-top10-2023
720001,2023-12-31,301525,儒竞科技,0.0,ak-top10-2023
720001,2023-12-31,301498,乖宝宠物,0.0,ak-top10-2023
720001,2023-12-31,301371,敷尔佳,0.0,ak-top10-2023
720001,2023-12-31,301421,波长光电,0.0,ak-top10-2023
720001,2023-12-31,301558,三态股份,0.0,ak-top10-2023
720001,2023-12-31,688627,精智达,0.0,ak-top10-2023
720001,2023-12-31,300904,威力传动,0.0,ak-top10-2023
720001,2023-12-31,301488,豪恩汽电,0.0,ak-top10-2023
720001,2023-12-31,301468,博盈特焊,0.0,ak-top10-2023
720001,2023-12-31,301509,金凯生科,0.0,ak-top10-2023
720001,2023-12-31,301345,涛涛车业,0.0,ak-top10-2023
720001,2023-12-31,688612,威迈斯,0.0,ak-top10-2023
720001,2023-12-31,301368,丰立智能,0.0,ak-top10-2023
720001,2023-12-31,301393,昊帆生物,0.0,ak-top10-2023
720001,2023-12-31,688334,西高院,0.0,ak-top10-2023
720001,2023-12-31,301566,达利凯普,0.0,ak-top10-2023
720001,2023-12-31,688593,新相微,0.0,ak-top10-2023
720001,2023-12-31,688512,慧智微,0.0,ak-top10-2023
720001,2023-12-31,688610,埃科光电,0.0,ak-top10-2023
720001,2023-12-31,601083,锦江航运,0.0,ak-top10-2023
720001,2023-12-31,301439,泓淋电力,0.0,ak-top10-2023
720001,2023-12-31,301277,新天地,0.0,ak-top10-2023
720001,2023-12-31,301332,德尔玛,0.0,ak-top10-2023
720001,2023-12-31,688433,华曙高科,0.0,ak-top10-2023
720001,2023-12-31,688523,航天环宇,0.0,ak-top10-2023
720001,2023-12-31,301456,盘古智能,0.0,ak-top10-2023
720001,2023-12-31,301141,中科磁业,0.0,ak-top10-2023
720001,2023-12-31,301121,紫建电子,0.0,ak-top10-2023
720001,2023-12-31,688620,安凯微,0.0,ak-top10-2023
720001,2023-12-31,301315,威士顿,0.0,ak-top10-2023
720001,2023-12-31,688631,莱斯信息,0.0,ak-top10-2023
720001,2023-12-31,688602,康鹏科技,0.0,ak-top10-2023
720001,2023-12-31,688719,爱科赛博,0.0,ak-top10-2023
720001,2023-12-31,301281,科源制药,0.0,ak-top10-2023
720001,2023-12-31,301508,中机认检,0.0,ak-top10-2023
720001,2023-12-31,301251,威尔高,0.0,ak-top10-2023
720001,2023-12-31,688592,司南导航,0.0,ak-top10-2023
720001,2023-12-31,301282,金禄电子,0.0,ak-top10-2023
720001,2023-12-31,301499,维科精密,0.0,ak-top10-2023
720001,2023-12-31,603073,彩蝶实业,0.0,ak-top10-2023
720001,2023-12-31,688603,天承科技,0.0,ak-top10-2023
720001,2023-12-31,688653,康希通信,0.0,ak-top10-2023
720001,2023-12-31,603135,中重科技,0.0,ak-top10-2023
720001,2023-12-31,301429,森泰股份,0.0,ak-top10-2023
720001,2023-12-31,301528,多浦乐,0.0,ak-top10-2023
720001,2023-12-31,301261,恒工精密,0.0,ak-top10-2023
720001,2023-12-31,301376,致欧科技,0.0,ak-top10-2023
720001,2023-12-31,601065,江盐集团,0.0,ak-top10-2023
720001,2023-12-31,301202,朗威股份,0.0,ak-top10-2023
720001,2023-12-31,301395,仁信新材,0.0,ak-top10-2023
720001,2023-12-31,688716,中研股份,0.0,ak-top10-2023
720001,2023-12-31,301386,未来电器,0.0,ak-top10-2023
720001,2023-12-31,301500,飞南资源,0.0,ak-top10-2023
720001,2023-12-31,301516,中远通,0.0,ak-top10-2023
720001,2023-12-31,301176,逸豪新材,0.0,ak-top10-2023
720001,2023-12-31,001238,浙江正特,0.0,ak-top10-2023
720001,2023-12-31,301290,东星医疗,0.0,ak-top10-2023
720001,2023-12-31,301313,凡拓数创,0.0,ak-top10-2023
720001,2023-12-31,301518,长华化学,0.0,ak-top10-2023
720001,2023-12-31,301428,世纪恒通,0.0,ak-top10-2023
720001,2023-12-31,301568,思泰克,0.0,ak-top10-2023
720001,2023-12-31,601133,柏诚股份,0.0,ak-top10-2023
720001,2023-12-31,301355,南王科技,0.0,ak-top10-2023
720001,2023-12-31,301520,万邦医药,0.0,ak-top10-2023
720001,2023-12-31,301323,新莱福,0.0,ak-top10-2023
720001,2023-12-31,301265,华新环保,0.0,ak-top10-2023
720001,2023-12-31,301270,汉仪股份,0.0,ak-top10-2023
720001,2023-12-31,301459,丰茂股份,0.0,ak-top10-2023
720001,2023-12-31,688720,艾森股份,0.0,ak-top10-2023
720001,2023-12-31,301489,思泉新材,0.0,ak-top10-2023
720001,2023-12-31,603291,联合水务,0.0,ak-top10-2023
720001,2023-12-31,301110,青木科技,0.0,ak-top10-2023
720001,2023-12-31,301517,陕西华达,0.0,ak-top10-2023
720001,2023-12-31,301578,辰奕智能,0.0,ak-top10-2023
720001,2024-03-31,300394,天孚通信,9.78,ak-top10-2024
720001,2024-03-31,300502,新易盛,9.74,ak-top10-2024
720001,2024-03-31,002463,沪电股份,9.7,ak-top10-2024
720001,2024-03-31,000423,东阿阿胶,8.28,ak-top10-2024
720001,2024-03-31,002156,通富微电,8.01,ak-top10-2024
720001,2024-03-31,601138,工业富联,7.98,ak-top10-2024
720001,2024-03-31,300017,网宿科技,5.89,ak-top10-2024
720001,2024-03-31,601985,中国核电,5.43,ak-top10-2024
720001,2024-03-31,002517,恺英网络,4.71,ak-top10-2024
720001,2024-03-31,300795,米奥会展,4.45,ak-top10-2024
720001,2024-03-31,301345,涛涛车业,2.68,ak-top10-2024
720001,2024-03-31,688369,致远互联,,ak-top10-2024
720001,2024-06-30,300394,天孚通信,10.02,ak-top10-2024
720001,2024-06-30,688676,金盘科技,9.69,ak-top10-2024
720001,2024-06-30,300308,中际旭创,9.58,ak-top10-2024
720001,2024-06-30,002463,沪电股份,9.55,ak-top10-2024
720001,2024-06-30,300502,新易盛,9.47,ak-top10-2024
720001,2024-06-30,600066,宇通客车,8.02,ak-top10-2024
720001,2024-06-30,000423,东阿阿胶,7.18,ak-top10-2024
720001,2024-06-30,600522,中天科技,4.11,ak-top10-2024
720001,2024-06-30,002487,大金重工,3.91,ak-top10-2024
720001,2024-06-30,002409,雅克科技,3.9,ak-top10-2024
720001,2024-06-30,301345,涛涛车业,3.32,ak-top10-2024
720001,2024-06-30,301589,诺瓦星云,0.01,ak-top10-2024
720001,2024-06-30,688692,达梦数据,0.0,ak-top10-2024
720001,2024-06-30,603285,键邦股份,0.0,ak-top10-2024
720001,2024-06-30,603350,安乃达,0.0,ak-top10-2024
720001,2024-06-30,601033,永兴股份,0.0,ak-top10-2024
720001,2024-06-30,688709,成都华微,0.0,ak-top10-2024
720001,2024-06-30,301536,星宸科技,0.0,ak-top10-2024
720001,2024-06-30,688584,上海合晶,0.0,ak-top10-2024
720001,2024-06-30,301538,骏鼎达,0.0,ak-top10-2024
720001,2024-06-30,301565,中仑新材,0.0,ak-top10-2024
720001,2024-06-30,301580,爱迪特,0.0,ak-top10-2024
720001,2024-06-30,301516,中远通,0.0,ak-top10-2024
720001,2024-06-30,603341,龙旗科技,0.0,ak-top10-2024
720001,2024-06-30,688691,灿芯股份,0.0,ak-top10-2024
720001,2024-06-30,301517,陕西华达,0.0,ak-top10-2024
720001,2024-06-30,301566,达利凯普,0.0,ak-top10-2024
720001,2024-06-30,301392,汇成真空,0.0,ak-top10-2024
720001,2024-06-30,301459,丰茂股份,0.0,ak-top10-2024
720001,2024-06-30,301591,肯特股份,0.0,ak-top10-2024
720001,2024-06-30,301568,思泰克,0.0,ak-top10-2024
720001,2024-06-30,301587,中瑞股份,0.0,ak-top10-2024
720001,2024-06-30,001389,广合科技,0.0,ak-top10-2024
720001,2024-06-30,688720,艾森股份,0.0,ak-top10-2024
720001,2024-06-30,301520,万邦医药,0.0,ak-top10-2024
720001,2024-06-30,301413,安培龙,0.0,ak-top10-2024
720001,2024-06-30,301578,辰奕智能,0.0,ak-top10-2024
720001,2024-06-30,301529,福赛科技,0.0,ak-top10-2024
720001,2024-06-30,688695,中创股份,0.0,ak-top10-2024
720001,2024-06-30,688530,欧莱新材,0.0,ak-top10-2024
720001,2024-06-30,301588,美新科技,0.0,ak-top10-2024
720001,2024-06-30,301502,华阳智能,0.0,ak-top10-2024
720001,2024-06-30,603325,博隆技术,0.0,ak-top10-2024
720001,2024-06-30,603381,永臻股份,0.0,ak-top10-2024
720001,2024-06-30,603062,麦加芯彩,0.0,ak-top10-2024
720001,2024-06-30,603344,星德胜,0.0,ak-top10-2024
720001,2024-06-30,001359,平安电工,0.0,ak-top10-2024
720001,2024-06-30,001326,联域股份,0.0,ak-top10-2024
720001,2024-06-30,603004,鼎龙科技,0.0,ak-top10-2024
720001,2024-06-30,603312,西典新能,0.0,ak-top10-2024
720001,2024-06-30,603082,北自科技,0.0,ak-top10-2024
720001,2024-06-30,603375,盛景微,0.0,ak-top10-2024
720001,2024-06-30,603231,索宝蛋白,0.0,ak-top10-2024
720001,2024-06-30,001387,雪祺电气,0.0,ak-top10-2024
720001,2024-06-30,001239,永达股份,0.0,ak-top10-2024
720001,2024-06-30,001358,兴欣新材,0.0,ak-top10-2024
720001,2024-09-30,688183,生益电子,10.51,ak-top10-2024
720001,2024-09-30,300502,新易盛,10.16,ak-top10-2024
720001,2024-09-30,688676,金盘科技,9.87,ak-top10-2024
720001,2024-09-30,300308,中际旭创,9.77,ak-top10-2024
720001,2024-09-30,002463,沪电股份,9.45,ak-top10-2024
720001,2024-09-30,300476,胜宏科技,6.71,ak-top10-2024
720001,2024-09-30,002409,雅克科技,6.01,ak-top10-2024
720001,2024-09-30,002487,大金重工,5.58,ak-top10-2024
720001,2024-09-30,600584,长电科技,5.56,ak-top10-2024
720001,2024-09-30,688205,德科立,4.21,ak-top10-2024
720001,2024-12-31,300972,万辰集团,9.97,ak-top10-2024
720001,2024-12-31,002463,沪电股份,9.83,ak-top10-2024
720001,2024-12-31,688256,寒武纪,9.62,ak-top10-2024
720001,2024-12-31,688183,生益电子,9.35,ak-top10-2024
