fund_code,report_date,rc_mom,n_stk
6976,2021-04-01,-0.5272727272727272,10
6976,2021-07-01,0.4426877470355731,23
6976,2022-01-01,0.14250657265298228,17
6976,2022-07-01,-0.33571428571428563,15
6976,2023-01-01,0.11274509803921569,17
6976,2023-07-01,0.4428571428571427,15
6976,2024-01-01,-0.19652848821846985,21
6976,2024-04-01,0.1515151515151515,10
6976,2024-10-01,0.35757575757575755,10
6976,2025-07-01,-0.3181818181818182,11
6976,2026-01-01,-0.38181818181818183,10
7049,2021-01-01,0.4340659340659341,13
7049,2022-01-01,0.32121212121212117,10
7049,2022-07-01,-0.482843137254902,17
7049,2023-01-01,0.007901671175319255,19
7049,2023-07-01,-0.11071428571428568,15
7049,2024-01-01,0.19807446523706262,13
7113,2020-07-01,0.0303030303030303,10
7113,2021-01-01,-0.10000000000000002,11
7113,2021-07-01,-0.014285714285714282,15
7113,2022-01-01,0.2692307692307692,13
7113,2022-07-01,0.48245614035087714,19
7113,2023-01-01,0.17957843541735116,28
7113,2023-07-01,-0.19230769230769232,13
7113,2024-01-01,0.2155844155844156,21
7113,2024-07-01,-0.2693498452012384,18
7113,2024-10-01,0.6484848484848483,10
7113,2025-01-01,-0.3699248120300751,20
7113,2025-07-01,-0.016483516483516484,13
7113,2025-10-01,0.406060606060606,10
7113,2026-01-01,-0.06470588235294117,16
7114,2020-07-01,0.0303030303030303,10
7114,2021-01-01,-0.10000000000000002,11
7114,2021-07-01,-0.014285714285714282,15
7114,2022-01-01,0.2692307692307692,13
7114,2022-07-01,0.48245614035087714,19
7114,2023-01-01,0.17957843541735116,28
7114,2023-07-01,-0.19230769230769232,13
7114,2024-01-01,0.2155844155844156,21
7114,2024-07-01,-0.2693498452012384,18
7114,2024-10-01,0.6484848484848483,10
7114,2025-01-01,-0.3699248120300751,20
7114,2025-07-01,-0.016483516483516484,13
7114,2025-10-01,0.406060606060606,10
7114,2026-01-01,-0.06470588235294117,16
7305,2020-07-01,0.5851922868541489,28
7305,2020-10-01,-0.10303030303030303,10
7305,2021-01-01,0.1297760210803689,45
7305,2021-04-01,0.09726488698881035,10
7305,2021-07-01,0.1535789791603745,43
7305,2022-01-01,-0.37857142857142856,15
7305,2022-07-01,-0.014705882352941176,17
7305,2023-01-01,-0.08333333333333334,17
7305,2023-07-01,0.14344685242518057,18
7305,2024-01-01,-0.18464144551101075,22
7305,2024-07-01,0.2576312576312576,27
7305,2025-01-01,0.09881422924901187,23
7305,2025-04-01,0.5151515151515151,10
7305,2025-07-01,0.30095990965556185,22
7305,2026-01-01,0.06608695652173913,24
7305,2026-04-01,0.06666666666666665,10
7305,2026-07-01,-0.09090909090909088,10
7340,2021-01-01,-0.06363636363636364,11
7340,2021-07-01,0.1076923076923077,14
7340,2021-10-01,0.406060606060606,10
7340,2022-01-01,0.01383399209486166,23
7340,2022-04-01,-0.006060606060606061,10
7340,2022-07-01,0.21965632945899843,24
7340,2023-01-01,0.32417582417582413,13
7340,2023-07-01,0.5120879120879122,14
7340,2024-01-01,-0.27056825216353086,38
7340,2024-07-01,0.09881422924901187,22
7340,2025-01-01,-0.004347826086956522,24
7340,2025-07-01,0.2766798418972332,23
7340,2026-01-01,0.3456140350877193,19
7341,2021-01-01,-0.06363636363636364,11
7341,2021-07-01,0.1076923076923077,14
7341,2021-10-01,0.406060606060606,10
7341,2022-01-01,0.01383399209486166,23
7341,2022-07-01,0.21965632945899843,24
7341,2023-01-01,0.23636363636363636,11
7341,2023-07-01,0.5120879120879122,14
7341,2024-01-01,-0.2746373198236241,37
7341,2024-07-01,0.09881422924901187,22
7341,2025-01-01,-0.004347826086956522,24
7341,2025-07-01,0.2766798418972332,23
7341,2026-01-01,0.3456140350877193,19
7343,2020-07-01,0.5117647058823529,16
7343,2021-01-01,0.21176470588235297,16
7343,2021-07-01,0.23759398496240602,20
7343,2022-01-01,-0.056372549019607844,17
7343,2022-04-01,0.39090909090909093,11
7343,2022-07-01,-0.03469385575955005,33
7343,2023-01-01,0.19233859440414114,32
7343,2023-07-01,0.2457657576794202,48
7343,2024-01-01,-0.04274939069199202,82
7343,2024-07-01,0.13405744874121797,119
7343,2025-07-01,0.24725274725274726,13
7343,2026-01-01,0.31023917541818047,17
7343,2026-07-01,0.38181818181818183,10
7346,2022-01-01,-0.34313725490196084,17
7346,2022-07-01,0.1258741258741259,12
7346,2023-01-01,0.31178955850328943,21
7346,2023-04-01,0.0,11
7346,2023-07-01,0.15945747800586507,32
7346,2023-10-01,-0.20329670329670327,13
7346,2024-01-01,-0.13558652106923616,45
7346,2024-07-01,0.3200146627565982,32
7346,2025-01-01,0.16239924134660974,37
7346,2025-07-01,0.17511446065992287,42
7346,2025-10-01,-0.10303030303030303,10
7346,2026-01-01,-0.03621840463945727,38
7349,2020-07-01,0.18181818181818185,12
7349,2021-01-01,-0.25490196078431376,17
7349,2021-07-01,0.4616541353383458,20
7349,2022-01-01,0.05882352941176471,18
7349,2022-07-01,0.347781217750258,18
7349,2023-01-01,0.32631578947368417,19
7349,2023-07-01,0.44415584415584414,21
7349,2024-01-01,0.6690484276216419,21
7349,2024-07-01,0.6130124540320586,20
7349,2025-01-01,-0.3939393939393939,10
7349,2025-07-01,-0.1475748194014448,18
7349,2026-01-01,0.32523923448215625,16
7349,2026-04-01,0.3696969696969697,10
7349,2026-07-01,-0.6121212121212121,10
7350,2020-07-01,0.2545454545454546,11
7350,2021-01-01,-0.32107843137254904,17
7350,2021-07-01,0.4616541353383458,20
7350,2022-01-01,0.05882352941176471,18
7350,2022-07-01,0.347781217750258,18
7350,2023-01-01,0.32631578947368417,19
7350,2023-07-01,0.44415584415584414,21
7350,2024-01-01,0.6690484276216419,21
7350,2024-07-01,0.6130124540320586,20
7350,2025-07-01,-0.1475748194014448,18
7350,2026-01-01,0.32523923448215625,16
7350,2026-04-01,0.3696969696969697,10
7350,2026-07-01,-0.6121212121212121,10
7353,2020-07-01,0.20967741935483872,31
7353,2020-10-01,-0.39180056091725646,11
7353,2021-01-01,0.0015041363802828758,33
7353,2021-07-01,0.017391304347826087,24
7353,2022-01-01,-0.07307692307692308,25
7353,2022-07-01,0.3326495726495726,26
7353,2023-01-01,-0.004130098640220498,18
7353,2023-07-01,0.3308823529411765,17
7353,2024-01-01,0.30637254901960786,17
7353,2024-07-01,0.2622549019607843,17
7353,2025-01-01,0.17593984962406017,20
7353,2025-04-01,-0.5030303030303029,10
7353,2025-07-01,0.5614035087719299,19
7353,2026-01-01,0.5385964912280702,19
7353,2026-04-01,0.2727272727272727,10
7449,2020-07-01,0.09090909090909091,11
7449,2021-01-01,0.11538461538461539,13
7449,2021-07-01,0.26593406593406593,14
7449,2022-01-01,-0.3175438596491228,19
7449,2022-07-01,-0.018012517382810473,27
7449,2022-10-01,0.20909090909090913,11
7449,2023-01-01,-0.1257703081232493,35
7449,2023-04-01,0.05054945054945055,14
7449,2023-07-01,0.45000000000000007,31
7449,2023-10-01,0.3321428571428571,15
7449,2024-01-01,-0.08547266686801572,43
7449,2024-04-01,0.14305378044898964,13
7449,2024-07-01,0.15858352591923602,42
7449,2024-10-01,0.22527472527472525,13
7449,2025-01-01,-0.06584224598930481,33
7449,2025-04-01,0.24725274725274726,13
7449,2025-07-01,0.16620274326665055,39
7449,2025-10-01,0.18881118881118883,12
7449,2026-01-01,0.09898242368177614,47
7449,2026-04-01,0.4055944055944056,12
7450,2020-07-01,0.09090909090909091,11
7450,2021-01-01,0.11538461538461539,13
7450,2021-07-01,0.26593406593406593,14
7450,2022-01-01,-0.32094943240454077,18
7450,2022-07-01,0.015045307109957863,26
7450,2022-10-01,0.1515151515151515,10
7450,2023-01-01,-0.15474598930481284,33
7450,2023-04-01,0.6242424242424242,10
7450,2023-07-01,0.3917686318131257,30
7450,2023-10-01,0.309090909090909,10
7450,2024-01-01,-0.02584879669394701,42
7450,2024-04-01,-0.01823716631040194,10
7450,2024-07-01,0.16143768652725826,43
7450,2024-10-01,0.0303030303030303,10
7450,2025-01-01,-0.06383689839572193,33
7450,2025-04-01,0.4666666666666666,10
7450,2025-07-01,0.15142466743417124,39
7450,2026-01-01,0.16073545148516583,47
7490,2020-07-01,-0.23658894458871366,13
7490,2021-01-01,-0.17272727272727276,11
7490,2021-07-01,0.1912087912087912,14
7490,2022-07-01,0.19117647058823534,17
7490,2023-10-01,0.05454545454545454,10
7490,2024-01-01,0.1868131868131868,13
7490,2024-07-01,0.7535714285714286,15
7490,2024-10-01,-0.35664335664335667,12
7490,2025-01-01,-0.5054945054945055,13
7490,2025-04-01,0.006060606060606061,10
7490,2025-07-01,0.15405791740660424,13
7490,2025-10-01,0.22377622377622378,12
7490,2026-01-01,0.32121212121212117,10
7490,2026-04-01,-0.3181818181818182,11
7491,2020-07-01,-0.15761845537612793,12
7491,2021-01-01,-0.13939393939393938,10
7491,2021-07-01,0.01978021978021978,14
7491,2022-07-01,0.18529411764705883,16
7491,2024-01-01,-0.10909090909090911,11
7491,2024-07-01,0.767032967032967,14
7491,2024-10-01,-0.5030303030303029,10
7491,2025-01-01,-0.3626373626373627,13
7491,2025-07-01,0.09903723261853131,13
7491,2025-10-01,0.22424242424242422,10
7491,2026-01-01,0.32121212121212117,10
7639,2020-07-01,0.41818181818181827,11
7639,2021-01-01,-0.5314685314685316,12
7639,2021-07-01,0.02727272727272728,11
7639,2022-01-01,-0.34065934065934067,13
7639,2022-07-01,-0.20430119496537524,20
7639,2023-01-01,0.03702763070682093,39
7639,2023-04-01,0.4545454545454545,10
7639,2023-07-01,0.1398601398601399,12
7639,2023-10-01,0.1515151515151515,10
7639,2024-01-01,0.4000000000000001,11
7639,2024-07-01,0.4825174825174825,12
7639,2025-01-01,-0.7333333333333332,10
7639,2025-07-01,-0.11188811188811189,12
7731,2020-07-01,0.42142857142857143,15
7731,2020-10-01,-0.6606060606060605,10
7731,2021-01-01,0.08152734778121776,18
7731,2021-07-01,0.0979020979020979,12
7731,2023-01-01,-0.5878787878787878,10
7731,2024-01-01,0.0,13
7731,2024-07-01,0.18787878787878787,10
7731,2025-01-01,0.2727272727272727,10
7731,2025-10-01,0.17032967032967034,13
7895,2021-01-01,-0.07977999294270578,13
7895,2021-07-01,0.34558823529411764,17
7895,2022-01-01,0.3546835995596754,25
7895,2022-07-01,0.11367327653765762,21
7895,2023-01-01,0.2612942612942613,27
7895,2023-07-01,0.3921568627450981,17
7895,2024-01-01,0.19658119658119655,26
7895,2024-07-01,0.5358554488989272,22
7895,2025-01-01,0.5608695652173912,24
7895,2025-07-01,0.28181818181818186,21
7895,2026-01-01,-0.01038961038961039,21
8185,2021-07-01,0.06666666666666665,10
8185,2021-10-01,0.5272727272727273,11
8185,2022-01-01,-0.4909090909090909,11
8185,2022-07-01,-0.45112781954887216,20
8185,2023-01-01,-0.4226232504590908,31
8185,2023-07-01,-0.09389374327821254,47
8185,2023-10-01,0.1868131868131868,13
8185,2024-01-01,0.12786875872100947,39
8185,2024-07-01,0.04444457992576639,29
8185,2025-01-01,0.12058186776954982,31
8185,2026-01-01,0.09010989010989012,14
8208,2020-07-01,0.49090909090909085,10
8208,2021-01-01,0.13794991233605755,28
8208,2021-04-01,0.6969696969696969,10
8208,2021-07-01,0.42213642213642216,36
8208,2022-01-01,-0.06451073808768779,33
8208,2022-04-01,0.05454545454545454,10
8208,2022-07-01,0.185761957730812,30
8208,2022-10-01,0.5045616012544536,10
8208,2023-01-01,-0.1986863711001642,28
8208,2023-04-01,-0.10000000000000002,11
8208,2023-07-01,0.17510260941939385,26
8208,2023-10-01,0.5757575757575757,10
8208,2024-01-01,0.09731461246304778,29
8208,2024-04-01,-0.23100410659842455,10
8208,2024-07-01,0.1798418972332016,23
8208,2025-01-01,-0.22509037589201708,18
8208,2025-07-01,0.35584415584415585,21
8208,2026-01-01,0.17362637362637365,14
8467,2021-01-01,0.05517241379310344,29
8467,2021-04-01,0.5757575757575757,10
8467,2021-07-01,0.3296556519919539,33
8467,2022-01-01,-0.028728606692395194,34
8467,2022-04-01,-0.10303030303030303,10
8467,2022-07-01,0.36462736373748605,30
8467,2022-10-01,0.5393939393939393,10
8467,2023-01-01,-0.14803418803418802,26
8467,2023-07-01,0.3608695652173913,24
8467,2024-01-01,0.2057416462574605,24
8467,2024-04-01,-0.01818181818181818,10
8467,2024-07-01,0.21061547148503673,22
8467,2025-01-01,-0.1331269349845201,18
8467,2025-07-01,0.17234262125902994,18
8467,2026-01-01,0.14285714285714282,15
8528,2020-10-01,-0.045454545454545456,11
8528,2021-01-01,-0.047058823529411764,16
8528,2021-04-01,-0.01818181818181818,10
8528,2021-07-01,0.22891592225383317,20
8528,2022-01-01,-0.2351908958313228,19
8528,2022-07-01,-0.02228832986198976,23
8528,2023-01-01,-0.35664335664335667,12
8528,2025-01-01,0.09090909090909091,11
8528,2025-07-01,-0.1328671328671329,12
8528,2026-01-01,-0.12745098039215688,17
8528,2026-04-01,-0.29696969696969694,10
8555,2021-07-01,0.5818181818181819,11
8555,2021-10-01,0.6181818181818182,11
8555,2022-01-01,0.056372549019607844,17
8555,2022-04-01,-0.4787878787878787,10
8555,2022-07-01,0.4666666666666666,10
8555,2023-01-01,-0.11470588235294117,16
8555,2023-07-01,0.2857142857142857,13
8555,2024-01-01,-0.07669172932330826,20
8555,2024-04-01,0.46153846153846156,12
8555,2024-07-01,0.5034782608695652,24
8555,2024-10-01,-0.034965034965034975,12
8555,2025-01-01,0.2530769230769231,25
8555,2026-01-01,0.39010989010989006,13
8734,2020-07-01,0.06373626373626373,14
8734,2020-10-01,0.1043956043956044,13
8734,2021-01-01,0.2368421052631579,19
8734,2021-07-01,-0.025384615384615387,25
8734,2022-01-01,-0.4274115197815926,21
8734,2022-04-01,0.2121212121212121,10
8734,2022-07-01,-0.06372549019607844,17
8734,2023-01-01,-0.42574473717909644,24
8734,2023-07-01,0.2692307692307692,25
8734,2024-01-01,-0.2168908655923945,38
8734,2024-04-01,0.8909090909090909,10
8734,2024-07-01,0.11143345327361603,49
8734,2025-01-01,0.3929824561403509,19
8734,2025-04-01,-0.34545454545454546,10
8734,2025-07-01,0.19076923076923075,25
8734,2025-10-01,0.43030303030303024,10
8734,2026-01-01,0.17401960784313728,17
8734,2026-04-01,0.16363636363636364,10
8734,2026-07-01,-0.01818181818181818,10
8988,2021-01-01,-0.17575757575757575,10
8988,2022-01-01,-0.11733735316441857,20
8988,2022-07-01,-0.6636363636363638,11
8988,2023-01-01,0.0303030303030303,10
8988,2023-07-01,-0.12727272727272726,10
8988,2024-01-01,-0.11470588235294117,16
8988,2024-07-01,0.2377450980392157,17
8988,2025-01-01,0.0979020979020979,12
8988,2026-01-01,0.6323529411764707,17
8989,2021-01-01,-0.17575757575757575,10
8989,2022-01-01,-0.11733735316441857,20
8989,2022-07-01,-0.6636363636363638,11
8989,2023-01-01,0.0303030303030303,10
8989,2023-07-01,-0.12727272727272726,10
8989,2024-01-01,-0.11470588235294117,16
8989,2024-07-01,0.2377450980392157,17
8989,2025-01-01,0.0979020979020979,12
8989,2026-01-01,0.6323529411764707,17
9049,2020-10-01,0.5034965034965035,12
9049,2021-01-01,0.04166666666666667,17
9049,2021-04-01,-0.1515151515151515,10
9049,2021-07-01,0.07289312761251283,11
9049,2021-10-01,0.5636363636363636,10
9049,2022-01-01,0.09597523219814243,18
9049,2022-04-01,0.3939393939393939,10
9049,2022-07-01,0.36752136752136744,26
9049,2022-10-01,-0.38181818181818183,10
9049,2023-01-01,0.19658119658119655,26
9049,2023-04-01,0.29696969696969694,10
9049,2023-07-01,0.3776923076923077,25
9049,2024-01-01,0.18837606837606835,26
9049,2024-04-01,0.19999999999999998,10
9049,2024-07-01,0.18173913043478263,24
9049,2024-10-01,-0.12727272727272726,10
9049,2025-01-01,0.005846054221936676,21
9049,2025-07-01,0.09655703198425002,25
9049,2026-01-01,-0.015037593984962403,20
9062,2022-04-01,0.23636363636363633,10
9062,2022-07-01,-0.3636363636363637,12
9062,2026-01-01,0.13928571428571426,15
9063,2021-07-01,-0.31468531468531474,12
9063,2022-04-01,0.23636363636363633,10
9063,2022-07-01,-0.3636363636363637,12
9063,2026-01-01,0.13928571428571426,15
9242,2021-07-01,-0.02097902097902098,12
9242,2022-01-01,0.0,13
9242,2022-07-01,-0.20779220779220778,21
9242,2023-01-01,0.04912280701754386,19
9242,2023-07-01,0.32843137254901966,17
9242,2024-01-01,0.5757575757575757,10
9242,2024-07-01,-0.23956043956043957,14
9242,2025-01-01,-0.3521002299625608,15
9242,2025-07-01,-0.30069930069930073,12
9242,2026-01-01,-0.10303030303030303,10
9243,2021-07-01,-0.02097902097902098,12
9243,2022-01-01,0.0,13
9243,2022-04-01,0.19999999999999998,10
9243,2022-07-01,-0.4014680971202711,22
9243,2023-01-01,0.04912280701754386,19
9243,2023-07-01,0.32843137254901966,17
9243,2024-01-01,0.5757575757575757,10
9243,2024-07-01,-0.23956043956043957,14
9243,2025-01-01,-0.3521002299625608,15
9243,2025-07-01,-0.30069930069930073,12
9243,2026-01-01,-0.10303030303030303,10
9707,2021-07-01,-0.2967032967032967,14
9707,2022-01-01,0.2786324786324786,26
9707,2022-07-01,0.13162393162393163,26
9707,2023-01-01,-0.10049019607843139,17
9707,2023-07-01,-0.4964285714285714,15
9707,2024-01-01,-0.3688888888888889,26
9707,2024-07-01,0.4174501987580277,20
9707,2025-01-01,-0.22255639097744356,20
9707,2025-04-01,-0.4545454545454545,10
9707,2025-07-01,-0.12880978865406006,30
9707,2025-10-01,0.38181818181818183,10
9707,2026-01-01,0.08991935483870969,31
9707,2026-04-01,-0.10303030303030303,10
9708,2021-07-01,-0.2967032967032967,14
9708,2022-01-01,0.2786324786324786,26
9708,2022-07-01,0.13162393162393163,26
9708,2023-01-01,-0.10049019607843139,17
9708,2023-07-01,-0.4964285714285714,15
9708,2024-01-01,-0.3688888888888889,26
9708,2024-07-01,0.4174501987580277,20
9708,2025-01-01,-0.22255639097744356,20
9708,2025-07-01,-0.12880978865406006,30
9708,2025-10-01,0.38181818181818183,10
9708,2026-01-01,0.08991935483870969,31
9708,2026-04-01,-0.10303030303030303,10
9808,2021-01-01,0.6713286713286714,12
9808,2022-01-01,-0.39010989010989006,13
9808,2022-07-01,-0.2797202797202798,12
9808,2023-01-01,-0.21978021978021978,13
9808,2023-07-01,0.4272727272727273,11
9808,2023-10-01,-0.3696969696969697,10
9808,2024-01-01,0.02681721961405491,31
9808,2024-07-01,0.187012987012987,21
9808,2025-01-01,0.27794871794871795,26
9808,2025-07-01,0.008823529411764706,16
9808,2026-01-01,0.312781954887218,20
9808,2026-07-01,-0.7454545454545454,10
9855,2021-07-01,0.5107142857142856,15
9855,2022-07-01,0.2662337662337662,21
9855,2023-01-01,0.389010989010989,14
9855,2023-07-01,-0.2556921609434964,12
9855,2024-01-01,-0.1384615384615385,14
9855,2024-07-01,0.29323308270676685,20
9855,2025-01-01,0.023735810113519093,18
9855,2025-07-01,-0.6121212121212121,10
9855,2026-01-01,0.06293706293706294,12
9856,2021-07-01,0.5107142857142856,15
9856,2022-07-01,0.2662337662337662,21
9856,2023-01-01,0.389010989010989,14
9856,2023-07-01,-0.2556921609434964,12
9856,2024-01-01,-0.1384615384615385,14
9856,2024-07-01,0.29323308270676685,20
9856,2025-01-01,0.023735810113519093,18
9856,2025-07-01,-0.6121212121212121,10
9856,2026-01-01,0.06293706293706294,12
9913,2021-04-01,-0.05454545454545454,10
9913,2021-07-01,0.39999999999999997,15
9913,2021-10-01,-0.07692307692307693,12
9913,2022-01-01,0.04962406015037594,20
9913,2022-07-01,-0.012280701754385965,19
9913,2023-01-01,-0.07692307692307693,12
9913,2023-07-01,0.4685314685314686,12
9913,2024-01-01,0.016483516483516484,13
9913,2024-07-01,0.1272727272727273,11
9913,2025-01-01,0.3280632411067194,22
9913,2025-07-01,-0.0823529411764706,16
9913,2025-10-01,0.27272727272727276,11
9913,2026-01-01,0.1413828689370485,18
9913,2026-04-01,-0.6484848484848483,10
9993,2021-07-01,0.1357142857142857,15
9993,2022-01-01,0.14035087719298248,19
9993,2022-04-01,0.6,10
9993,2022-07-01,-0.1376207879596802,46
9993,2023-01-01,0.3647927627387252,45
9993,2023-07-01,0.32113996950174095,48
9993,2024-01-01,0.19911334306218323,48
9993,2024-07-01,0.2683524647525653,55
9993,2025-01-01,-0.40763673890608876,18
9993,2025-07-01,0.45454545454545453,22
9993,2026-01-01,0.6710818593839967,16
9993,2026-07-01,-0.01818181818181818,10
10115,2021-10-01,-0.45454545454545453,11
10115,2022-01-01,0.6,10
10115,2022-07-01,-0.2606060606060606,10
10115,2022-10-01,0.3216783216783217,12
10115,2023-01-01,-0.29411764705882354,16
10115,2023-04-01,-0.11515151515151514,10
10115,2023-07-01,0.35714285714285715,13
10115,2023-10-01,-0.11515151515151514,10
10115,2024-01-01,0.21182963643408084,13
10115,2024-04-01,0.12727272727272726,10
10115,2024-07-01,0.04895104895104895,12
10115,2025-04-01,-0.22424242424242422,10
10115,2025-07-01,-0.1868131868131868,13
10115,2026-01-01,0.09483599071141723,21
10237,2021-07-01,-0.3872447404414744,11
10237,2021-10-01,-0.17575757575757575,10
10237,2022-01-01,0.35664335664335667,12
10237,2022-07-01,-0.2937062937062937,12
10237,2023-01-01,0.26373626373626374,13
10237,2023-04-01,0.1328671328671329,12
10237,2023-07-01,0.32417582417582413,13
10237,2023-10-01,0.2703296703296703,14
10237,2024-01-01,0.1172161172161172,27
10237,2024-07-01,0.44890477688307234,32
10237,2024-10-01,-0.06666666666666665,10
10237,2025-01-01,0.4593406593406593,14
10237,2025-07-01,-0.02941176470588235,16
10237,2026-01-01,0.4387254901960785,17
10238,2022-07-01,-0.2937062937062937,12
10238,2023-01-01,0.26373626373626374,13
10238,2023-04-01,0.1328671328671329,12
10238,2023-07-01,0.32417582417582413,13
10238,2023-10-01,0.2703296703296703,14
10238,2024-01-01,0.1172161172161172,27
10238,2024-07-01,0.44890477688307234,32
10238,2024-10-01,-0.06666666666666665,10
10238,2025-01-01,0.4593406593406593,14
10238,2025-07-01,-0.02941176470588235,16
10238,2026-01-01,0.4387254901960785,17
10335,2022-01-01,-0.2520385547662311,23
10335,2022-07-01,0.47402597402597396,21
10335,2023-01-01,-0.034055727554179564,18
10335,2024-01-01,0.33571428571428563,15
10335,2024-07-01,0.5785714285714285,15
10335,2025-01-01,0.24545454545454545,11
10335,2025-07-01,0.5116883116883117,21
10335,2026-01-01,-0.09999999999999999,15
10335,2026-04-01,-0.07272727272727274,11
10389,2021-07-01,0.3454545454545455,11
10389,2022-01-01,0.1956043956043956,14
10389,2022-07-01,0.32094943240454077,18
10389,2023-01-01,-0.2300854700854701,26
10389,2023-04-01,-0.12727272727272726,10
10389,2023-07-01,-0.07829059829059828,26
10389,2024-01-01,0.0,11
10389,2024-07-01,0.2132352941176471,17
10389,2025-01-01,-0.18916256157635464,29
10389,2025-07-01,-0.2081450960302328,22
10389,2026-01-01,0.08181818181818183,11
10390,2021-07-01,0.23636363636363633,10
10390,2022-01-01,0.1956043956043956,14
10390,2022-07-01,0.32094943240454077,18
10390,2023-01-01,-0.2300854700854701,26
10390,2023-04-01,-0.12727272727272726,10
10390,2023-07-01,-0.07829059829059828,26
10390,2024-01-01,0.0,11
10390,2024-07-01,0.2132352941176471,17
10390,2025-01-01,-0.18916256157635464,29
10390,2025-07-01,-0.2081450960302328,22
10390,2026-01-01,0.08181818181818183,11
10415,2022-01-01,-0.03636363636363637,11
10415,2022-07-01,0.15588235294117647,16
10415,2023-01-01,-0.3090909090909091,11
10415,2024-01-01,-0.43636363636363645,11
10415,2024-07-01,0.19649122807017544,19
10415,2025-01-01,-0.3736263736263736,13
10415,2025-07-01,-0.2747252747252747,13
10415,2026-01-01,-0.02,24
10416,2022-01-01,-0.03636363636363637,11
10416,2022-07-01,0.15588235294117647,16
10416,2023-01-01,-0.3090909090909091,11
10416,2024-01-01,-0.43636363636363645,11
10416,2024-07-01,0.19649122807017544,19
10416,2025-01-01,-0.3736263736263736,13
10416,2025-07-01,-0.2747252747252747,13
10416,2026-01-01,-0.02,24
10912,2022-01-01,0.44675324675324674,21
10912,2022-04-01,0.5030303030303029,10
10912,2022-07-01,0.3867871259175608,22
10912,2023-01-01,-0.17575757575757575,10
10912,2023-07-01,-0.35757575757575755,10
10912,2024-01-01,-0.18156825980064076,13
10912,2024-04-01,-0.5878787878787878,10
10912,2024-07-01,0.12967032967032965,14
10912,2024-10-01,-0.12727272727272726,10
10912,2025-01-01,0.22058823529411767,17
10912,2025-07-01,0.2053663570691434,18
10912,2025-10-01,0.22424242424242422,10
10912,2026-01-01,-0.5142857142857142,15
10912,2026-04-01,0.0790277206784084,10
10912,2026-07-01,-0.34545454545454546,10
10913,2021-10-01,-0.34965034965034975,12
10913,2022-01-01,0.4120553359683795,23
10913,2022-04-01,0.5030303030303029,10
10913,2022-07-01,0.3867871259175608,22
10913,2023-01-01,-0.17575757575757575,10
10913,2023-07-01,-0.35757575757575755,10
10913,2024-01-01,-0.18156825980064076,13
10913,2024-04-01,-0.5878787878787878,10
10913,2024-07-01,0.12967032967032965,14
10913,2024-10-01,-0.12727272727272726,10
10913,2025-01-01,0.22058823529411767,17
10913,2025-07-01,0.2053663570691434,18
10913,2025-10-01,0.22424242424242422,10
10913,2026-01-01,-0.5142857142857142,15
10913,2026-04-01,0.0790277206784084,10
10913,2026-07-01,-0.34545454545454546,10
11120,2021-07-01,0.5,11
11120,2022-01-01,0.3186813186813187,13
11120,2022-07-01,0.2682100508187465,22
11120,2023-01-01,-0.07692307692307691,13
11120,2023-07-01,-0.21176470588235297,16
11120,2024-01-01,0.22857142857142856,20
11120,2024-07-01,0.42499999999999993,15
11120,2025-01-01,0.22217128951691853,34
11120,2025-04-01,-0.01818181818181818,10
11120,2025-07-01,-0.24923076923076923,25
11120,2026-01-01,0.04285714285714285,15
11300,2022-01-01,0.1331000289842858,12
11300,2022-04-01,0.21678321678321683,12
11300,2022-07-01,0.35488721804511275,20
11300,2022-10-01,-0.045454545454545456,11
11300,2023-01-01,0.27966976264189886,18
11300,2023-07-01,0.3065015479876161,18
11300,2024-01-01,0.24098734625983412,21
11300,2024-07-01,0.03896103896103896,21
11300,2024-10-01,-0.4424242424242424,10
11300,2025-01-01,0.1012987012987013,21
11300,2025-07-01,0.06615384615384615,25
11300,2026-01-01,0.12280701754385966,19
11301,2021-07-01,0.3727272727272728,11
11301,2021-10-01,0.01818181818181818,10
11301,2022-01-01,0.32783298165701547,14
11301,2022-07-01,0.07533539731682146,18
11301,2023-01-01,0.44852941176470595,17
11301,2023-07-01,0.3065015479876161,18
11301,2024-01-01,0.24133394161796182,19
11301,2024-07-01,0.03896103896103896,21
11301,2024-10-01,-0.4424242424242424,10
11301,2025-01-01,0.1012987012987013,21
11301,2025-07-01,0.06615384615384615,25
11301,2026-01-01,0.12280701754385966,19
11369,2023-01-01,0.14835164835164835,13
11369,2023-07-01,0.030075187969924807,20
11369,2024-01-01,0.0022181891961389143,31
11369,2024-07-01,0.06554327606959186,38
11369,2025-01-01,-0.06153846153846155,39
11369,2025-07-01,-0.24848484848484845,10
11369,2025-10-01,-0.5757575757575757,10
11369,2026-01-01,-0.12704686617730096,22
11369,2026-04-01,0.22377622377622378,12
11370,2023-01-01,0.14835164835164835,13
11370,2023-07-01,0.030075187969924807,20
11370,2024-01-01,0.0022181891961389143,31
11370,2024-07-01,0.06554327606959186,38
11370,2025-01-01,-0.06153846153846155,39
11370,2025-07-01,-0.24848484848484845,10
11370,2025-10-01,-0.5757575757575757,10
11370,2026-01-01,-0.12704686617730096,22
11370,2026-04-01,0.309090909090909,10
11399,2021-10-01,-0.17575757575757575,10
11399,2022-01-01,0.2766407918081454,31
11399,2022-04-01,0.9151515151515152,10
