fund_code,year,HM_alpha,HM_beta2,mkt_up_mean,timing_contrib_HM,n_days,HM_alpha_w,timing_contrib_HM_w
1407,2023,-0.10389350186559165,0.08739712687525683,0.0034741675226721575,0.07651532946074857,484,-0.10389350186559165,0.07651532946074857
1407,2024,-0.39788142945488575,0.530794596068759,0.0038589629550443666,0.516175804107704,484,-0.39788142945488575,0.516175804107704
1407,2025,0.056170939560919335,0.3550558084271642,0.004182085462026699,0.37418818112710783,485,0.056170939560919335,0.37418818112710783
1407,2026,0.004804954305577458,0.5754462664912063,0.0035820218118021016,0.5194377916790796,299,0.004804954305577458,0.5194377916790796
1411,2016,0.005817983591407499,0.0033559443146604258,0.006018908668747999,0.00509017882649099,377,0.005817983591407499,0.00509017882649099
1411,2017,-0.016234308189698468,0.026585549693692978,0.0034349590186424197,0.02301270896885106,488,-0.016234308189698468,0.02301270896885106
1411,2018,-0.02063167488254817,0.013596254974301919,0.0033700593979318163,0.011546687086911494,487,-0.02063167488254817,0.011546687086911494
1411,2019,-0.006131785096055719,0.012728610093110326,0.004524529356918848,0.014512924449840908,487,-0.006131785096055719,0.014512924449840908
1411,2020,0.016377884325544267,-0.01518643815530879,0.005013834649357669,-0.019187857035500473,487,0.016377884325544267,-0.019187857035500473
1411,2021,0.018445089870254255,0.08266938952114011,0.004534213161480442,0.09445983977261332,486,0.018445089870254255,0.09445983977261332
1411,2022,-0.08520608715159045,0.06832643122005577,0.003926510738315206,0.06760768540586869,485,-0.08520608715159045,0.06760768540586869
1411,2023,0.08083325377403584,-0.2496071343043169,0.0034741675226721575,-0.21852860385568595,484,0.08083325377403584,-0.21852860385568595
1411,2024,-0.3979607549741523,0.4430363492153957,0.0038589629550443666,0.43083453655879844,484,-0.3979607549741523,0.43083453655879844
1411,2025,-0.6389111639915065,0.6958763634838694,0.004182085462026699,0.7333740346196621,485,-0.6389111639915065,0.7333740346196621
1411,2026,-0.32465831194598355,0.4252167624679759,0.0035820218118021016,0.38383020091184905,299,-0.32465831194598355,0.38383020091184905
1412,2016,-0.011398659852912447,0.021085778324358137,0.0060349164045691355,0.03206722919721986,376,-0.011398659852912447,0.03206722919721986
1412,2017,0.020519222868477672,0.025885426018558852,0.0034349590186424197,0.02240667514357017,488,0.020519222868477672,0.02240667514357017
1412,2018,0.010684760513417615,0.020577711580780755,0.0033700593979318163,0.017475723795786623,487,0.010684760513417615,0.017475723795786623
1412,2019,0.010676455716991507,0.01778518372196558,0.004524529356918848,0.02027833563879358,487,0.010676455716991507,0.02027833563879358
1412,2020,0.07827957000118274,-0.01535560767449734,0.005013834649357669,-0.019401600410725,487,0.07827957000118274,-0.019401600410725
1412,2021,0.07244067911668213,-0.006325303919674119,0.004534213161480442,-0.007227429623303456,486,0.07244067911668213,-0.007227429623303456
1412,2022,-0.19043877450903998,0.14899968204599418,0.003926510738315206,0.14743231059290518,485,-0.19043877450903998,0.14743231059290518
1412,2023,-0.18103720411548443,0.13491006744401868,0.0034741675226721575,0.11811244404847106,484,-0.18103720411548443,0.11811244404847106
1412,2024,-0.48697344655631514,0.6580881998148592,0.0038589629550443666,0.639963572027819,484,-0.48697344655631514,0.639963572027819
1412,2025,-0.10473292677740892,0.5142817317921071,0.004182085462026699,0.5419940787862487,485,-0.10473292677740892,0.5419940787862487
1412,2026,-0.28473868442380934,0.912885108288318,0.0035820218118021016,0.8240335411286358,299,-0.28473868442380934,0.8240335411286358
14282,2022,-0.38687347736674543,0.26580263619195443,0.0039342639411915166,0.2635259072150007,269,-0.38687347736674543,0.2635259072150007
14282,2023,-0.14838151936417865,0.027830658950745657,0.0034741675226721575,0.02436546960823393,484,-0.14838151936417865,0.02436546960823393
14282,2024,-0.26795363534035327,0.21496439489187513,0.0038589629550443666,0.2090439884084012,484,-0.26795363534035327,0.2090439884084012
14282,2025,-0.2287195534803228,0.3641547535592403,0.004182085462026699,0.38377742779857965,485,-0.2287195534803228,0.38377742779857965
14282,2026,-0.7650790131492439,1.0781821920421963,0.0035820218118021016,0.9732421765059208,299,-0.7650790131492439,0.9732421765059208
14319,2022,-0.5418153808802946,0.3923795139138852,0.004093550720239378,0.4047688113309192,241,-0.5418153808802946,0.4047688113309192
14319,2023,0.08051042537767703,0.012513679356858765,0.0034958359271794683,0.011023934008981554,481,0.08051042537767703,0.011023934008981554
14319,2024,-0.2601978996465071,0.4127646405897909,0.0038589629550443666,0.40139655121142775,484,-0.2601978996465071,0.40139655121142775
14319,2025,-0.48924161846648156,0.6447705971165743,0.004182085462026699,0.6795144066169618,485,-0.48924161846648156,0.6795144066169618
14319,2026,-0.22710123800962548,0.5722658576299124,0.0035820218118021016,0.5165669336133556,299,-0.22710123800962548,0.5165669336133556
14320,2022,-0.5453432028886166,0.3922164786118865,0.004093550720239378,0.4046006282248831,241,-0.5453432028886166,0.4046006282248831
14320,2023,0.0774394560009933,0.012164164012108625,0.0034958359271794683,0.010716028237563485,481,0.0774394560009933,0.010716028237563485
14320,2024,-0.2634617011457642,0.41174150789585906,0.0038589629550443666,0.40040159695810534,484,-0.2634617011457642,0.40040159695810534
14320,2025,-0.4931381173455518,0.643612403895546,0.004182085462026699,0.6782938035329279,485,-0.4931381173455518,0.6782938035329279
14320,2026,-0.23046366628135823,0.5706731691979465,0.0035820218118021016,0.5151292623482735,299,-0.23046366628135823,0.5151292623482735
