n_days,n_days_used,TM_beta2,TM_alpha,idio_vol,sys_vol,factor_drift,fund_code,year,TM_alpha_annual,idio_vol_annual
487.0,487.0,-3.2484158990688936,-0.0002992274828261,0.0059508238697981,0.0116514444202271,0.3380714219184065,1037,2018.0,-0.0754053256721858,0.0944664003325974
487.0,487.0,-1.1859298948732455,0.0001773056537886,0.0060818659319842,0.0137843614750163,0.3061409601020208,1037,2019.0,0.0446810247547432,0.0965466285795982
487.0,487.0,-1.0201016733513653,0.0012504917840912,0.0056610694708683,0.014616725174225,0.2791757964783504,1037,2020.0,0.3151239295909955,0.0898666918474667
486.0,486.0,-1.036135258301847,0.0008294499667902,0.0069517340331702,0.0144568870027492,0.3247165719598012,1037,2021.0,0.2090213916311522,0.1103553565945958
485.0,485.0,1.7057339440384394,-0.0007234776903896,0.0066454047206971,0.0114009813018767,0.3682401957036994,1037,2022.0,-0.1823163779781908,0.1054925295140353
484.0,484.0,0.3393313035838879,-0.0007903208422208,0.0078390208434354,0.0097703001271995,0.4451631528840695,1037,2023.0,-0.1991608522396512,0.124440598043892
484.0,484.0,3.738108194970252,-0.0003907676548596,0.0103995091782953,0.0160888105408419,0.3926073563202253,1037,2024.0,-0.0984734490246393,0.1650870902574197
485.0,485.0,3.2703838277536845,0.0001311469202707,0.0121717116608007,0.0202862830935875,0.3749988794102919,1037,2025.0,0.0330490239082227,0.1932199325067823
299.0,299.0,8.905432338326854,-0.0003159067040743,0.0117836002463398,0.0204502965698184,0.3655654888251951,1037,2026.0,-0.0796084894267412,0.1870588548048874
414.0,414.0,1.1936165009782194,-0.0003802009958142,0.00866205411705,0.0082788410091885,0.5113102969177806,1060,2016.0,-0.095810650945202,0.1375058462201852
488.0,488.0,6.378108269982753,-0.0002996322155667,0.0078284998591517,0.0109645424395019,0.4165637332552883,1060,2017.0,-0.0755073183228098,0.1242735825961175
487.0,487.0,4.504987873850875,-0.0001765521284887,0.0068504255224615,0.0080297651712475,0.4603721594346032,1060,2018.0,-0.0444911363791736,0.1087471338444178
487.0,487.0,3.607025771688938,-8.158031002190519e-05,0.0056445910315172,0.0100249586664507,0.3602267544579957,1060,2019.0,-0.0205582381255201,0.0896051047323618
487.0,487.0,-1.4586664376637215,0.0007972077192139,0.0067865712497279,0.0085666167578484,0.4420301012648909,1060,2020.0,0.2008963452419239,0.1077334786896051
486.0,486.0,-4.058450892163623,0.0008570667616302,0.0071928190797182,0.0060005566624493,0.5451841303002641,1060,2021.0,0.2159808239308223,0.11418246306249
485.0,485.0,-0.3238805717671635,-0.0001368421815838,0.0073182715454147,0.0109452592637329,0.4007040928662704,1060,2022.0,-0.0344842297591359,0.1161739592160458
484.0,484.0,-0.6680444226952271,-0.0006938584633197,0.009677871758554,0.0119359331097894,0.4477634464410612,1060,2023.0,-0.1748523327565767,0.1536314513610562
484.0,484.0,7.686562247522117,-0.001625713947638,0.0126796997069623,0.0183094141467619,0.4091662564735931,1060,2024.0,-0.4096799148047863,0.2012839927416057
485.0,485.0,6.585014563472331,-0.0008848950110256,0.0141638630525886,0.0206520268939694,0.4068218010319416,1060,2025.0,-0.2229935427784666,0.2248443554467537
299.0,299.0,7.985908363507563,-0.0002608425480041,0.015586706588336,0.0177865510368943,0.4670418082456664,1060,2026.0,-0.0657323220970483,0.2474312963476156
380.0,380.0,1.984181853989606,-0.0004391543868452,0.0088538594294089,0.0257345303800061,0.2559777855573628,1075,2016.0,-0.1106669054850122,0.1405506611600417
488.0,488.0,-0.0987389291443472,-0.0003629903689376,0.0045546546662058,0.0150509129293074,0.2334920514860757,1075,2017.0,-0.0914735729722811,0.0723029013273634
487.0,487.0,3.727096771650355,-0.0007825181448495,0.0041687237773417,0.0115374663784705,0.2654191586875103,1075,2018.0,-0.1971945725020831,0.0661764383962083
487.0,487.0,2.126898917280527,-0.000357585822805,0.0047883735897745,0.0131306654326294,0.2672226777221518,1075,2019.0,-0.090111627346868,0.076013074218078
487.0,487.0,2.7093123028834145,-6.276768642984887e-05,0.007319151282186,0.014627677991053,0.3334947017203376,1075,2020.0,-0.0158174569803219,0.1161879246043426
