序号,行业类别,占净值比例,市值,截止时间,fund_code
37,批发和零售业,0.96,2365.728774,2024-03-31,519018
38,卫生和社会工作,0.71,1754.06094,2024-03-31,519018
39,电力、热力、燃气及水生产和供应业,0.65,1595.6138,2024-03-31,519018
40,房地产业,0.1,235.3714,2024-03-31,519018
41,租赁和商务服务业,0.09,230.79176,2024-03-31,519018
42,水利、环境和公共设施管理业,0.0,1.586338,2024-03-31,519018
43,科学研究和技术服务业,0.0,1.575021,2024-03-31,519018
1,制造业,64.59,29659.599816,2023-12-31,519026
2,信息传输、软件和信息技术服务业,11.45,5255.779454,2023-12-31,519026
3,科学研究和技术服务业,9.85,4524.808064,2023-12-31,519026
4,文化、体育和娱乐业,5.0,2293.663,2023-12-31,519026
5,租赁和商务服务业,3.45,1585.2672,2023-12-31,519026
6,制造业,70.69,30973.26976,2023-09-30,519026
7,科学研究和技术服务业,9.17,4017.80624,2023-09-30,519026
8,信息传输、软件和信息技术服务业,7.83,3432.186328,2023-09-30,519026
9,文化、体育和娱乐业,3.63,1592.595,2023-09-30,519026
10,建筑业,2.62,1145.9987,2023-09-30,519026
11,制造业,82.03,55429.272553,2023-06-30,519026
12,科学研究和技术服务业,9.22,6232.504432,2023-06-30,519026
13,建筑业,2.11,1424.8884,2023-06-30,519026
14,制造业,79.0,112948.01519,2023-03-31,519026
15,科学研究和技术服务业,7.82,11183.398434,2023-03-31,519026
16,信息传输、软件和信息技术服务业,4.86,6941.618131,2023-03-31,519026
17,批发和零售业,0.51,723.8088,2023-03-31,519026
1,制造业,78.04,33117.584963,2024-12-31,519026
2,信息传输、软件和信息技术服务业,9.72,4125.603,2024-12-31,519026
3,电力、热力、燃气及水生产和供应业,1.82,773.62173,2024-12-31,519026
4,制造业,68.23,19159.646914,2024-09-30,519026
5,信息传输、软件和信息技术服务业,21.03,5904.166819,2024-09-30,519026
6,金融业,3.01,844.8266,2024-09-30,519026
7,文化、体育和娱乐业,1.01,283.3719,2024-09-30,519026
8,租赁和商务服务业,0.5,139.6009,2024-09-30,519026
9,制造业,78.96,26313.466975,2024-06-30,519026
10,建筑业,6.12,2038.4082,2024-06-30,519026
11,信息传输、软件和信息技术服务业,5.43,1811.0049,2024-06-30,519026
12,电力、热力、燃气及水生产和供应业,1.04,347.0016,2024-06-30,519026
13,制造业,64.58,25045.062983,2024-03-31,519026
14,信息传输、软件和信息技术服务业,10.49,4069.846,2024-03-31,519026
15,文化、体育和娱乐业,8.71,3376.1096,2024-03-31,519026
16,科学研究和技术服务业,4.7,1823.0444,2024-03-31,519026
17,租赁和商务服务业,3.43,1329.6954,2024-03-31,519026
1,制造业,55.29,25481.117467,2023-12-31,519089
2,信息传输、软件和信息技术服务业,12.24,5639.86092,2023-12-31,519089
3,房地产业,3.83,1764.3746,2023-12-31,519089
4,农、林、牧、渔业,3.24,1493.9638,2023-12-31,519089
5,科学研究和技术服务业,2.59,1193.068173,2023-12-31,519089
6,金融业,2.54,1171.5597,2023-12-31,519089
7,住宿和餐饮业,1.99,917.033,2023-12-31,519089
8,电力、热力、燃气及水生产和供应业,1.79,827.077585,2023-12-31,519089
9,采矿业,1.5,692.0452,2023-12-31,519089
10,批发和零售业,1.31,604.810169,2023-12-31,519089
11,交通运输、仓储和邮政业,1.18,545.902633,2023-12-31,519089
12,文化、体育和娱乐业,0.85,391.1904,2023-12-31,519089
13,水利、环境和公共设施管理业,0.02,10.290479,2023-12-31,519089
14,租赁和商务服务业,0.01,3.69814,2023-12-31,519089
15,卫生和社会工作,0.0,2.078586,2023-12-31,519089
16,建筑业,0.0,1.147206,2023-12-31,519089
17,制造业,48.15,27092.512422,2023-09-30,519089
18,信息传输、软件和信息技术服务业,12.88,7245.770219,2023-09-30,519089
19,采矿业,5.62,3163.4349,2023-09-30,519089
20,农、林、牧、渔业,5.39,3034.0696,2023-09-30,519089
21,科学研究和技术服务业,3.9,2196.523659,2023-09-30,519089
22,金融业,3.14,1768.0444,2023-09-30,519089
23,房地产业,2.97,1669.4967,2023-09-30,519089
24,住宿和餐饮业,1.94,1093.032,2023-09-30,519089
25,交通运输、仓储和邮政业,0.5,281.112,2023-09-30,519089
26,电力、热力、燃气及水生产和供应业,0.47,264.797797,2023-09-30,519089
27,批发和零售业,0.09,50.537461,2023-09-30,519089
28,水利、环境和公共设施管理业,0.02,13.168688,2023-09-30,519089
29,卫生和社会工作,0.0,2.118546,2023-09-30,519089
30,建筑业,0.0,1.136983,2023-09-30,519089
31,制造业,53.99,34077.819829,2023-06-30,519089
32,信息传输、软件和信息技术服务业,22.12,13959.353888,2023-06-30,519089
33,农、林、牧、渔业,4.01,2532.443,2023-06-30,519089
34,房地产业,1.56,982.9832,2023-06-30,519089
35,科学研究和技术服务业,1.23,776.263684,2023-06-30,519089
36,金融业,1.1,694.1088,2023-06-30,519089
37,文化、体育和娱乐业,1.03,652.4585,2023-06-30,519089
38,卫生和社会工作,0.54,341.373286,2023-06-30,519089
39,电力、热力、燃气及水生产和供应业,0.01,3.544747,2023-06-30,519089
40,批发和零售业,0.01,3.413235,2023-06-30,519089
41,建筑业,0.0,1.051615,2023-06-30,519089
42,制造业,40.64,30936.537237,2023-03-31,519089
43,信息传输、软件和信息技术服务业,34.72,26426.77494,2023-03-31,519089
44,农、林、牧、渔业,1.93,1467.9932,2023-03-31,519089
45,建筑业,1.82,1381.901378,2023-03-31,519089
46,金融业,1.38,1048.294617,2023-03-31,519089
47,批发和零售业,1.34,1016.736115,2023-03-31,519089
48,采矿业,0.93,711.053676,2023-03-31,519089
49,水利、环境和公共设施管理业,0.88,667.251549,2023-03-31,519089
50,科学研究和技术服务业,0.16,124.475365,2023-03-31,519089
51,电力、热力、燃气及水生产和供应业,0.05,41.046944,2023-03-31,519089
52,文化、体育和娱乐业,0.01,10.858464,2023-03-31,519089
53,卫生和社会工作,0.01,7.277382,2023-03-31,519089
54,交通运输、仓储和邮政业,0.01,3.997435,2023-03-31,519089
55,租赁和商务服务业,0.0,2.437674,2023-03-31,519089
1,制造业,57.83,25452.612474,2024-12-31,519089
2,房地产业,19.07,8392.388786,2024-12-31,519089
3,科学研究和技术服务业,3.76,1656.918556,2024-12-31,519089
4,采矿业,3.41,1500.0472,2024-12-31,519089
5,文化、体育和娱乐业,2.22,975.4334,2024-12-31,519089
6,批发和零售业,2.06,905.1772,2024-12-31,519089
7,金融业,2.01,882.5783,2024-12-31,519089
8,建筑业,1.58,697.26,2024-12-31,519089
9,信息传输、软件和信息技术服务业,1.33,583.541157,2024-12-31,519089
10,交通运输、仓储和邮政业,1.08,473.4007,2024-12-31,519089
11,制造业,56.04,25711.429234,2024-09-30,519089
12,信息传输、软件和信息技术服务业,25.12,11524.990393,2024-09-30,519089
13,科学研究和技术服务业,5.92,2714.577804,2024-09-30,519089
14,采矿业,1.87,860.0174,2024-09-30,519089
15,批发和零售业,1.8,826.8228,2024-09-30,519089
16,制造业,56.62,23737.853829,2024-06-30,519089
17,房地产业,10.58,4436.6025,2024-06-30,519089
18,信息传输、软件和信息技术服务业,6.94,2908.084969,2024-06-30,519089
19,采矿业,3.29,1378.5725,2024-06-30,519089
20,批发和零售业,2.41,1011.891,2024-06-30,519089
21,租赁和商务服务业,1.97,827.569,2024-06-30,519089
22,科学研究和技术服务业,1.44,602.421121,2024-06-30,519089
23,电力、热力、燃气及水生产和供应业,0.45,189.159,2024-06-30,519089
24,交通运输、仓储和邮政业,0.38,159.8544,2024-06-30,519089
25,水利、环境和公共设施管理业,0.0,0.9576,2024-06-30,519089
26,制造业,52.7,21751.320711,2024-03-31,519089
27,信息传输、软件和信息技术服务业,13.06,5389.160469,2024-03-31,519089
28,房地产业,6.26,2582.5388,2024-03-31,519089
29,采矿业,3.81,1573.8547,2024-03-31,519089
30,住宿和餐饮业,2.15,888.4566,2024-03-31,519089
31,租赁和商务服务业,1.96,808.69516,2024-03-31,519089
32,科学研究和技术服务业,1.96,808.174083,2024-03-31,519089
33,批发和零售业,1.68,694.7481,2024-03-31,519089
34,金融业,1.47,606.0918,2024-03-31,519089
35,电力、热力、燃气及水生产和供应业,1.1,452.9053,2024-03-31,519089
36,农、林、牧、渔业,0.69,283.563,2024-03-31,519089
37,交通运输、仓储和邮政业,0.38,158.342385,2024-03-31,519089
38,水利、环境和公共设施管理业,0.0,0.7566,2024-03-31,519089
1,制造业,74.31,38170.616039,2023-12-31,519110
2,采矿业,5.54,2843.6848,2023-12-31,519110
3,建筑业,2.91,1496.725,2023-12-31,519110
4,信息传输、软件和信息技术服务业,0.01,3.645931,2023-12-31,519110
5,批发和零售业,0.0,1.95372,2023-12-31,519110
6,科学研究和技术服务业,0.0,1.538554,2023-12-31,519110
7,租赁和商务服务业,0.0,0.3058,2023-12-31,519110
8,制造业,65.06,33871.905796,2023-09-30,519110
9,信息传输、软件和信息技术服务业,4.23,2202.94795,2023-09-30,519110
10,采矿业,3.53,1837.8681,2023-09-30,519110
11,金融业,2.89,1503.5481,2023-09-30,519110
12,卫生和社会工作,2.04,1063.920846,2023-09-30,519110
13,科学研究和技术服务业,0.96,499.637796,2023-09-30,519110
14,批发和零售业,0.75,391.211942,2023-09-30,519110
15,电力、热力、燃气及水生产和供应业,0.01,3.356397,2023-09-30,519110
16,水利、环境和公共设施管理业,0.0,1.492446,2023-09-30,519110
17,建筑业,0.0,0.722218,2023-09-30,519110
18,制造业,61.2,37670.226467,2023-06-30,519110
19,信息传输、软件和信息技术服务业,10.08,6201.154919,2023-06-30,519110
20,卫生和社会工作,2.91,1792.175691,2023-06-30,519110
21,采矿业,1.99,1225.5448,2023-06-30,519110
22,文化、体育和娱乐业,1.53,940.4436,2023-06-30,519110
23,教育,0.48,298.262,2023-06-30,519110
24,电力、热力、燃气及水生产和供应业,0.01,3.544747,2023-06-30,519110
25,水利、环境和公共设施管理业,0.0,1.482657,2023-06-30,519110
26,科学研究和技术服务业,0.0,1.439448,2023-06-30,519110
27,批发和零售业,0.0,0.94542,2023-06-30,519110
28,建筑业,0.0,0.677978,2023-06-30,519110
29,制造业,64.62,42285.441698,2023-03-31,519110
30,信息传输、软件和信息技术服务业,10.66,6972.873259,2023-03-31,519110
31,卫生和社会工作,3.93,2572.466191,2023-03-31,519110
32,建筑业,0.69,451.853982,2023-03-31,519110
33,租赁和商务服务业,0.64,416.52,2023-03-31,519110
34,文化、体育和娱乐业,0.6,393.2544,2023-03-31,519110
35,电力、热力、燃气及水生产和供应业,0.59,387.76978,2023-03-31,519110
36,科学研究和技术服务业,0.41,268.9585,2023-03-31,519110
37,采矿业,0.0,2.147136,2023-03-31,519110
1,制造业,65.87,34339.837512,2024-12-31,519110
2,电力、热力、燃气及水生产和供应业,3.72,1941.8574,2024-12-31,519110
3,房地产业,2.1,1097.2776,2024-12-31,519110
4,金融业,1.96,1024.2971,2024-12-31,519110
5,信息传输、软件和信息技术服务业,0.97,505.496792,2024-12-31,519110
6,交通运输、仓储和邮政业,0.01,2.7616,2024-12-31,519110
7,制造业,57.52,29653.896401,2024-09-30,519110
8,采矿业,8.94,4607.4346,2024-09-30,519110
9,房地产业,8.85,4560.8821,2024-09-30,519110
10,信息传输、软件和信息技术服务业,6.84,3523.682429,2024-09-30,519110
11,科学研究和技术服务业,0.23,116.8185,2024-09-30,519110
12,交通运输、仓储和邮政业,0.0,0.3696,2024-09-30,519110
13,制造业,48.61,22732.175167,2024-06-30,519110
14,采矿业,11.53,5390.5594,2024-06-30,519110
15,信息传输、软件和信息技术服务业,7.16,3349.236771,2024-06-30,519110
16,电力、热力、燃气及水生产和供应业,1.01,470.1294,2024-06-30,519110
17,交通运输、仓储和邮政业,0.0,0.407,2024-06-30,519110
18,租赁和商务服务业,0.0,0.241912,2024-06-30,519110
19,制造业,69.32,34097.704371,2024-03-31,519110
20,采矿业,11.47,5639.4994,2024-03-31,519110
21,电力、热力、燃气及水生产和供应业,1.8,884.568,2024-03-31,519110
22,批发和零售业,0.26,127.3441,2024-03-31,519110
23,信息传输、软件和信息技术服务业,0.0,0.653672,2024-03-31,519110
24,交通运输、仓储和邮政业,0.0,0.3438,2024-03-31,519110
25,租赁和商务服务业,0.0,0.30976,2024-03-31,519110
1,制造业,76.03,18575.118466,2023-12-31,519158
2,信息传输、软件和信息技术服务业,14.9,3641.123199,2023-12-31,519158
3,交通运输、仓储和邮政业,3.18,776.486991,2023-12-31,519158
4,批发和零售业,0.01,2.972319,2023-12-31,519158
5,科学研究和技术服务业,0.01,1.237936,2023-12-31,519158
6,水利、环境和公共设施管理业,0.0,1.006929,2023-12-31,519158
7,租赁和商务服务业,0.0,0.3058,2023-12-31,519158
8,制造业,85.36,22805.448645,2023-09-30,519158
9,信息传输、软件和信息技术服务业,5.13,1370.56149,2023-09-30,519158
10,交通运输、仓储和邮政业,4.08,1089.087923,2023-09-30,519158
11,批发和零售业,0.02,4.302238,2023-09-30,519158
12,电力、热力、燃气及水生产和供应业,0.01,3.356397,2023-09-30,519158
13,科学研究和技术服务业,0.01,2.692859,2023-09-30,519158
14,卫生和社会工作,0.01,2.118546,2023-09-30,519158
15,水利、环境和公共设施管理业,0.0,1.102563,2023-09-30,519158
16,建筑业,0.0,0.780445,2023-09-30,519158
17,制造业,82.13,30674.16005,2023-06-30,519158
18,信息传输、软件和信息技术服务业,7.45,2781.655364,2023-06-30,519158
19,交通运输、仓储和邮政业,3.09,1152.502881,2023-06-30,519158
20,电力、热力、燃气及水生产和供应业,0.01,3.544747,2023-06-30,519158
21,批发和零售业,0.01,2.574537,2023-06-30,519158
22,卫生和社会工作,0.01,2.378286,2023-06-30,519158
23,科学研究和技术服务业,0.0,1.24817,2023-06-30,519158
24,建筑业,0.0,0.716917,2023-06-30,519158
25,制造业,85.1,35144.493003,2023-03-31,519158
26,信息传输、软件和信息技术服务业,6.53,2697.960094,2023-03-31,519158
27,交通运输、仓储和邮政业,2.82,1162.704082,2023-03-31,519158
28,电力、热力、燃气及水生产和供应业,0.09,36.82228,2023-03-31,519158
29,批发和零售业,0.02,7.726344,2023-03-31,519158
30,采矿业,0.01,6.12864,2023-03-31,519158
31,建筑业,0.01,4.554396,2023-03-31,519158
1,制造业,82.09,17039.982871,2024-12-31,519158
2,信息传输、软件和信息技术服务业,10.47,2174.206959,2024-12-31,519158
3,科学研究和技术服务业,0.01,1.071202,2024-12-31,519158
4,制造业,78.08,17241.822376,2024-09-30,519158
5,信息传输、软件和信息技术服务业,15.33,3384.734325,2024-09-30,519158
6,科学研究和技术服务业,0.0,0.916806,2024-09-30,519158
7,制造业,76.85,15832.161827,2024-06-30,519158
8,信息传输、软件和信息技术服务业,17.67,3639.603799,2024-06-30,519158
9,水利、环境和公共设施管理业,0.0,0.51072,2024-06-30,519158
10,制造业,74.44,17362.898179,2024-03-31,519158
11,信息传输、软件和信息技术服务业,18.47,4307.954149,2024-03-31,519158
12,科学研究和技术服务业,1.28,298.745,2024-03-31,519158
13,批发和零售业,0.0,1.015898,2024-03-31,519158
14,水利、环境和公共设施管理业,0.0,0.40352,2024-03-31,519158
15,交通运输、仓储和邮政业,0.0,0.377895,2024-03-31,519158
16,租赁和商务服务业,0.0,0.30976,2024-03-31,519158
1,制造业,64.5,1904.71374,2023-12-31,519172
2,信息传输、软件和信息技术服务业,12.75,376.671932,2023-12-31,519172
3,采矿业,8.57,253.0461,2023-12-31,519172
4,批发和零售业,3.41,100.6942,2023-12-31,519172
5,文化、体育和娱乐业,1.76,52.0356,2023-12-31,519172
6,建筑业,1.07,31.625,2023-12-31,519172
7,制造业,66.14,3143.421341,2023-09-30,519172
8,采矿业,13.87,659.2236,2023-09-30,519172
9,信息传输、软件和信息技术服务业,4.58,217.889,2023-09-30,519172
10,卫生和社会工作,3.61,171.4478,2023-09-30,519172
11,电力、热力、燃气及水生产和供应业,1.47,70.043,2023-09-30,519172
12,房地产业,1.45,68.7588,2023-09-30,519172
13,金融业,0.73,34.8726,2023-09-30,519172
14,交通运输、仓储和邮政业,0.67,32.045,2023-09-30,519172
15,制造业,47.05,2637.203492,2023-06-30,519172
16,信息传输、软件和信息技术服务业,27.75,1555.671834,2023-06-30,519172
17,文化、体育和娱乐业,5.77,323.669,2023-06-30,519172
18,采矿业,4.58,256.5082,2023-06-30,519172
19,金融业,3.31,185.6366,2023-06-30,519172
20,租赁和商务服务业,1.78,99.8126,2023-06-30,519172
21,卫生和社会工作,1.1,61.7904,2023-06-30,519172
22,电力、热力、燃气及水生产和供应业,0.6,33.6105,2023-06-30,519172
23,制造业,43.71,2173.732611,2023-03-31,519172
24,信息传输、软件和信息技术服务业,41.04,2040.830696,2023-03-31,519172
25,金融业,2.38,118.494,2023-03-31,519172
26,卫生和社会工作,1.26,62.7026,2023-03-31,519172
27,采矿业,1.23,60.973008,2023-03-31,519172
28,科学研究和技术服务业,1.13,56.357,2023-03-31,519172
29,文化、体育和娱乐业,0.95,47.424,2023-03-31,519172
30,建筑业,0.9,44.631,2023-03-31,519172
31,电力、热力、燃气及水生产和供应业,0.24,12.0582,2023-03-31,519172
32,租赁和商务服务业,0.04,2.176,2023-03-31,519172
1,制造业,60.4,1676.632372,2024-12-31,519172
2,信息传输、软件和信息技术服务业,12.61,349.9872,2024-12-31,519172
3,采矿业,7.33,203.399,2024-12-31,519172
4,水利、环境和公共设施管理业,3.6,99.9126,2024-12-31,519172
5,科学研究和技术服务业,3.55,98.5216,2024-12-31,519172
6,电力、热力、燃气及水生产和供应业,3.03,84.2175,2024-12-31,519172
7,金融业,2.1,58.2464,2024-12-31,519172
8,制造业,37.78,1079.971642,2024-09-30,519172
9,金融业,19.27,550.8255,2024-09-30,519172
10,采矿业,19.1,545.8042,2024-09-30,519172
11,信息传输、软件和信息技术服务业,8.25,235.676712,2024-09-30,519172
12,电力、热力、燃气及水生产和供应业,4.69,134.177,2024-09-30,519172
13,水利、环境和公共设施管理业,3.62,103.569,2024-09-30,519172
14,制造业,64.95,1770.563355,2024-06-30,519172
15,采矿业,12.18,332.0225,2024-06-30,519172
16,信息传输、软件和信息技术服务业,9.91,270.178209,2024-06-30,519172
17,水利、环境和公共设施管理业,2.09,57.057,2024-06-30,519172
18,制造业,61.62,1642.265477,2024-03-31,519172
19,采矿业,15.5,413.0726,2024-03-31,519172
20,信息传输、软件和信息技术服务业,5.09,135.595848,2024-03-31,519172
21,文化、体育和娱乐业,2.54,67.8,2024-03-31,519172
22,电力、热力、燃气及水生产和供应业,1.81,48.2274,2024-03-31,519172
23,租赁和商务服务业,0.71,18.8568,2024-03-31,519172
1,制造业,64.5,1904.71374,2023-12-31,519173
2,信息传输、软件和信息技术服务业,12.75,376.671932,2023-12-31,519173
3,采矿业,8.57,253.0461,2023-12-31,519173
4,批发和零售业,3.41,100.6942,2023-12-31,519173
5,文化、体育和娱乐业,1.76,52.0356,2023-12-31,519173
6,建筑业,1.07,31.625,2023-12-31,519173
7,制造业,66.14,3143.421341,2023-09-30,519173
8,采矿业,13.87,659.2236,2023-09-30,519173
9,信息传输、软件和信息技术服务业,4.58,217.889,2023-09-30,519173
10,卫生和社会工作,3.61,171.4478,2023-09-30,519173
11,电力、热力、燃气及水生产和供应业,1.47,70.043,2023-09-30,519173
12,房地产业,1.45,68.7588,2023-09-30,519173
13,金融业,0.73,34.8726,2023-09-30,519173
14,交通运输、仓储和邮政业,0.67,32.045,2023-09-30,519173
15,制造业,47.05,2637.203492,2023-06-30,519173
16,信息传输、软件和信息技术服务业,27.75,1555.671834,2023-06-30,519173
17,文化、体育和娱乐业,5.77,323.669,2023-06-30,519173
18,采矿业,4.58,256.5082,2023-06-30,519173
19,金融业,3.31,185.6366,2023-06-30,519173
20,租赁和商务服务业,1.78,99.8126,2023-06-30,519173
21,卫生和社会工作,1.1,61.7904,2023-06-30,519173
22,电力、热力、燃气及水生产和供应业,0.6,33.6105,2023-06-30,519173
23,制造业,43.71,2173.732611,2023-03-31,519173
24,信息传输、软件和信息技术服务业,41.04,2040.830696,2023-03-31,519173
25,金融业,2.38,118.494,2023-03-31,519173
26,卫生和社会工作,1.26,62.7026,2023-03-31,519173
27,采矿业,1.23,60.973008,2023-03-31,519173
28,科学研究和技术服务业,1.13,56.357,2023-03-31,519173
29,文化、体育和娱乐业,0.95,47.424,2023-03-31,519173
30,建筑业,0.9,44.631,2023-03-31,519173
31,电力、热力、燃气及水生产和供应业,0.24,12.0582,2023-03-31,519173
32,租赁和商务服务业,0.04,2.176,2023-03-31,519173
1,制造业,60.4,1676.632372,2024-12-31,519173
2,信息传输、软件和信息技术服务业,12.61,349.9872,2024-12-31,519173
3,采矿业,7.33,203.399,2024-12-31,519173
4,水利、环境和公共设施管理业,3.6,99.9126,2024-12-31,519173
5,科学研究和技术服务业,3.55,98.5216,2024-12-31,519173
6,电力、热力、燃气及水生产和供应业,3.03,84.2175,2024-12-31,519173
7,金融业,2.1,58.2464,2024-12-31,519173
8,制造业,37.78,1079.971642,2024-09-30,519173
9,金融业,19.27,550.8255,2024-09-30,519173
10,采矿业,19.1,545.8042,2024-09-30,519173
11,信息传输、软件和信息技术服务业,8.25,235.676712,2024-09-30,519173
12,电力、热力、燃气及水生产和供应业,4.69,134.177,2024-09-30,519173
13,水利、环境和公共设施管理业,3.62,103.569,2024-09-30,519173
14,制造业,64.95,1770.563355,2024-06-30,519173
15,采矿业,12.18,332.0225,2024-06-30,519173
16,信息传输、软件和信息技术服务业,9.91,270.178209,2024-06-30,519173
17,水利、环境和公共设施管理业,2.09,57.057,2024-06-30,519173
18,制造业,61.62,1642.265477,2024-03-31,519173
19,采矿业,15.5,413.0726,2024-03-31,519173
20,信息传输、软件和信息技术服务业,5.09,135.595848,2024-03-31,519173
21,文化、体育和娱乐业,2.54,67.8,2024-03-31,519173
22,电力、热力、燃气及水生产和供应业,1.81,48.2274,2024-03-31,519173
23,租赁和商务服务业,0.71,18.8568,2024-03-31,519173
1,制造业,51.44,31798.69697,2023-12-31,519181
2,农、林、牧、渔业,20.38,12599.041194,2023-12-31,519181
3,信息传输、软件和信息技术服务业,15.41,9526.910204,2023-12-31,519181
4,金融业,0.98,607.0869,2023-12-31,519181
5,科学研究和技术服务业,0.0,2.382744,2023-12-31,519181
6,电力、热力、燃气及水生产和供应业,0.0,1.789704,2023-12-31,519181
7,制造业,34.85,19358.628981,2023-09-30,519181
8,信息传输、软件和信息技术服务业,29.24,16243.261359,2023-09-30,519181
9,农、林、牧、渔业,26.7,14832.368269,2023-09-30,519181
10,金融业,3.03,1682.9196,2023-09-30,519181
11,批发和零售业,0.01,3.638961,2023-09-30,519181
12,电力、热力、燃气及水生产和供应业,0.01,3.356397,2023-09-30,519181
13,科学研究和技术服务业,0.0,2.570496,2023-09-30,519181
14,建筑业,0.0,0.794048,2023-09-30,519181
15,信息传输、软件和信息技术服务业,30.42,20863.944336,2023-06-30,519181
16,制造业,29.83,20457.009675,2023-06-30,519181
17,农、林、牧、渔业,23.18,15898.751442,2023-06-30,519181
18,建筑业,5.69,3900.884508,2023-06-30,519181
19,金融业,4.25,2913.1536,2023-06-30,519181
20,采矿业,0.66,451.671375,2023-06-30,519181
21,科学研究和技术服务业,0.03,18.076049,2023-06-30,519181
22,电力、热力、燃气及水生产和供应业,0.01,3.544747,2023-06-30,519181
23,批发和零售业,0.0,3.351804,2023-06-30,519181
24,制造业,34.88,25260.974889,2023-03-31,519181
25,农、林、牧、渔业,25.54,18497.149544,2023-03-31,519181
26,信息传输、软件和信息技术服务业,22.18,16060.056704,2023-03-31,519181
27,建筑业,9.7,7022.779652,2023-03-31,519181
28,租赁和商务服务业,1.28,928.2,2023-03-31,519181
29,采矿业,0.58,419.903685,2023-03-31,519181
30,电力、热力、燃气及水生产和供应业,0.05,36.16032,2023-03-31,519181
31,批发和零售业,0.03,23.525812,2023-03-31,519181
32,科学研究和技术服务业,0.01,3.649549,2023-03-31,519181
33,交通运输、仓储和邮政业,0.0,1.611886,2023-03-31,519181
1,制造业,65.8,65551.257852,2024-12-31,519181
2,信息传输、软件和信息技术服务业,13.25,13202.810949,2024-12-31,519181
3,农、林、牧、渔业,7.51,7482.429844,2024-12-31,519181
4,采矿业,5.73,5711.1391,2024-12-31,519181
5,交通运输、仓储和邮政业,0.04,42.020445,2024-12-31,519181
6,电力、热力、燃气及水生产和供应业,0.0,1.175448,2024-12-31,519181
7,制造业,56.58,54575.606798,2024-09-30,519181
8,信息传输、软件和信息技术服务业,12.13,11696.362802,2024-09-30,519181
9,农、林、牧、渔业,7.9,7616.292413,2024-09-30,519181
10,采矿业,7.43,7165.7813,2024-09-30,519181
11,电力、热力、燃气及水生产和供应业,0.0,1.436748,2024-09-30,519181
12,水利、环境和公共设施管理业,0.0,1.082424,2024-09-30,519181
13,制造业,58.94,43037.679118,2024-06-30,519181
14,信息传输、软件和信息技术服务业,15.11,11032.124914,2024-06-30,519181
15,农、林、牧、渔业,9.03,6591.18627,2024-06-30,519181
16,电力、热力、燃气及水生产和供应业,0.0,1.497048,2024-06-30,519181
17,水利、环境和公共设施管理业,0.0,1.139544,2024-06-30,519181
18,制造业,51.08,35310.864982,2024-03-31,519181
19,信息传输、软件和信息技术服务业,16.08,11116.152086,2024-03-31,519181
20,农、林、牧、渔业,13.94,9634.758665,2024-03-31,519181
21,金融业,1.18,815.8808,2024-03-31,519181
22,水利、环境和公共设施管理业,0.01,9.857649,2024-03-31,519181
23,科学研究和技术服务业,0.0,2.11408,2024-03-31,519181
24,电力、热力、燃气及水生产和供应业,0.0,1.323384,2024-03-31,519181
1,采矿业,75.12,96679.462373,2023-12-31,519185
2,制造业,6.8,8745.042111,2023-12-31,519185
3,批发和零售业,6.43,8281.153135,2023-12-31,519185
4,金融业,4.66,5993.106,2023-12-31,519185
5,电力、热力、燃气及水生产和供应业,1.02,1308.316704,2023-12-31,519185
6,建筑业,0.0,3.116,2023-12-31,519185
7,科学研究和技术服务业,0.0,0.84384,2023-12-31,519185
8,采矿业,84.23,73774.419497,2023-09-30,519185
9,批发和零售业,7.23,6330.98413,2023-09-30,519185
10,信息传输、软件和信息技术服务业,1.47,1286.412797,2023-09-30,519185
11,制造业,0.95,832.582147,2023-09-30,519185
12,房地产业,0.03,29.736,2023-09-30,519185
13,建筑业,0.02,17.530584,2023-09-30,519185
14,金融业,0.01,9.486,2023-09-30,519185
15,电力、热力、燃气及水生产和供应业,0.0,3.356397,2023-09-30,519185
16,科学研究和技术服务业,0.0,2.570496,2023-09-30,519185
17,采矿业,84.41,67951.864694,2023-06-30,519185
18,批发和零售业,9.76,7856.627045,2023-06-30,519185
19,制造业,0.05,37.623356,2023-06-30,519185
20,电力、热力、燃气及水生产和供应业,0.0,3.544747,2023-06-30,519185
21,科学研究和技术服务业,0.0,1.439448,2023-06-30,519185
22,建筑业,0.0,0.814064,2023-06-30,519185
23,信息传输、软件和信息技术服务业,0.0,0.704584,2023-06-30,519185
24,采矿业,81.73,73637.336772,2023-03-31,519185
25,批发和零售业,8.02,7224.319017,2023-03-31,519185
26,制造业,2.32,2087.313149,2023-03-31,519185
27,交通运输、仓储和邮政业,1.9,1710.5896,2023-03-31,519185
28,电力、热力、燃气及水生产和供应业,0.04,36.82228,2023-03-31,519185
29,建筑业,0.01,7.732912,2023-03-31,519185
30,科学研究和技术服务业,0.0,3.649549,2023-03-31,519185
31,信息传输、软件和信息技术服务业,0.0,1.000174,2023-03-31,519185
1,采矿业,81.18,188742.552389,2024-12-31,519185
2,交通运输、仓储和邮政业,10.75,24988.38758,2024-12-31,519185
3,制造业,2.57,5969.227355,2024-12-31,519185
4,信息传输、软件和信息技术服务业,0.0,4.791042,2024-12-31,519185
5,采矿业,74.94,283880.887438,2024-09-30,519185
6,交通运输、仓储和邮政业,8.25,31232.5773,2024-09-30,519185
7,制造业,1.77,6698.227126,2024-09-30,519185
