fund_code,year,quarter,industry_hhi,hhi_normalized,ICI,ICI_normalized,industry_count,industry_max_pct,total_weight_pct
519674,2026,1,0.07081,0.09532,0.670921,0.903146,2,83.31,86.19
519674,2026,2,0.07598,0.102065,0.72041,0.967742,1,86.28,86.28
519679,2018,2,0.034466,0.048533,0.109388,0.154036,17,26.94,84.27
519679,2018,4,0.029171,0.059892,0.059374,0.121901,12,17.5,69.79
519679,2019,2,0.049043,0.05768,0.13358,0.157103,17,27.95,92.21
519679,2019,4,0.039997,0.049456,0.18419,0.22775,13,39.13,89.93
519679,2020,1,0.022702,0.101856,0.045891,0.205903,5,14.88,47.21
519679,2020,2,0.037179,0.042447,0.118705,0.135522,20,21.95,93.59
519679,2020,3,0.033511,0.109069,0.064619,0.210315,5,17.56,55.43
519679,2020,4,0.04229,0.047994,0.148439,0.168459,23,35.19,93.87
519679,2021,1,0.023072,0.1017,0.020268,0.089343,9,9.52,47.63
519679,2021,2,0.044633,0.051516,0.146395,0.168971,26,36.1,93.08
519679,2021,3,0.04091,0.104263,0.13449,0.342758,5,35.45,62.64
519679,2021,4,0.046561,0.053477,0.128315,0.147374,22,28.47,93.31
519679,2022,1,0.035404,0.110088,0.094975,0.295318,5,29.01,56.71
519679,2022,2,0.046979,0.053876,0.306241,0.351201,22,55.81,93.38
519679,2022,3,0.0386,0.114192,0.172932,0.511595,4,41.7,58.14
519679,2022,4,0.034838,0.044511,0.130903,0.167246,22,33.93,88.47
519679,2023,1,0.03147,0.102575,0.073505,0.239583,5,20.89,55.39
519679,2023,2,0.029067,0.035718,0.108875,0.133788,16,31.24,90.21
519679,2023,3,0.018936,0.108066,0.023238,0.132619,8,12.03,41.86
519679,2023,4,0.026172,0.032218,0.075889,0.09342,20,18.58,90.13
519679,2024,1,0.017647,0.112307,0.033809,0.21516,6,15.16,39.64
519679,2024,2,0.020183,0.026532,0.047001,0.061783,21,12.7,87.22
519679,2024,3,0.016525,0.105006,0.027653,0.175718,6,12.7,39.67
519679,2024,4,0.024792,0.028888,0.089394,0.104162,18,19.45,92.64
519679,2025,1,0.017034,0.107049,0.038563,0.24235,6,16.86,39.89
519679,2025,2,0.024778,0.028191,0.102506,0.116629,15,28.09,93.75
519679,2025,3,0.020515,0.111365,0.056165,0.30489,5,22.41,42.92
519679,2025,4,0.024352,0.028803,0.109853,0.12993,15,26.53,91.95
519679,2026,1,0.011246,0.104918,0.034816,0.324803,3,14.98,32.74
519679,2026,2,0.013642,0.103476,0.04923,0.3734,5,21.97,36.31
519688,2018,2,0.040228,0.049797,0.051497,0.063747,17,14.28,89.88
519688,2018,4,0.040935,0.065673,0.070405,0.112954,13,18.54,78.95
519688,2019,2,0.037029,0.063108,0.061892,0.105482,15,16.23,76.6
519688,2019,4,0.040952,0.056708,0.068263,0.094527,18,17.92,84.98
519688,2020,1,0.028281,0.10688,0.03111,0.117569,8,11.33,51.44
519688,2020,2,0.036224,0.055677,0.045937,0.070606,19,14.74,80.66
519688,2020,3,0.03749,0.104277,0.047645,0.132525,8,14.63,59.96
519688,2020,4,0.042573,0.053506,0.044891,0.05642,25,12.05,89.2
519688,2021,1,0.041487,0.081311,0.045345,0.088872,10,13.62,71.43
519688,2021,2,0.046801,0.063619,0.060187,0.081815,25,16.78,85.77
519688,2021,3,0.035304,0.073852,0.041764,0.087366,13,13.31,69.14
519688,2021,4,0.037273,0.047621,0.044964,0.057448,24,15.09,88.47
519688,2022,1,0.036806,0.082163,0.025722,0.05742,14,7.8,66.93
519688,2022,2,0.035362,0.055308,0.036489,0.057071,27,10.84,79.96
519688,2022,3,0.040737,0.103259,0.045099,0.114317,10,13.55,62.81
519688,2022,4,0.044564,0.070724,0.085331,0.135421,26,20.83,79.38
519688,2023,1,0.031922,0.099014,0.065604,0.203487,9,22.11,56.78
519688,2023,2,0.037766,0.047529,0.107055,0.134729,26,28.52,89.14
519688,2023,3,0.041161,0.11369,0.115591,0.319274,5,28.64,60.17
519688,2023,4,0.031329,0.039445,0.114995,0.144786,23,25.61,89.12
519688,2024,1,0.02443,0.095302,0.057041,0.222521,8,22.15,50.63
519688,2024,2,0.028585,0.038614,0.046384,0.062657,25,13.19,86.04
519688,2024,3,0.026149,0.110435,0.039305,0.165999,6,12.27,48.66
519688,2024,4,0.032765,0.042445,0.067115,0.086943,21,16.89,87.86
519688,2025,1,0.026304,0.122917,0.035509,0.165932,6,12.05,46.26
519688,2025,2,0.033562,0.042191,0.061444,0.077241,24,17.49,89.19
519688,2025,3,0.035669,0.116935,0.067505,0.221302,6,21.75,55.23
519688,2025,4,0.040805,0.052789,0.076056,0.098391,21,18.3,87.92
519688,2026,1,0.030912,0.117968,0.046344,0.176858,7,17.18,51.19
519688,2026,2,0.030912,0.114984,0.090471,0.336522,4,25.13,51.85
519698,2018,2,0.056705,0.063538,0.373063,0.418017,8,62.08,94.47
519698,2018,4,0.0581,0.064867,0.224244,0.250363,6,40.21,94.64
519698,2019,2,0.050738,0.062891,0.143057,0.177323,9,34.2,89.82
519698,2019,4,0.044074,0.054244,0.170837,0.210255,11,39.19,90.14
519698,2020,1,0.036799,0.100237,0.063865,0.173964,7,21.76,60.59
519698,2020,2,0.043207,0.057229,0.070622,0.093541,15,20.42,86.89
519698,2020,3,0.02304,0.099171,0.020973,0.090274,9,8.8,48.2
519698,2020,4,0.03269,0.040819,0.043574,0.05441,24,15.01,89.49
519698,2021,1,0.020821,0.107402,0.018826,0.097107,9,9.59,44.03
519698,2021,2,0.029665,0.038247,0.034488,0.044464,26,13.05,88.07
519698,2021,3,0.017961,0.097141,0.011997,0.064882,11,4.98,43.0
519698,2021,4,0.023661,0.036134,0.050598,0.077273,23,15.69,80.92
519698,2022,1,0.021858,0.104886,0.02283,0.109554,8,9.66,45.65
519698,2022,2,0.032261,0.041415,0.060018,0.077047,23,19.35,88.26
519698,2022,3,0.015777,0.100507,0.019949,0.127081,7,7.92,39.62
519698,2022,4,0.026054,0.035732,0.036502,0.050062,27,14.77,85.39
519698,2023,1,0.02016,0.109438,0.020173,0.109509,8,8.28,42.92
519698,2023,2,0.024349,0.035871,0.041133,0.060596,27,12.27,82.39
519698,2023,3,0.015881,0.102302,0.01779,0.114601,8,8.88,39.4
519698,2023,4,0.029447,0.038453,0.07256,0.094751,23,21.86,87.51
519698,2024,1,0.021419,0.104008,0.022743,0.110438,8,9.76,45.38
519698,2024,2,0.0291,0.039437,0.050774,0.06881,24,17.93,85.9
519698,2024,3,0.028923,0.116575,0.058066,0.23404,7,23.08,49.81
519698,2024,4,0.031843,0.045204,0.086122,0.122258,14,24.84,83.93
519698,2025,1,0.024637,0.115327,0.054113,0.253305,5,18.3,46.22
519698,2025,2,0.035392,0.049968,0.074234,0.104807,17,22.56,84.16
519698,2025,3,0.038472,0.112802,0.074438,0.218257,6,21.82,58.4
519698,2025,4,0.042558,0.056356,0.109971,0.145625,15,24.48,86.9
519698,2026,1,0.037767,0.119066,0.083525,0.263324,4,24.01,56.32
519698,2026,2,0.031242,0.115451,0.076523,0.28278,4,21.79,52.02
519704,2018,2,0.033386,0.043161,0.057285,0.074058,19,17.25,87.95
519704,2018,4,0.026519,0.053144,0.058495,0.117225,20,17.97,70.64
519704,2019,2,0.027675,0.041839,0.057106,0.086333,21,22.61,81.33
519704,2019,4,0.031985,0.040581,0.061878,0.078507,22,23.21,88.78
519704,2020,1,0.021136,0.083805,0.021901,0.086839,12,12.65,50.22
519704,2020,2,0.016675,0.037092,0.023874,0.053104,22,8.58,67.05
519704,2020,3,0.022809,0.088979,0.027972,0.109121,10,10.56,50.63
519704,2020,4,0.027938,0.043404,0.057989,0.09009,27,18.79,80.23
519704,2021,1,0.024427,0.087487,0.052929,0.189571,8,18.25,52.84
519704,2021,2,0.025225,0.043489,0.059427,0.102454,25,16.86,76.16
519704,2021,3,0.022408,0.076138,0.039077,0.132776,8,14.69,54.25
519704,2021,4,0.026799,0.034788,0.050277,0.065264,25,15.79,87.77
519704,2022,1,0.02401,0.065446,0.027983,0.076274,11,10.62,60.57
519704,2022,2,0.025402,0.046276,0.032043,0.058374,22,13.04,74.09
519704,2022,3,0.021448,0.102161,0.027498,0.130975,10,12.56,45.82
519704,2022,4,0.028644,0.047213,0.043545,0.071775,22,15.98,77.89
519704,2023,1,0.021987,0.069464,0.023781,0.075134,12,8.98,56.26
519704,2023,2,0.036851,0.046304,0.063555,0.079859,24,18.0,89.21
519704,2023,3,0.028269,0.121579,0.029274,0.125901,9,12.34,48.22
519704,2023,4,0.041105,0.051534,0.071258,0.089338,22,20.8,89.31
519704,2024,1,0.031838,0.100625,0.043177,0.136461,10,17.47,56.25
519704,2024,2,0.032952,0.061785,0.050259,0.094235,18,16.46,73.03
519704,2024,3,0.031092,0.106903,0.066319,0.228021,6,22.24,53.93
519704,2024,4,0.030693,0.064767,0.127468,0.26898,17,35.62,68.84
519704,2025,1,0.030342,0.109208,0.058274,0.209744,8,21.08,52.71
519704,2025,2,0.028263,0.067725,0.063997,0.153354,16,22.18,64.6
519704,2025,3,0.016002,0.098873,0.020171,0.124632,9,9.85,40.23
519704,2025,4,0.021932,0.039996,0.035591,0.064907,20,11.79,74.05
519704,2026,1,0.016226,0.082567,0.014557,0.074074,11,8.34,44.33
519704,2026,2,0.027978,0.126547,0.044811,0.202685,8,15.29,47.02
519770,2016,2,0.000164,0.079309,0.000274,0.13248,15,1.22,4.55
519770,2016,3,0.000304,0.125529,0.000381,0.157196,7,1.51,4.92
519770,2016,4,0.000887,0.08872,0.003344,0.334364,11,5.71,10.0
519770,2017,1,0.000577,0.120594,0.001084,0.22635,5,2.52,6.92
519770,2017,2,0.000514,0.077233,0.001209,0.181578,11,2.18,8.16
519770,2017,3,0.000578,0.116614,0.001105,0.222988,5,2.42,7.04
519770,2017,4,0.000621,0.088153,0.001311,0.186251,10,2.19,8.39
519770,2018,1,0.000496,0.108269,0.001092,0.238292,5,2.7,6.77
519770,2018,2,0.000536,0.075833,0.001388,0.19623,12,3.13,8.41
519770,2018,3,0.000661,0.124076,0.001379,0.258787,4,2.8,7.3
519770,2018,4,0.000519,0.062909,0.000817,0.099134,14,2.19,9.08
519770,2019,1,0.000437,0.134352,0.000752,0.23126,7,2.35,5.7028
519770,2019,2,0.002074,0.132188,0.002073,0.132088,19,3.67,12.5265
519770,2019,3,0.000977,0.123346,0.001038,0.13108,8,2.16,8.9
519770,2019,4,0.001256,0.078134,0.0013,0.080854,18,2.52,12.68
519770,2020,1,0.000873,0.127049,0.000816,0.118788,9,1.95,8.29
519770,2020,2,0.001033,0.04748,0.001044,0.047979,22,2.06,14.75
519770,2020,3,0.000632,0.106642,0.000441,0.074384,10,1.17,7.7
519770,2020,4,0.000788,0.034444,0.000693,0.030272,27,1.33,15.13
519770,2021,1,0.000665,0.111614,0.000473,0.079356,10,1.34,7.72
519770,2021,2,0.000702,0.038439,0.00047,0.025763,28,1.36,13.51
519770,2021,3,0.000419,0.105528,0.000412,0.103801,8,1.15,6.3
519770,2021,4,0.00097,0.023526,0.00116,0.028116,25,1.88,20.31
519770,2022,1,0.000778,0.106935,0.00107,0.147051,8,2.87,8.53
519770,2022,2,0.001039,0.022841,0.000957,0.021033,29,2.06,21.33
519770,2022,3,0.000442,0.110619,0.000504,0.126285,8,1.72,6.32
519770,2022,4,0.00043,0.023086,0.000645,0.034606,24,1.57,13.65
519770,2023,1,0.000274,0.102145,0.000275,0.102668,8,0.95,5.18
519770,2023,2,0.000627,0.018653,0.000725,0.021548,26,2.01,18.34
519770,2023,3,0.000204,0.100231,0.000264,0.12986,7,0.94,4.51
519770,2023,4,0.000256,0.030295,0.000292,0.034524,22,1.23,9.2
519770,2024,1,0.000119,0.117384,0.000139,0.137572,10,0.97,3.1777
519770,2024,2,0.000187,0.02926,0.000203,0.031713,24,1.19,8.0047
519770,2024,3,7.1e-05,0.097152,8.2e-05,0.111394,13,0.7,2.707
519770,2024,4,0.009788,0.040848,0.033757,0.140883,14,13.95,48.95
519770,2025,1,0.012679,0.10609,0.020637,0.172682,6,9.09,34.57
519770,2025,2,0.029185,0.032372,0.152616,0.169282,13,28.22,94.95
519770,2025,3,0.028921,0.111936,0.094749,0.366719,3,23.28,50.83
519770,2025,4,0.032839,0.036387,0.185963,0.206053,13,33.19,95.0
519770,2026,1,0.036232,0.11878,0.124963,0.409669,5,33.03,55.23
519770,2026,2,0.04611,0.112468,0.165985,0.404858,3,33.32,64.03
519771,2016,2,0.000164,0.079309,0.000274,0.13248,15,1.22,4.55
519771,2016,3,0.000304,0.125529,0.000381,0.157196,7,1.51,4.92
519771,2016,4,0.000887,0.08872,0.003344,0.334364,11,5.71,10.0
519771,2017,1,0.000577,0.120594,0.001084,0.22635,5,2.52,6.92
519771,2017,2,0.000514,0.077233,0.001209,0.181578,11,2.18,8.16
519771,2017,3,0.000578,0.116614,0.001105,0.222988,5,2.42,7.04
519771,2017,4,0.000621,0.088153,0.001311,0.186251,10,2.19,8.39
519771,2018,1,0.000496,0.108269,0.001092,0.238292,5,2.7,6.77
519771,2018,2,0.000536,0.075833,0.001388,0.19623,12,3.13,8.41
519771,2018,3,0.000661,0.124076,0.001379,0.258787,4,2.8,7.3
519771,2018,4,0.000519,0.062909,0.000817,0.099134,14,2.19,9.08
519771,2019,1,0.000437,0.135427,0.000753,0.23337,5,2.35,5.68
519771,2019,2,0.002074,0.132748,0.002072,0.132591,17,3.67,12.5
519771,2019,3,0.000977,0.123346,0.001038,0.13108,8,2.16,8.9
519771,2019,4,0.001256,0.078134,0.0013,0.080854,18,2.52,12.68
519771,2020,1,0.000873,0.127049,0.000816,0.118788,9,1.95,8.29
519771,2020,2,0.001033,0.04748,0.001044,0.047979,22,2.06,14.75
519771,2020,3,0.000632,0.106642,0.000441,0.074384,10,1.17,7.7
519771,2020,4,0.000788,0.034444,0.000693,0.030272,27,1.33,15.13
519771,2021,1,0.000665,0.111614,0.000473,0.079356,10,1.34,7.72
519771,2021,2,0.000702,0.038439,0.00047,0.025763,28,1.36,13.51
519771,2021,3,0.000419,0.105528,0.000412,0.103801,8,1.15,6.3
519771,2021,4,0.00097,0.023526,0.00116,0.028116,25,1.88,20.31
519771,2022,1,0.000778,0.106935,0.00107,0.147051,8,2.87,8.53
519771,2022,2,0.001039,0.022841,0.000957,0.021033,29,2.06,21.33
519771,2022,3,0.000442,0.110619,0.000504,0.126285,8,1.72,6.32
519771,2022,4,0.00043,0.023086,0.000645,0.034606,24,1.57,13.65
519771,2023,1,0.000274,0.102145,0.000275,0.102668,8,0.95,5.18
519771,2023,2,0.000627,0.018653,0.000725,0.021548,26,2.01,18.34
519771,2023,3,0.000204,0.100231,0.000264,0.12986,7,0.94,4.51
519771,2023,4,0.000256,0.030295,0.000292,0.034524,22,1.23,9.2
519771,2024,1,0.000119,0.117953,0.000139,0.138238,8,0.97,3.17
519771,2024,2,0.000187,0.029294,0.000203,0.031767,23,1.19,8.0
519771,2024,3,7.1e-05,0.113056,8.3e-05,0.132414,8,0.7,2.5
519771,2024,4,0.009788,0.040848,0.033757,0.140883,14,13.95,48.95
519771,2025,1,0.012679,0.10609,0.020637,0.172682,6,9.09,34.57
519771,2025,2,0.029185,0.032372,0.152616,0.169282,13,28.22,94.95
519771,2025,3,0.028921,0.111936,0.094749,0.366719,3,23.28,50.83
519771,2025,4,0.032839,0.036387,0.185963,0.206053,13,33.19,95.0
519771,2026,1,0.036148,0.122552,0.125204,0.424481,4,33.03,54.31
519771,2026,2,0.04611,0.112468,0.165985,0.404858,3,33.32,64.03
519773,2016,4,0.042368,0.059859,0.096261,0.136003,13,30.27,84.13
519773,2017,1,0.041447,0.100623,0.073548,0.178554,8,24.98,64.18
519773,2017,2,0.055705,0.066101,0.17691,0.209926,12,41.65,91.8
519773,2017,3,0.049589,0.106677,0.060849,0.1309,8,20.56,68.18
519773,2017,4,0.05611,0.07613,0.096432,0.13084,9,25.08,85.85
519773,2018,1,0.052507,0.103547,0.157816,0.311221,5,37.27,71.21
519773,2018,2,0.051427,0.064417,0.316105,0.395952,10,56.97,89.35
519773,2018,3,0.043718,0.104663,0.139483,0.333929,6,37.04,64.63
519773,2018,4,0.058228,0.065633,0.208038,0.234495,6,39.29,94.19
519773,2019,1,0.054594,0.102027,0.122206,0.228382,7,32.86,73.15
519773,2019,2,0.02901,0.04526,0.068368,0.106665,16,20.43,80.06
519773,2019,3,0.027434,0.107529,0.049906,0.195613,6,18.99,50.51
519773,2019,4,0.022531,0.030671,0.05497,0.074828,19,15.1,85.71
519773,2020,1,0.019152,0.087185,0.019994,0.091017,11,9.09,46.8687
519773,2020,2,0.027876,0.035899,0.058775,0.075691,18,15.72,88.12
519773,2020,3,0.026312,0.093814,0.036907,0.13159,11,15.01,52.9593
519773,2020,4,0.037058,0.044594,0.057761,0.069507,25,15.31,91.16
519773,2021,1,0.036417,0.10833,0.032548,0.09682,9,12.15,57.98
519773,2021,2,0.036037,0.04996,0.056528,0.078368,25,17.93,84.93
519773,2021,3,0.019743,0.102773,0.040027,0.208356,7,16.71,43.83
519773,2021,4,0.024581,0.036274,0.110505,0.163069,22,30.59,82.32
519773,2022,1,0.032216,0.108462,0.106903,0.359912,9,32.94,54.5
519773,2022,2,0.036082,0.046498,0.060958,0.078556,20,19.24,88.09
519773,2022,3,0.031154,0.120014,0.02569,0.098963,9,10.47,50.95
519773,2022,4,0.032672,0.04551,0.045933,0.063981,20,15.16,84.73
519773,2023,1,0.030781,0.109087,0.034805,0.123346,8,13.56,53.12
519773,2023,2,0.044104,0.057527,0.131048,0.170931,17,32.48,87.56
519773,2023,3,0.046024,0.106462,0.092269,0.213435,7,25.09,65.75
519773,2023,4,0.044537,0.059441,0.124922,0.166726,18,30.86,86.56
519773,2024,1,0.050096,0.123189,0.062916,0.154714,6,18.74,63.77
519773,2024,2,0.052958,0.065192,0.169769,0.208987,17,30.88,90.13
519773,2024,3,0.034359,0.117092,0.085122,0.290083,5,22.57,54.17
519773,2024,4,0.036937,0.053117,0.241891,0.347849,15,49.07,83.39
519773,2025,1,0.030924,0.108202,0.140865,0.492883,4,37.61,53.46
519773,2025,2,0.039347,0.049319,0.495632,0.621244,13,71.56,89.32
519773,2025,3,0.029378,0.107198,0.170333,0.621534,3,41.63,52.35
519773,2025,4,0.04145,0.047945,0.617445,0.714199,14,79.91,92.98
519773,2026,1,0.027227,0.106676,0.190671,0.747065,2,44.14,50.52
519773,2026,2,0.03151,0.104241,0.25034,0.828173,2,50.83,54.98
530019,2018,2,0.018561,0.031942,0.038383,0.066052,16,16.72,76.23
530019,2018,4,0.018196,0.030722,0.058058,0.098024,15,16.17,76.96
530019,2019,2,0.016153,0.030765,0.030662,0.0584,21,12.16,72.46
530019,2019,4,0.030628,0.052199,0.028067,0.047834,16,10.91,76.6
530019,2020,1,0.019677,0.111813,0.023245,0.132089,7,9.78,41.95
530019,2020,2,0.048204,0.075658,0.068888,0.108123,11,20.56,79.82
530019,2020,3,0.037048,0.110473,0.036281,0.108187,8,12.73,57.91
530019,2020,4,0.056658,0.084965,0.066497,0.09972,10,17.55,81.66
530019,2021,1,0.0346,0.115132,0.035266,0.117348,8,11.42,54.82
530019,2021,2,0.037669,0.072122,0.044805,0.085785,12,12.32,72.27
530019,2021,3,0.027553,0.12623,0.048127,0.220486,6,15.93,46.72
530019,2021,4,0.037223,0.072425,0.043258,0.084168,14,13.82,71.69
530019,2022,1,0.047954,0.119151,0.066012,0.16402,7,20.43,63.44
530019,2022,2,0.058216,0.080348,0.100349,0.1385,8,22.71,85.12
530019,2022,3,0.043005,0.114819,0.072355,0.193182,6,22.18,61.2
530019,2022,4,0.059278,0.079298,0.094559,0.126495,10,20.63,86.46
530019,2023,1,0.050182,0.112831,0.120728,0.271447,5,31.16,66.69
530019,2023,2,0.033889,0.070851,0.052315,0.109374,12,18.73,69.16
530019,2023,3,0.040434,0.115723,0.093686,0.268133,5,26.02,59.11
530019,2023,4,0.032055,0.035698,0.224533,0.250051,7,39.91,94.76
530019,2024,1,0.017712,0.105263,0.048331,0.287235,4,16.44,41.02
530019,2024,2,0.034902,0.038771,0.245551,0.272767,7,42.11,94.88
530019,2024,3,0.027895,0.108178,0.097036,0.37631,3,28.27,50.78
530019,2024,4,0.040204,0.044745,0.315515,0.351152,9,53.21,94.79
530019,2025,1,0.014272,0.10736,0.034744,0.261361,4,14.0,36.46
530019,2025,2,0.024351,0.026993,0.379222,0.420368,6,57.09,94.98
530019,2025,3,0.015071,0.106376,0.097219,0.686202,2,31.26,37.64
530019,2025,4,0.027211,0.030483,0.386475,0.432954,12,62.0,94.48
530019,2026,1,0.016595,0.103617,0.084827,0.529642,3,28.59,40.02
530019,2026,2,0.013436,0.102192,0.049875,0.37934,3,19.9,36.26
570001,2018,2,0.043284,0.054743,0.113499,0.143546,11,26.69,88.92
570001,2018,4,0.042947,0.055094,0.102945,0.132063,15,27.16,88.29
570001,2019,2,0.048905,0.061177,0.126439,0.158164,16,30.29,89.41
570001,2019,4,0.058394,0.070609,0.132028,0.159645,10,33.04,90.94
570001,2020,1,0.044999,0.109007,0.091993,0.222849,6,27.37,64.25
570001,2020,2,0.056611,0.070815,0.129746,0.162301,10,31.58,89.41
570001,2020,3,0.043196,0.103285,0.125237,0.299453,4,28.24,64.67
570001,2020,4,0.04404,0.065434,0.133611,0.198513,11,29.36,82.04
570001,2021,1,0.047364,0.084067,0.09431,0.167394,8,24.18,75.06
570001,2021,2,0.050954,0.066659,0.09954,0.13022,12,20.66,87.43
570001,2021,3,0.061891,0.091865,0.115457,0.171375,7,23.89,82.08
570001,2021,4,0.063756,0.073921,0.129116,0.149703,12,27.39,92.87
570001,2022,1,0.060886,0.090838,0.122488,0.182745,6,23.87,81.87
570001,2022,2,0.06453,0.075109,0.124554,0.144975,10,23.6,92.69
570001,2022,3,0.053359,0.103017,0.086336,0.166682,6,19.61,71.97
570001,2022,4,0.060001,0.069899,0.125465,0.146161,12,25.64,92.65
570001,2023,1,0.058678,0.103707,0.102475,0.181114,6,24.13,75.22
570001,2023,2,0.058338,0.066645,0.097884,0.111823,14,19.89,93.56
570001,2023,3,0.046034,0.105042,0.078416,0.178932,6,19.7,66.2
570001,2023,4,0.057478,0.065411,0.119118,0.135559,14,27.55,93.74
570001,2024,1,0.044839,0.106227,0.06748,0.159864,7,20.42,64.97
570001,2024,2,0.05357,0.062623,0.074747,0.087379,15,22.4,92.49
570001,2024,3,0.050452,0.10406,0.056025,0.115555,8,15.3,69.63
570001,2024,4,0.059484,0.068496,0.088645,0.102074,15,21.79,93.19
570001,2025,1,0.036372,0.105378,0.037599,0.108933,8,12.02,58.75
570001,2025,2,0.051807,0.062424,0.073456,0.088509,13,20.39,91.1
570001,2025,3,0.052079,0.10366,0.064088,0.127564,7,16.68,70.88
570001,2025,4,0.05424,0.06497,0.080112,0.09596,13,22.31,91.37
570001,2026,1,0.042105,0.095097,0.050637,0.114368,8,16.61,66.54
570001,2026,2,0.05479,0.103608,0.084733,0.160231,7,23.88,72.72
570008,2018,2,0.050383,0.062396,0.091627,0.113472,10,23.27,89.86
570008,2018,4,0.024231,0.050179,0.104361,0.216118,12,31.59,69.49
570008,2019,2,0.052716,0.062691,0.1092,0.129862,12,24.15,91.7
570008,2019,4,0.048315,0.064499,0.111434,0.148759,10,29.48,86.55
570008,2020,1,0.040607,0.107467,0.067621,0.17896,6,21.12,61.47
570008,2020,2,0.049653,0.068082,0.123426,0.169235,9,29.52,85.4
570008,2020,3,0.03745,0.102928,0.108177,0.297311,4,27.0,60.32
570008,2020,4,0.044164,0.062028,0.131255,0.184347,17,29.09,84.38
570008,2021,1,0.045117,0.104617,0.058871,0.136511,7,17.54,65.67
570008,2021,2,0.053873,0.068924,0.106745,0.136566,18,20.86,88.41
570008,2021,3,0.066988,0.101549,0.106164,0.160935,7,25.65,81.22
570008,2021,4,0.059347,0.076202,0.111885,0.143662,11,24.2,88.25
570008,2022,1,0.053779,0.103081,0.093285,0.178803,6,23.14,72.23
570008,2022,2,0.049281,0.067953,0.097107,0.1339,12,21.76,85.16
570008,2022,3,0.05145,0.093677,0.103945,0.189256,6,23.17,74.11
570008,2022,4,0.054346,0.070178,0.109922,0.141944,12,24.78,88.0
570008,2023,1,0.059149,0.10493,0.100057,0.177501,6,23.3,75.08
570008,2023,2,0.057939,0.066417,0.10624,0.121785,13,21.71,93.4
570008,2023,3,0.041198,0.09949,0.073865,0.178379,6,18.08,64.35
570008,2023,4,0.053158,0.061158,0.119674,0.137686,13,28.16,93.23
570008,2024,1,0.046908,0.106489,0.090285,0.204962,6,25.37,66.37
570008,2024,2,0.057568,0.066388,0.080631,0.092986,15,23.86,93.12
570008,2024,3,0.053446,0.104223,0.058976,0.115008,8,15.35,71.61
570008,2024,4,0.056477,0.064769,0.085859,0.098464,15,20.4,93.38
570008,2025,1,0.038594,0.103923,0.040767,0.109775,8,12.38,60.94
570008,2025,2,0.059216,0.073531,0.085241,0.105847,10,20.23,89.74
570008,2025,3,0.03838,0.109958,0.17148,0.491285,2,35.95,59.08
570008,2025,4,0.045947,0.05776,0.298063,0.374693,5,41.46,89.19
570008,2026,1,0.032177,0.108809,0.123397,0.41728,4,34.38,54.38
570008,2026,2,0.037993,0.108298,0.155933,0.444483,3,37.32,59.23
580001,2018,2,0.036942,0.048987,0.069621,0.092321,21,20.85,86.84
580001,2018,4,0.032565,0.040222,0.052893,0.065329,19,18.77,89.98
580001,2019,2,0.019413,0.026756,0.0511,0.070428,21,16.07,85.18
580001,2019,4,0.037196,0.044957,0.091448,0.110529,19,28.16,90.96
580001,2020,1,0.024231,0.107485,0.033038,0.146552,8,13.98,47.48
580001,2020,2,0.033099,0.039786,0.058879,0.070774,21,19.67,91.21
580001,2020,3,0.018461,0.10776,0.021782,0.12715,8,11.56,41.39
580001,2020,4,0.028871,0.035164,0.047479,0.05783,24,15.81,90.61
580001,2021,1,0.036354,0.105004,0.059953,0.173167,7,21.63,58.84
580001,2021,2,0.034845,0.048882,0.16472,0.231075,22,33.01,84.43
580001,2021,3,0.031829,0.105643,0.064031,0.212521,5,18.04,54.89
580001,2021,4,0.029967,0.043104,0.0705,0.101407,21,18.63,83.38
580001,2022,1,0.02154,0.105803,0.04175,0.205077,5,15.48,45.12
580001,2022,2,0.035276,0.047453,0.16556,0.222709,16,38.14,86.22
580001,2022,3,0.024072,0.107141,0.062611,0.278673,4,21.88,47.4
580001,2022,4,0.032919,0.042869,0.114073,0.148552,19,30.58,87.63
580001,2023,1,0.033625,0.100787,0.139233,0.417337,3,35.33,57.76
580001,2023,2,0.053144,0.064687,0.166871,0.203114,19,29.17,90.64
580001,2023,3,0.051927,0.102721,0.165532,0.327449,3,32.91,71.1
580001,2023,4,0.067113,0.076116,0.372854,0.422871,8,57.94,93.9
580001,2024,1,0.062449,0.10199,0.206707,0.337587,3,37.73,78.25
580001,2024,2,0.065223,0.074703,0.443475,0.50793,10,65.86,93.44
580001,2024,3,0.064664,0.103559,0.273374,0.437808,3,46.7,79.02
580001,2024,4,0.069831,0.080117,0.407537,0.467568,12,60.9,93.36
580001,2025,1,0.064322,0.103956,0.230377,0.372333,4,45.48,78.66
580001,2025,2,0.073282,0.084438,0.289944,0.334083,12,49.63,93.16
580001,2025,3,0.058972,0.100009,0.205687,0.348816,4,42.41,76.79
580001,2025,4,0.073002,0.084097,0.338011,0.389384,11,56.24,93.17
580001,2026,1,0.063301,0.103725,0.184811,0.302833,5,39.55,78.12
580001,2026,2,0.072255,0.102622,0.427324,0.606917,2,64.09,83.91
580002,2018,2,0.034686,0.046165,0.045617,0.060714,16,11.7,86.68
580002,2018,4,0.032218,0.041144,0.083513,0.106651,18,21.21,88.49
580002,2019,2,0.028016,0.034063,0.048166,0.058562,19,12.81,90.69
