fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter
320005,2019-06-30,600729,重庆百货,2.19,107.75,3258.50,2019,2
320005,2019-06-30,600754,锦江酒店,1.94,117.52,2895.66,2019,2
320005,2019-06-30,600827,百联股份,0.10,14.53,142.54,2019,2
320005,2019-06-30,600872,中炬高新,1.13,39.25,1681.08,2019,2
320005,2019-06-30,600887,伊利股份,1.77,78.83,2633.71,2019,2
320005,2019-06-30,600968,海油发展,0.02,10.24,36.34,2019,2
320005,2019-06-30,601009,南京银行,2.33,419.76,3467.22,2019,2
320005,2019-06-30,601236,红塔证券,0.00,0.98,3.39,2019,2
320005,2019-06-30,601318,中国平安,1.56,26.27,2328.13,2019,2
320005,2019-06-30,601698,中国卫通,0.00,1.01,3.96,2019,2
320005,2019-06-30,601966,玲珑轮胎,0.39,34.02,578.40,2019,2
320005,2019-06-30,603708,家家悦,3.19,208.34,4754.35,2019,2
320005,2019-06-30,603808,歌力思,1.12,109.42,1670.88,2019,2
320005,2019-06-30,603816,顾家家居,0.33,15.26,487.10,2019,2
320005,2019-06-30,603863,松炀资源,0.00,0.16,3.72,2019,2
320005,2019-06-30,603867,新化股份,0.00,0.10,2.70,2019,2
320005,2019-06-30,603868,飞科电器,0.09,3.35,131.15,2019,2
320005,2019-12-31,000002,万科A,3.42,175.31,5641.48,2019,4
320005,2019-12-31,000333,美的集团,1.19,33.54,1953.52,2019,4
320005,2019-12-31,000568,泸州老窖,2.21,41.98,3638.64,2019,4
320005,2019-12-31,000651,格力电器,3.16,79.47,5211.64,2019,4
320005,2019-12-31,000661,长春高新,2.69,9.91,4429.77,2019,4
320005,2019-12-31,000725,京东方A,1.47,533.64,2422.73,2019,4
320005,2019-12-31,000858,五粮液,1.30,16.10,2141.08,2019,4
320005,2019-12-31,000860,顺鑫农业,0.74,23.11,1217.49,2019,4
320005,2019-12-31,002120,韵达股份,2.88,142.46,4743.77,2019,4
320005,2019-12-31,002142,宁波银行,3.16,185.11,5210.87,2019,4
320005,2019-12-31,002157,正邦科技,2.42,246.57,3994.41,2019,4
320005,2019-12-31,002223,鱼跃医疗,0.60,48.52,985.82,2019,4
320005,2019-12-31,002273,水晶光电,0.29,29.29,473.33,2019,4
320005,2019-12-31,002311,海大集团,0.57,26.17,942.12,2019,4
320005,2019-12-31,002353,杰瑞股份,2.28,101.70,3758.71,2019,4
