fund_code,year,quarter,report_date
18325,2025,3,2025-10-01
18325,2025,4,2026-01-01
18325,2026,1,2026-04-01
18325,2026,2,2026-07-01
18326,2023,2,2023-07-01
18326,2023,3,2023-10-01
18326,2023,4,2024-01-01
18326,2024,1,2024-04-01
18326,2024,2,2024-07-01
18326,2024,3,2024-10-01
18326,2024,4,2025-01-01
18326,2025,1,2025-04-01
18326,2025,2,2025-07-01
18326,2025,3,2025-10-01
18326,2025,4,2026-01-01
18326,2026,1,2026-04-01
18326,2026,2,2026-07-01
18358,2023,2,2023-07-01
18358,2023,3,2023-10-01
18358,2023,4,2024-01-01
18358,2024,1,2024-04-01
18358,2024,2,2024-07-01
18358,2024,3,2024-10-01
18358,2024,4,2025-01-01
18358,2025,1,2025-04-01
18358,2025,2,2025-07-01
18358,2025,3,2025-10-01
18358,2025,4,2026-01-01
18358,2026,1,2026-04-01
18358,2026,2,2026-07-01
18359,2023,2,2023-07-01
18359,2023,3,2023-10-01
18359,2023,4,2024-01-01
18359,2024,1,2024-04-01
18359,2024,2,2024-07-01
18359,2024,3,2024-10-01
18359,2024,4,2025-01-01
18359,2025,1,2025-04-01
18359,2025,2,2025-07-01
18359,2025,3,2025-10-01
18359,2025,4,2026-01-01
18359,2026,1,2026-04-01
18359,2026,2,2026-07-01
18956,2023,3,2023-10-01
18956,2023,4,2024-01-01
18956,2024,1,2024-04-01
18956,2024,2,2024-07-01
18956,2024,3,2024-10-01
18956,2024,4,2025-01-01
18956,2025,1,2025-04-01
18956,2025,2,2025-07-01
18956,2025,3,2025-10-01
18956,2025,4,2026-01-01
18956,2026,1,2026-04-01
18956,2026,2,2026-07-01
18957,2023,3,2023-10-01
18957,2023,4,2024-01-01
18957,2024,1,2024-04-01
18957,2024,2,2024-07-01
18957,2024,3,2024-10-01
18957,2024,4,2025-01-01
18957,2025,1,2025-04-01
18957,2025,2,2025-07-01
18957,2025,3,2025-10-01
18957,2025,4,2026-01-01
18957,2026,1,2026-04-01
18957,2026,2,2026-07-01
19018,2023,4,2024-01-01
19018,2024,1,2024-04-01
19018,2024,2,2024-07-01
19018,2024,3,2024-10-01
19018,2024,4,2025-01-01
19018,2025,1,2025-04-01
19018,2025,2,2025-07-01
19018,2025,3,2025-10-01
19018,2025,4,2026-01-01
19018,2026,1,2026-04-01
19018,2026,2,2026-07-01
19032,2023,4,2024-01-01
19032,2024,1,2024-04-01
19032,2024,2,2024-07-01
19032,2024,3,2024-10-01
19032,2024,4,2025-01-01
19032,2025,1,2025-04-01
19032,2025,2,2025-07-01
19032,2025,3,2025-10-01
19032,2025,4,2026-01-01
19032,2026,1,2026-04-01
19032,2026,2,2026-07-01
19034,2023,4,2024-01-01
19034,2024,1,2024-04-01
19034,2024,2,2024-07-01
19034,2024,3,2024-10-01
19034,2024,4,2025-01-01
19034,2025,1,2025-04-01
19034,2025,2,2025-07-01
19034,2025,3,2025-10-01
19034,2025,4,2026-01-01
19034,2026,1,2026-04-01
19034,2026,2,2026-07-01
19426,2024,2,2024-07-01
19426,2024,3,2024-10-01
19426,2024,4,2025-01-01
19426,2025,1,2025-04-01
19426,2025,2,2025-07-01
19426,2025,3,2025-10-01
19426,2025,4,2026-01-01
19426,2026,1,2026-04-01
19426,2026,2,2026-07-01
19427,2024,2,2024-07-01
19427,2024,3,2024-10-01
19427,2024,4,2025-01-01
19427,2025,1,2025-04-01
19427,2025,2,2025-07-01
19427,2025,3,2025-10-01
19427,2025,4,2026-01-01
19427,2026,1,2026-04-01
19427,2026,2,2026-07-01
19571,2023,3,2023-10-01
19571,2023,4,2024-01-01
19571,2024,1,2024-04-01
19571,2024,2,2024-07-01
19571,2024,3,2024-10-01
19571,2024,4,2025-01-01
19571,2025,1,2025-04-01
19571,2025,2,2025-07-01
19571,2025,3,2025-10-01
19571,2025,4,2026-01-01
19571,2026,1,2026-04-01
19571,2026,2,2026-07-01
19829,2024,1,2024-04-01
19829,2024,2,2024-07-01
19829,2024,3,2024-10-01
19829,2024,4,2025-01-01
19829,2025,1,2025-04-01
19829,2025,2,2025-07-01
19829,2025,3,2025-10-01
19829,2025,4,2026-01-01
19829,2026,1,2026-04-01
19829,2026,2,2026-07-01
19830,2024,1,2024-04-01
19830,2024,2,2024-07-01
19830,2024,3,2024-10-01
19830,2024,4,2025-01-01
19830,2025,1,2025-04-01
19830,2025,2,2025-07-01
19830,2025,3,2025-10-01
19830,2025,4,2026-01-01
19830,2026,1,2026-04-01
19830,2026,2,2026-07-01
19925,2023,4,2024-01-01
19925,2024,1,2024-04-01
19925,2024,2,2024-07-01
19925,2024,3,2024-10-01
19925,2024,4,2025-01-01
19925,2025,1,2025-04-01
19925,2025,2,2025-07-01
19925,2025,3,2025-10-01
19925,2025,4,2026-01-01
19925,2026,1,2026-04-01
19925,2026,2,2026-07-01
20018,2020,1,2020-04-01
20018,2020,2,2020-07-01
20018,2020,3,2020-10-01
20018,2020,4,2021-01-01
20018,2021,1,2021-04-01
20018,2021,2,2021-07-01
20018,2021,3,2021-10-01
20018,2021,4,2022-01-01
20018,2022,1,2022-04-01
20018,2022,2,2022-07-01
20018,2022,3,2022-10-01
20018,2022,4,2023-01-01
20018,2023,1,2023-04-01
20018,2023,2,2023-07-01
20018,2023,3,2023-10-01
20018,2023,4,2024-01-01
20018,2024,1,2024-04-01
20018,2024,2,2024-07-01
20018,2024,3,2024-10-01
20018,2024,4,2025-01-01
20018,2025,1,2025-04-01
20018,2025,2,2025-07-01
20018,2025,3,2025-10-01
20018,2025,4,2026-01-01
20018,2026,1,2026-04-01
20018,2026,2,2026-07-01
20469,2024,1,2024-04-01
20469,2024,2,2024-07-01
20469,2024,3,2024-10-01
20469,2024,4,2025-01-01
20469,2025,1,2025-04-01
20469,2025,2,2025-07-01
20469,2025,3,2025-10-01
20469,2025,4,2026-01-01
20469,2026,1,2026-04-01
20469,2026,2,2026-07-01
20470,2024,1,2024-04-01
20470,2024,2,2024-07-01
20470,2024,3,2024-10-01
20470,2024,4,2025-01-01
20470,2025,1,2025-04-01
20470,2025,2,2025-07-01
20470,2025,3,2025-10-01
20470,2025,4,2026-01-01
20470,2026,1,2026-04-01
20470,2026,2,2026-07-01
21179,2024,3,2024-10-01
21179,2024,4,2025-01-01
21179,2025,1,2025-04-01
21179,2025,2,2025-07-01
21179,2025,3,2025-10-01
21179,2025,4,2026-01-01
21179,2026,1,2026-04-01
21179,2026,2,2026-07-01
21180,2024,3,2024-10-01
21180,2024,4,2025-01-01
21180,2025,1,2025-04-01
21180,2025,2,2025-07-01
21180,2025,3,2025-10-01
21180,2025,4,2026-01-01
21180,2026,1,2026-04-01
21180,2026,2,2026-07-01
21382,2024,2,2024-07-01
21382,2024,3,2024-10-01
21382,2024,4,2025-01-01
21382,2025,1,2025-04-01
21382,2025,2,2025-07-01
21382,2025,3,2025-10-01
21382,2025,4,2026-01-01
21382,2026,1,2026-04-01
21382,2026,2,2026-07-01
21383,2024,2,2024-07-01
21383,2024,3,2024-10-01
21383,2024,4,2025-01-01
21383,2025,1,2025-04-01
21383,2025,2,2025-07-01
21383,2025,3,2025-10-01
21383,2025,4,2026-01-01
21383,2026,1,2026-04-01
21383,2026,2,2026-07-01
21510,2024,3,2024-10-01
21510,2024,4,2025-01-01
21510,2025,1,2025-04-01
21510,2025,2,2025-07-01
21510,2025,3,2025-10-01
21510,2025,4,2026-01-01
21510,2026,1,2026-04-01
21510,2026,2,2026-07-01
21511,2024,3,2024-10-01
21511,2024,4,2025-01-01
21511,2025,1,2025-04-01
21511,2025,2,2025-07-01
21511,2025,3,2025-10-01
21511,2025,4,2026-01-01
21511,2026,1,2026-04-01
21511,2026,2,2026-07-01
21523,2024,2,2024-07-01
21523,2024,3,2024-10-01
21523,2024,4,2025-01-01
21523,2025,1,2025-04-01
21523,2025,2,2025-07-01
21523,2025,3,2025-10-01
21523,2025,4,2026-01-01
21523,2026,1,2026-04-01
21523,2026,2,2026-07-01
21528,2024,2,2024-07-01
21528,2024,3,2024-10-01
21528,2024,4,2025-01-01
21528,2025,1,2025-04-01
21528,2025,2,2025-07-01
21528,2025,3,2025-10-01
21528,2025,4,2026-01-01
21528,2026,1,2026-04-01
21528,2026,2,2026-07-01
21593,2024,3,2024-10-01
21593,2024,4,2025-01-01
21593,2025,1,2025-04-01
21593,2025,2,2025-07-01
21593,2025,3,2025-10-01
21593,2025,4,2026-01-01
21593,2026,1,2026-04-01
21593,2026,2,2026-07-01
21594,2024,3,2024-10-01
21594,2024,4,2025-01-01
21594,2025,1,2025-04-01
21594,2025,2,2025-07-01
21594,2025,3,2025-10-01
21594,2025,4,2026-01-01
21594,2026,1,2026-04-01
21594,2026,2,2026-07-01
21626,2024,4,2025-01-01
21626,2025,1,2025-04-01
21626,2025,2,2025-07-01
21626,2025,3,2025-10-01
21626,2025,4,2026-01-01
21626,2026,1,2026-04-01
21626,2026,2,2026-07-01
21627,2024,4,2025-01-01
21627,2025,1,2025-04-01
21627,2025,2,2025-07-01
21627,2025,3,2025-10-01
21627,2025,4,2026-01-01
21627,2026,1,2026-04-01
21627,2026,2,2026-07-01
21792,2024,3,2024-10-01
21792,2024,4,2025-01-01
21792,2025,1,2025-04-01
21792,2025,2,2025-07-01
21792,2025,3,2025-10-01
21792,2025,4,2026-01-01
21792,2026,1,2026-04-01
21792,2026,2,2026-07-01
21793,2024,3,2024-10-01
21793,2024,4,2025-01-01
21793,2025,1,2025-04-01
21793,2025,2,2025-07-01
21793,2025,3,2025-10-01
21793,2025,4,2026-01-01
21793,2026,1,2026-04-01
21793,2026,2,2026-07-01
22364,2024,4,2025-01-01
22364,2025,1,2025-04-01
22364,2025,2,2025-07-01
22364,2025,3,2025-10-01
22364,2025,4,2026-01-01
22364,2026,1,2026-04-01
22364,2026,2,2026-07-01
22365,2024,4,2025-01-01
22365,2025,1,2025-04-01
22365,2025,2,2025-07-01
22365,2025,3,2025-10-01
22365,2025,4,2026-01-01
22365,2026,1,2026-04-01
22365,2026,2,2026-07-01
22368,2024,4,2025-01-01
22368,2025,1,2025-04-01
22368,2025,2,2025-07-01
22368,2025,3,2025-10-01
22368,2025,4,2026-01-01
22368,2026,1,2026-04-01
22368,2026,2,2026-07-01
22709,2024,4,2025-01-01
22709,2025,1,2025-04-01
22709,2025,2,2025-07-01
22709,2025,3,2025-10-01
22709,2025,4,2026-01-01
22709,2026,1,2026-04-01
22709,2026,2,2026-07-01
22735,2024,4,2025-01-01
22735,2025,1,2025-04-01
22735,2025,2,2025-07-01
22735,2025,3,2025-10-01
22735,2025,4,2026-01-01
22735,2026,1,2026-04-01
22735,2026,2,2026-07-01
22740,2024,4,2025-01-01
22740,2025,1,2025-04-01
22740,2025,2,2025-07-01
22740,2025,3,2025-10-01
22740,2025,4,2026-01-01
22740,2026,1,2026-04-01
22740,2026,2,2026-07-01
23397,2025,1,2025-04-01
23397,2025,2,2025-07-01
23397,2025,3,2025-10-01
23397,2025,4,2026-01-01
23397,2026,1,2026-04-01
23397,2026,2,2026-07-01
23398,2025,1,2025-04-01
23398,2025,2,2025-07-01
23398,2025,3,2025-10-01
23398,2025,4,2026-01-01
23398,2026,1,2026-04-01
23398,2026,2,2026-07-01
23451,2025,1,2025-04-01
23451,2025,2,2025-07-01
23451,2025,3,2025-10-01
23451,2025,4,2026-01-01
23451,2026,1,2026-04-01
23451,2026,2,2026-07-01
23452,2025,1,2025-04-01
23452,2025,2,2025-07-01
23452,2025,3,2025-10-01
23452,2025,4,2026-01-01
23452,2026,1,2026-04-01
23452,2026,2,2026-07-01
24052,2025,3,2025-10-01
24052,2025,4,2026-01-01
24052,2026,1,2026-04-01
24052,2026,2,2026-07-01
24053,2025,3,2025-10-01
24053,2025,4,2026-01-01
24053,2026,1,2026-04-01
24053,2026,2,2026-07-01
24459,2025,3,2025-10-01
24459,2025,4,2026-01-01
24459,2026,1,2026-04-01
24459,2026,2,2026-07-01
24460,2025,3,2025-10-01
24460,2025,4,2026-01-01
24460,2026,1,2026-04-01
24460,2026,2,2026-07-01
24592,2025,3,2025-10-01
24592,2025,4,2026-01-01
24592,2026,1,2026-04-01
24592,2026,2,2026-07-01
24593,2025,3,2025-10-01
24593,2025,4,2026-01-01
24593,2026,1,2026-04-01
24593,2026,2,2026-07-01
40001,2020,1,2020-04-01
40001,2020,2,2020-07-01
40001,2020,3,2020-10-01
40001,2020,4,2021-01-01
40001,2021,1,2021-04-01
40001,2021,2,2021-07-01
40001,2021,3,2021-10-01
40001,2021,4,2022-01-01
40001,2022,1,2022-04-01
40001,2022,2,2022-07-01
40001,2022,3,2022-10-01
40001,2022,4,2023-01-01
40001,2023,1,2023-04-01
40001,2023,2,2023-07-01
40001,2023,3,2023-10-01
40001,2023,4,2024-01-01
40001,2024,1,2024-04-01
40001,2024,2,2024-07-01
40001,2024,3,2024-10-01
40001,2024,4,2025-01-01
40001,2025,1,2025-04-01
40001,2025,2,2025-07-01
40001,2025,3,2025-10-01
40001,2025,4,2026-01-01
40001,2026,1,2026-04-01
40001,2026,2,2026-07-01
40008,2020,1,2020-04-01
40008,2020,2,2020-07-01
40008,2020,3,2020-10-01
40008,2020,4,2021-01-01
40008,2021,1,2021-04-01
40008,2021,2,2021-07-01
40008,2021,3,2021-10-01
40008,2021,4,2022-01-01
40008,2022,1,2022-04-01
40008,2022,2,2022-07-01
40008,2022,3,2022-10-01
40008,2022,4,2023-01-01
40008,2023,1,2023-04-01
40008,2023,2,2023-07-01
40008,2023,3,2023-10-01
40008,2023,4,2024-01-01
40008,2024,1,2024-04-01
40008,2024,2,2024-07-01
40008,2024,3,2024-10-01
40008,2024,4,2025-01-01
40008,2025,1,2025-04-01
40008,2025,2,2025-07-01
40008,2025,3,2025-10-01
40008,2025,4,2026-01-01
40008,2026,1,2026-04-01
40008,2026,2,2026-07-01
40011,2020,1,2020-04-01
40011,2020,2,2020-07-01
40011,2020,3,2020-10-01
40011,2020,4,2021-01-01
40011,2021,1,2021-04-01
40011,2021,2,2021-07-01
40011,2021,3,2021-10-01
40011,2021,4,2022-01-01
40011,2022,1,2022-04-01
40011,2022,2,2022-07-01
40011,2022,3,2022-10-01
40011,2022,4,2023-01-01
40011,2023,1,2023-04-01
40011,2023,2,2023-07-01
40011,2023,3,2023-10-01
40011,2023,4,2024-01-01
40011,2024,1,2024-04-01
40011,2024,2,2024-07-01
40011,2024,3,2024-10-01
40011,2024,4,2025-01-01
40011,2025,1,2025-04-01
40011,2025,2,2025-07-01
40011,2025,3,2025-10-01
40011,2025,4,2026-01-01
40011,2026,1,2026-04-01
40011,2026,2,2026-07-01
40016,2020,1,2020-04-01
40016,2020,2,2020-07-01
40016,2020,3,2020-10-01
40016,2020,4,2021-01-01
40016,2021,1,2021-04-01
40016,2021,2,2021-07-01
40016,2021,3,2021-10-01
40016,2021,4,2022-01-01
40016,2022,1,2022-04-01
40016,2022,2,2022-07-01
40016,2022,3,2022-10-01
40016,2022,4,2023-01-01
40016,2023,1,2023-04-01
40016,2023,2,2023-07-01
40016,2023,3,2023-10-01
40016,2023,4,2024-01-01
40016,2024,1,2024-04-01
40016,2024,2,2024-07-01
40016,2024,3,2024-10-01
40016,2024,4,2025-01-01
40016,2025,1,2025-04-01
40016,2025,2,2025-07-01
40016,2025,3,2025-10-01
40016,2025,4,2026-01-01
40016,2026,1,2026-04-01
40016,2026,2,2026-07-01
40025,2020,1,2020-04-01
40025,2020,2,2020-07-01
40025,2020,3,2020-10-01
40025,2020,4,2021-01-01
40025,2021,1,2021-04-01
40025,2021,2,2021-07-01
40025,2021,3,2021-10-01
40025,2021,4,2022-01-01
40025,2022,1,2022-04-01
40025,2022,2,2022-07-01
40025,2022,3,2022-10-01
40025,2022,4,2023-01-01
40025,2023,1,2023-04-01
40025,2023,2,2023-07-01
40025,2023,3,2023-10-01
40025,2023,4,2024-01-01
40025,2024,1,2024-04-01
40025,2024,2,2024-07-01
40025,2024,3,2024-10-01
40025,2024,4,2025-01-01
40025,2025,1,2025-04-01
40025,2025,2,2025-07-01
40025,2025,3,2025-10-01
40025,2025,4,2026-01-01
40025,2026,1,2026-04-01
40025,2026,2,2026-07-01
50004,2020,1,2020-04-01
50004,2020,2,2020-07-01
50004,2020,3,2020-10-01
50004,2020,4,2021-01-01
50004,2021,1,2021-04-01
50004,2021,2,2021-07-01
50004,2021,3,2021-10-01
50004,2021,4,2022-01-01
50004,2022,1,2022-04-01
50004,2022,2,2022-07-01
50004,2022,3,2022-10-01
50004,2022,4,2023-01-01
50004,2023,1,2023-04-01
50004,2023,2,2023-07-01
50004,2023,3,2023-10-01
50004,2023,4,2024-01-01
50004,2024,1,2024-04-01
50004,2024,2,2024-07-01
50004,2024,3,2024-10-01
50004,2024,4,2025-01-01
50004,2025,1,2025-04-01
50004,2025,2,2025-07-01
50004,2025,3,2025-10-01
50004,2025,4,2026-01-01
50004,2026,1,2026-04-01
50004,2026,2,2026-07-01
50009,2020,1,2020-04-01
50009,2020,2,2020-07-01
50009,2020,3,2020-10-01
50009,2020,4,2021-01-01
50009,2021,1,2021-04-01
50009,2021,2,2021-07-01
50009,2021,3,2021-10-01
50009,2021,4,2022-01-01
50009,2022,1,2022-04-01
50009,2022,2,2022-07-01
50009,2022,3,2022-10-01
50009,2022,4,2023-01-01
50009,2023,1,2023-04-01
50009,2023,2,2023-07-01
50009,2023,3,2023-10-01
50009,2023,4,2024-01-01
50009,2024,1,2024-04-01
50009,2024,2,2024-07-01
50009,2024,3,2024-10-01
50009,2024,4,2025-01-01
50009,2025,1,2025-04-01
50009,2025,2,2025-07-01
50009,2025,3,2025-10-01
50009,2025,4,2026-01-01
50009,2026,1,2026-04-01
50009,2026,2,2026-07-01
50010,2020,1,2020-04-01
50010,2020,2,2020-07-01
50010,2020,3,2020-10-01
50010,2020,4,2021-01-01
50010,2021,1,2021-04-01
50010,2021,2,2021-07-01
50010,2021,3,2021-10-01
50010,2021,4,2022-01-01
50010,2022,1,2022-04-01
50010,2022,2,2022-07-01
50010,2022,3,2022-10-01
50010,2022,4,2023-01-01
50010,2023,1,2023-04-01
50010,2023,2,2023-07-01
50010,2023,3,2023-10-01
50010,2023,4,2024-01-01
50010,2024,1,2024-04-01
50010,2024,2,2024-07-01
50010,2024,3,2024-10-01
50010,2024,4,2025-01-01
50010,2025,1,2025-04-01
50010,2025,2,2025-07-01
50010,2025,3,2025-10-01
50010,2025,4,2026-01-01
50010,2026,1,2026-04-01
50010,2026,2,2026-07-01
70027,2020,1,2020-04-01
70027,2020,2,2020-07-01
70027,2020,3,2020-10-01
70027,2020,4,2021-01-01
70027,2021,1,2021-04-01
70027,2021,2,2021-07-01
70027,2021,3,2021-10-01
70027,2021,4,2022-01-01
70027,2022,1,2022-04-01
70027,2022,2,2022-07-01
70027,2022,3,2022-10-01
70027,2022,4,2023-01-01
70027,2023,1,2023-04-01
70027,2023,2,2023-07-01
70027,2023,3,2023-10-01
70027,2023,4,2024-01-01
70027,2024,1,2024-04-01
70027,2024,2,2024-07-01
70027,2024,3,2024-10-01
70027,2024,4,2025-01-01
70027,2025,1,2025-04-01
70027,2025,2,2025-07-01
70027,2025,3,2025-10-01
70027,2025,4,2026-01-01
70027,2026,1,2026-04-01
70027,2026,2,2026-07-01
100022,2020,1,2020-04-01
100022,2020,2,2020-07-01
100022,2020,3,2020-10-01
100022,2020,4,2021-01-01
100022,2021,1,2021-04-01
100022,2021,2,2021-07-01
100022,2021,3,2021-10-01
100022,2021,4,2022-01-01
100022,2022,1,2022-04-01
100022,2022,2,2022-07-01
100022,2022,3,2022-10-01
100022,2022,4,2023-01-01
100022,2023,1,2023-04-01
100022,2023,2,2023-07-01
100022,2023,3,2023-10-01
100022,2023,4,2024-01-01
100022,2024,1,2024-04-01
100022,2024,2,2024-07-01
100022,2024,3,2024-10-01
100022,2024,4,2025-01-01
100022,2025,1,2025-04-01
100022,2025,2,2025-07-01
100022,2025,3,2025-10-01
100022,2025,4,2026-01-01
100022,2026,1,2026-04-01
100022,2026,2,2026-07-01
100039,2020,1,2020-04-01
100039,2020,2,2020-07-01
100039,2020,3,2020-10-01
100039,2020,4,2021-01-01
100039,2021,1,2021-04-01
100039,2021,2,2021-07-01
100039,2021,3,2021-10-01
100039,2021,4,2022-01-01
100039,2022,1,2022-04-01
100039,2022,2,2022-07-01
100039,2022,3,2022-10-01
100039,2022,4,2023-01-01
100039,2023,1,2023-04-01
100039,2023,2,2023-07-01
100039,2023,3,2023-10-01
100039,2023,4,2024-01-01
100039,2024,1,2024-04-01
100039,2024,2,2024-07-01
100039,2024,3,2024-10-01
100039,2024,4,2025-01-01
100039,2025,1,2025-04-01
100039,2025,2,2025-07-01
100039,2025,3,2025-10-01
100039,2025,4,2026-01-01
100039,2026,1,2026-04-01
100039,2026,2,2026-07-01
100060,2020,1,2020-04-01
100060,2020,2,2020-07-01
100060,2020,3,2020-10-01
100060,2020,4,2021-01-01
100060,2021,1,2021-04-01
100060,2021,2,2021-07-01
100060,2021,3,2021-10-01
100060,2021,4,2022-01-01
100060,2022,1,2022-04-01
100060,2022,2,2022-07-01
100060,2022,3,2022-10-01
100060,2022,4,2023-01-01
100060,2023,1,2023-04-01
100060,2023,2,2023-07-01
100060,2023,3,2023-10-01
100060,2023,4,2024-01-01
100060,2024,1,2024-04-01
100060,2024,2,2024-07-01
100060,2024,3,2024-10-01
100060,2024,4,2025-01-01
100060,2025,1,2025-04-01
100060,2025,2,2025-07-01
100060,2025,3,2025-10-01
100060,2025,4,2026-01-01
100060,2026,1,2026-04-01
100060,2026,2,2026-07-01
110002,2020,1,2020-04-01
110002,2020,2,2020-07-01
110002,2020,3,2020-10-01
110002,2020,4,2021-01-01
110002,2021,1,2021-04-01
110002,2021,2,2021-07-01
110002,2021,3,2021-10-01
110002,2021,4,2022-01-01
110002,2022,1,2022-04-01
110002,2022,2,2022-07-01
110002,2022,3,2022-10-01
110002,2022,4,2023-01-01
110002,2023,1,2023-04-01
110002,2023,2,2023-07-01
110002,2023,3,2023-10-01
110002,2023,4,2024-01-01
110002,2024,1,2024-04-01
110002,2024,2,2024-07-01
110002,2024,3,2024-10-01
110002,2024,4,2025-01-01
110002,2025,1,2025-04-01
110002,2025,2,2025-07-01
110002,2025,3,2025-10-01
110002,2025,4,2026-01-01
110002,2026,1,2026-04-01
110002,2026,2,2026-07-01
110005,2020,1,2020-04-01
110005,2020,2,2020-07-01
110005,2020,3,2020-10-01
110005,2020,4,2021-01-01
110005,2021,1,2021-04-01
110005,2021,2,2021-07-01
110005,2021,3,2021-10-01
110005,2021,4,2022-01-01
110005,2022,1,2022-04-01
110005,2022,2,2022-07-01
110005,2022,3,2022-10-01
110005,2022,4,2023-01-01
110005,2023,1,2023-04-01
110005,2023,2,2023-07-01
110005,2023,3,2023-10-01
110005,2023,4,2024-01-01
110005,2024,1,2024-04-01
110005,2024,2,2024-07-01
110005,2024,3,2024-10-01
110005,2024,4,2025-01-01
110005,2025,1,2025-04-01
110005,2025,2,2025-07-01
110005,2025,3,2025-10-01
110005,2025,4,2026-01-01
110005,2026,1,2026-04-01
110005,2026,2,2026-07-01
110009,2020,1,2020-04-01
110009,2020,2,2020-07-01
110009,2020,3,2020-10-01
110009,2020,4,2021-01-01
110009,2021,1,2021-04-01
110009,2021,2,2021-07-01
110009,2021,3,2021-10-01
110009,2021,4,2022-01-01
110009,2022,1,2022-04-01
110009,2022,2,2022-07-01
110009,2022,3,2022-10-01
110009,2022,4,2023-01-01
110009,2023,1,2023-04-01
110009,2023,2,2023-07-01
110009,2023,3,2023-10-01
110009,2023,4,2024-01-01
110009,2024,1,2024-04-01
110009,2024,2,2024-07-01
110009,2024,3,2024-10-01
110009,2024,4,2025-01-01
110009,2025,1,2025-04-01
110009,2025,2,2025-07-01
110009,2025,3,2025-10-01
110009,2025,4,2026-01-01
110009,2026,1,2026-04-01
110009,2026,2,2026-07-01
110013,2020,1,2020-04-01
110013,2020,2,2020-07-01
110013,2020,3,2020-10-01
110013,2020,4,2021-01-01
110013,2021,1,2021-04-01
110013,2021,2,2021-07-01
110013,2021,3,2021-10-01
110013,2021,4,2022-01-01
110013,2022,1,2022-04-01
110013,2022,2,2022-07-01
110013,2022,3,2022-10-01
110013,2022,4,2023-01-01
110013,2023,1,2023-04-01
110013,2023,2,2023-07-01
110013,2023,3,2023-10-01
110013,2023,4,2024-01-01
110013,2024,1,2024-04-01
110013,2024,2,2024-07-01
110013,2024,3,2024-10-01
110013,2024,4,2025-01-01
110013,2025,1,2025-04-01
110013,2025,2,2025-07-01
110013,2025,3,2025-10-01
110013,2025,4,2026-01-01
110013,2026,1,2026-04-01
110013,2026,2,2026-07-01
110015,2020,1,2020-04-01
110015,2020,2,2020-07-01
110015,2020,3,2020-10-01
110015,2020,4,2021-01-01
110015,2021,1,2021-04-01
110015,2021,2,2021-07-01
110015,2021,3,2021-10-01
110015,2021,4,2022-01-01
110015,2022,1,2022-04-01
110015,2022,2,2022-07-01
110015,2022,3,2022-10-01
110015,2022,4,2023-01-01
110015,2023,1,2023-04-01
110015,2023,2,2023-07-01
110015,2023,3,2023-10-01
110015,2023,4,2024-01-01
110015,2024,1,2024-04-01
110015,2024,2,2024-07-01
110015,2024,3,2024-10-01
110015,2024,4,2025-01-01
110015,2025,1,2025-04-01
110015,2025,2,2025-07-01
110015,2025,3,2025-10-01
110015,2025,4,2026-01-01
110015,2026,1,2026-04-01
110015,2026,2,2026-07-01
110025,2020,1,2020-04-01
110025,2020,2,2020-07-01
110025,2020,3,2020-10-01
110025,2020,4,2021-01-01
110025,2021,1,2021-04-01
110025,2021,2,2021-07-01
110025,2021,3,2021-10-01
110025,2021,4,2022-01-01
110025,2022,1,2022-04-01
110025,2022,2,2022-07-01
110025,2022,3,2022-10-01
110025,2022,4,2023-01-01
110025,2023,1,2023-04-01
110025,2023,2,2023-07-01
110025,2023,3,2023-10-01
110025,2023,4,2024-01-01
110025,2024,1,2024-04-01
110025,2024,2,2024-07-01
110025,2024,3,2024-10-01
110025,2024,4,2025-01-01
110025,2025,1,2025-04-01
110025,2025,2,2025-07-01
110025,2025,3,2025-10-01
110025,2025,4,2026-01-01
110025,2026,1,2026-04-01
110025,2026,2,2026-07-01
110029,2020,1,2020-04-01
110029,2020,2,2020-07-01
110029,2020,3,2020-10-01
110029,2020,4,2021-01-01
110029,2021,1,2021-04-01
110029,2021,2,2021-07-01
110029,2021,3,2021-10-01
110029,2021,4,2022-01-01
110029,2022,1,2022-04-01
110029,2022,2,2022-07-01
110029,2022,3,2022-10-01
110029,2022,4,2023-01-01
110029,2023,1,2023-04-01
110029,2023,2,2023-07-01
110029,2023,3,2023-10-01
110029,2023,4,2024-01-01
110029,2024,1,2024-04-01
110029,2024,2,2024-07-01
110029,2024,3,2024-10-01
110029,2024,4,2025-01-01
110029,2025,1,2025-04-01
110029,2025,2,2025-07-01
110029,2025,3,2025-10-01
110029,2025,4,2026-01-01
110029,2026,1,2026-04-01
110029,2026,2,2026-07-01
112002,2006,3,2006-10-01
112002,2006,4,2007-01-01
112002,2007,1,2007-04-01
112002,2007,2,2007-07-01
112002,2007,3,2007-10-01
112002,2007,4,2008-01-01
112002,2008,1,2008-04-01
112002,2008,2,2008-07-01
112002,2008,3,2008-10-01
112002,2008,4,2009-01-01
112002,2009,1,2009-04-01
112002,2009,2,2009-07-01
112002,2009,3,2009-10-01
112002,2009,4,2010-01-01
112002,2010,1,2010-04-01
112002,2010,2,2010-07-01
112002,2010,3,2010-10-01
112002,2010,4,2011-01-01
112002,2011,1,2011-04-01
112002,2011,2,2011-07-01
112002,2011,3,2011-10-01
112002,2011,4,2012-01-01
112002,2012,1,2012-04-01
112002,2012,2,2012-07-01
112002,2012,3,2012-10-01
112002,2012,4,2013-01-01
112002,2013,1,2013-04-01
