fund_code,year,quarter,report_date,de,pgr,plr,gains_sold,gains_held,losses_sold,losses_held,lsv,risk_asym,n_gain,n_loss
20,2023,4,2024-01-01,-0.02473118279569897,0.7419354838709677,0.7666666666666667,23.0,8.0,69.0,21.0,0.12457018044518921,-0.039792055690039824,2.0,6.0
20,2024,1,2024-04-01,,,,,,,,0.1648863919124292,-0.011588360122087096,2.0,6.0
20,2024,2,2024-07-01,-0.16346153846153844,0.7083333333333334,0.8717948717948718,17.0,7.0,102.0,15.0,0.08350270148661923,,,
20,2024,3,2024-10-01,,,,,,,,0.11000391170699737,0.021683059668891606,2.0,6.0
20,2024,4,2025-01-01,-0.36363636363636365,0.6363636363636364,1.0,35.0,20.0,23.0,0.0,0.0460107063810121,,,
20,2025,1,2025-04-01,,,,,,,,0.09353204138152375,0.005207549516749524,2.0,6.0
20,2025,2,2025-07-01,-0.09073170731707325,0.8292682926829268,0.92,34.0,7.0,23.0,2.0,0.08920667612068552,0.004027118176420534,3.0,5.0
20,2025,3,2025-10-01,,,,,,,,0.06022541109257929,0.05872735577108331,4.0,4.0
20,2025,4,2026-01-01,-0.10652173913043483,0.85,0.9565217391304348,34.0,6.0,22.0,1.0,0.07406821378528892,0.05445505776712328,5.0,3.0
20,2026,1,2026-04-01,,,,,,,,0.02832065646198943,0.09175389162264456,6.0,2.0
20,2026,2,2026-07-01,-0.07692307692307687,0.9230769230769231,1.0,36.0,3.0,35.0,0.0,0.1284498843234631,,,
21,2020,1,2020-04-01,,,,,,,,0.06292578733689504,,,
21,2020,2,2020-07-01,-0.28508771929824556,0.3815789473684211,0.6666666666666666,29.0,47.0,16.0,8.0,0.06642586780026588,,,
21,2020,3,2020-10-01,,,,,,,,0.06883261453492978,,,
21,2020,4,2021-01-01,-0.35018382352941174,0.35294117647058826,0.703125,24.0,44.0,45.0,19.0,0.07405385406931218,,,
21,2021,1,2021-04-01,,,,,,,,0.09245762160959457,0.08386546852245363,3.0,2.0
21,2021,2,2021-07-01,-0.09999999999999998,0.4,0.5,34.0,51.0,39.0,39.0,0.06753530014249333,0.07080708790355392,4.0,2.0
21,2021,3,2021-10-01,,,,,,,,0.07179744216661307,0.05696665117851443,4.0,3.0
21,2021,4,2022-01-01,-0.13396521399257377,0.6218487394957983,0.7558139534883721,74.0,45.0,65.0,21.0,0.033827660046263766,0.06595736299413901,5.0,3.0
21,2022,1,2022-04-01,,,,,,,,0.0757886574232134,0.020960957865234664,5.0,3.0
21,2022,2,2022-07-01,-0.1477272727272727,0.4772727272727273,0.625,21.0,23.0,90.0,54.0,0.07435378557304445,0.006734066911201486,5.0,3.0
21,2022,3,2022-10-01,,,,,,,,0.11689230594037134,0.017389013554092794,4.0,4.0
21,2022,4,2023-01-01,-0.0854339622641509,0.49056603773584906,0.576,26.0,27.0,72.0,53.0,0.0359319700977323,0.0029505104257916345,3.0,5.0
21,2023,1,2023-04-01,,,,,,,,0.029925319802628293,-0.003561957318932718,4.0,4.0
21,2023,2,2023-07-01,0.011589580010632594,0.5368421052631579,0.5252525252525253,51.0,44.0,52.0,47.0,0.08333215438436876,-0.051847489140041864,3.0,5.0
21,2023,3,2023-10-01,,,,,,,,0.1346725915538596,-0.045662839762586435,3.0,5.0
21,2023,4,2024-01-01,0.20361842105263156,0.65625,0.45263157894736844,42.0,22.0,86.0,104.0,0.0620612393411502,-0.03974154041877314,2.0,6.0
21,2024,1,2024-04-01,,,,,,,,0.06335355063937864,-0.009672947175313022,2.0,6.0
21,2024,2,2024-07-01,-0.1804140650673678,0.4117647058823529,0.5921787709497207,21.0,30.0,106.0,73.0,0.07777652006376501,,,
21,2024,3,2024-10-01,,,,,,,,0.17117674237808575,0.050158647616919426,2.0,6.0
21,2024,4,2025-01-01,-0.023342670401493903,0.40522875816993464,0.42857142857142855,62.0,91.0,15.0,20.0,0.06134912093461397,0.05483712133221545,3.0,5.0
21,2025,1,2025-04-01,,,,,,,,-0.0009331222943730243,0.05496828768109219,3.0,5.0
21,2025,2,2025-07-01,0.05743589743589739,0.5641025641025641,0.5066666666666667,66.0,51.0,38.0,37.0,0.055134978723273026,0.05194680097411586,4.0,4.0
21,2025,3,2025-10-01,,,,,,,,0.09039556156661602,0.1264064360090022,5.0,3.0
21,2025,4,2026-01-01,-0.32499999999999996,0.275,0.6,22.0,58.0,12.0,8.0,0.07101168709193001,0.11810863916697319,5.0,3.0
21,2026,1,2026-04-01,,,,,,,,0.1803814566782008,0.12327878080561995,5.0,3.0
21,2026,2,2026-07-01,-0.21276595744680848,0.7872340425531915,1.0,37.0,10.0,53.0,0.0,0.08789972791204662,0.19459269514872055,6.0,2.0
31,2020,1,2020-04-01,,,,,,,,0.016422493744223502,,,
31,2020,2,2020-07-01,-0.14534883720930236,0.6046511627906976,0.75,26.0,17.0,3.0,1.0,0.08611475867146628,,,
31,2020,3,2020-10-01,,,,,,,,0.13866938020641625,,,
31,2020,4,2021-01-01,-0.44927536231884063,0.3333333333333333,0.782608695652174,8.0,16.0,18.0,5.0,0.0736631185483329,,,
31,2021,1,2021-04-01,,,,,,,,0.10283744307838255,0.1543684028739985,3.0,2.0
31,2021,2,2021-07-01,-0.18030690537084393,0.5588235294117647,0.7391304347826086,19.0,15.0,34.0,12.0,0.11471789177072919,0.13143642207607467,4.0,2.0
31,2021,3,2021-10-01,,,,,,,,0.1267250013572088,0.12956189293099257,4.0,3.0
31,2021,4,2022-01-01,-0.22944130571249222,0.6779661016949152,0.9074074074074074,40.0,19.0,49.0,5.0,0.07285997934860627,0.12005568938901823,5.0,3.0
31,2022,1,2022-04-01,,,,,,,,0.06051491724449982,0.05793382865120053,5.0,3.0
31,2022,2,2022-07-01,-0.191358024691358,0.6111111111111112,0.8024691358024691,11.0,7.0,65.0,16.0,0.13619686967954525,-0.030692516167329646,5.0,3.0
31,2022,3,2022-10-01,,,,,,,,0.16898025188265545,-0.04016731094862471,4.0,4.0
31,2022,4,2023-01-01,-0.1846938775510204,0.55,0.7346938775510204,11.0,9.0,36.0,13.0,0.1715310760890429,-0.020379071493719675,4.0,4.0
31,2023,1,2023-04-01,,,,,,,,0.14106226183403983,-0.03595002225659287,4.0,4.0
31,2023,2,2023-07-01,0.34433608402100524,0.8604651162790697,0.5161290322580645,37.0,6.0,16.0,15.0,0.12235629668124771,-0.048798110923544274,3.0,5.0
31,2023,3,2023-10-01,,,,,,,,0.05886753445905892,-0.04216069175397097,3.0,5.0
31,2023,4,2024-01-01,0.17515348501263994,0.7948717948717948,0.6197183098591549,31.0,8.0,44.0,27.0,0.13630932969112117,-0.036871248676556855,2.0,6.0
31,2024,1,2024-04-01,,,,,,,,0.1588540917545191,-0.023009334260014995,2.0,6.0
31,2024,2,2024-07-01,-0.03431372549019607,0.75,0.7843137254901961,9.0,3.0,80.0,22.0,0.08836163665807391,,,
31,2024,3,2024-10-01,,,,,,,,0.12010532008628652,0.019428783178204893,2.0,6.0
31,2024,4,2025-01-01,-0.3107416879795396,0.6304347826086957,0.9411764705882353,29.0,17.0,16.0,1.0,0.023631194398439335,,,
31,2025,1,2025-04-01,,,,,,,,0.0005934139200192238,0.03202849874757942,2.0,6.0
31,2025,2,2025-07-01,0.2789473684210526,0.7,0.42105263157894735,28.0,12.0,8.0,11.0,0.08511763628743071,0.01927355016649112,3.0,5.0
31,2025,3,2025-10-01,,,,,,,,0.07146448193297325,0.06268606601833837,4.0,4.0
31,2025,4,2026-01-01,-0.19713261648745517,0.5806451612903226,0.7777777777777778,18.0,13.0,21.0,6.0,0.08290473609464906,0.05519408551993027,4.0,4.0
31,2026,1,2026-04-01,,,,,,,,0.11810965816252539,0.08300036928174431,5.0,3.0
31,2026,2,2026-07-01,-0.13398692810457513,0.7777777777777778,0.9117647058823529,14.0,4.0,31.0,3.0,0.0691416405762347,0.0917904676065847,5.0,3.0
61,2020,1,2020-04-01,,,,,,,,0.0378672915395279,,,
61,2020,2,2020-07-01,-0.020220588235294157,0.8235294117647058,0.84375,56.0,12.0,27.0,5.0,0.03610041927402416,,,
61,2020,3,2020-10-01,,,,,,,,0.17877049086461563,,,
61,2020,4,2021-01-01,-0.05943152454780365,0.7777777777777778,0.8372093023255814,21.0,6.0,36.0,7.0,0.07457217001020802,,,
61,2021,1,2021-04-01,,,,,,,,-0.0492199243208896,,,
61,2021,2,2021-07-01,0.17094017094017094,0.5555555555555556,0.38461538461538464,25.0,20.0,20.0,32.0,0.06320154575071438,,,
61,2021,3,2021-10-01,,,,,,,,0.14157411872638842,,,
61,2021,4,2022-01-01,-0.11489361702127654,0.8,0.9148936170212766,76.0,19.0,86.0,8.0,0.08517127914206006,,,
61,2022,1,2022-04-01,,,,,,,,0.0790579506257917,0.0676470921967103,6.0,2.0
61,2022,2,2022-07-01,-0.20370370370370372,0.7037037037037037,0.9074074074074074,19.0,8.0,98.0,10.0,0.03374748059059969,0.06644265888042375,6.0,2.0
61,2022,3,2022-10-01,,,,,,,,0.21058038349055588,0.07150264794201072,5.0,3.0
61,2022,4,2023-01-01,0.18375059045819553,0.8275862068965517,0.6438356164383562,24.0,5.0,47.0,26.0,0.05738648510670535,0.07453453306935466,4.0,4.0
61,2023,1,2023-04-01,,,,,,,,0.030315168822576233,0.06609832226903538,4.0,4.0
61,2023,2,2023-07-01,0.12338593974175027,0.8292682926829268,0.7058823529411765,68.0,14.0,36.0,15.0,0.10190823872939644,-0.008880854297971051,4.0,4.0
61,2023,3,2023-10-01,,,,,,,,0.029196560513193488,-0.03065962317148873,3.0,5.0
61,2023,4,2024-01-01,0.05949656750572074,0.717391304347826,0.6578947368421053,33.0,13.0,75.0,39.0,0.12346278619054889,-0.026126446465361455,2.0,6.0
61,2024,1,2024-04-01,,,,,,,,0.09102935968817637,-0.018275810750578547,2.0,6.0
61,2024,2,2024-07-01,-0.30916030534351147,0.5,0.8091603053435115,17.0,17.0,106.0,25.0,0.07666176758478414,,,
61,2024,3,2024-10-01,,,,,,,,0.05704815568549242,0.026850171720005627,2.0,6.0
61,2024,4,2025-01-01,-0.23660130718954253,0.5411764705882353,0.7777777777777778,46.0,39.0,21.0,6.0,0.05017913694343275,0.027373238243783248,2.0,6.0
61,2025,1,2025-04-01,,,,,,,,0.07868882047384854,0.01992823465385676,3.0,5.0
61,2025,2,2025-07-01,0.13702359346642468,0.6896551724137931,0.5526315789473685,40.0,18.0,21.0,17.0,0.07087196676647231,0.018231640956714295,2.0,6.0
61,2025,3,2025-10-01,,,,,,,,0.10482984707811502,0.17583504950605833,3.0,5.0
61,2025,4,2026-01-01,-0.3590462833099579,0.6086956521739131,0.967741935483871,42.0,27.0,30.0,1.0,0.07845740875746889,0.1661497317753844,4.0,4.0
61,2026,1,2026-04-01,,,,,,,,,0.15844251899189588,5.0,3.0
61,2026,2,2026-07-01,,,,,,,,,0.1884679969281905,6.0,2.0
73,2020,1,2020-04-01,,,,,,,,0.09133212930260282,,,
73,2020,2,2020-07-01,-0.4054054054054054,0.5945945945945946,1.0,22.0,15.0,3.0,0.0,0.11058456121670338,,,
73,2020,3,2020-10-01,,,,,,,,0.09983806651074129,,,
73,2020,4,2021-01-01,-0.5138888888888888,0.375,0.8888888888888888,9.0,15.0,8.0,1.0,0.07866358846767134,,,
73,2021,1,2021-04-01,,,,,,,,0.09199100945476178,,,
73,2021,2,2021-07-01,-0.04682274247491641,0.2608695652173913,0.3076923076923077,6.0,17.0,4.0,9.0,0.12259267284520259,,,
73,2021,3,2021-10-01,,,,,,,,0.10371623025378582,0.11574183987659867,5.0,2.0
73,2021,4,2022-01-01,-0.2235294117647059,0.17647058823529413,0.4,3.0,14.0,8.0,12.0,0.05048598049211011,0.11899461651235543,6.0,2.0
73,2022,1,2022-04-01,,,,,,,,0.05739081473554367,0.0360413964378755,5.0,3.0
73,2022,2,2022-07-01,-0.37373737373737376,0.18181818181818182,0.5555555555555556,2.0,9.0,20.0,16.0,0.09047947811056324,-0.016751450112014232,5.0,3.0
73,2022,3,2022-10-01,,,,,,,,0.08678536550756949,-0.0012044605700985284,4.0,4.0
73,2022,4,2023-01-01,0.12962962962962965,0.8333333333333334,0.7037037037037037,5.0,1.0,19.0,8.0,0.051639719039818795,0.014938529194675781,3.0,5.0
73,2023,1,2023-04-01,,,,,,,,0.029853005120232368,0.014612075807403507,4.0,4.0
73,2023,2,2023-07-01,-0.25568181818181823,0.5625,0.8181818181818182,9.0,7.0,27.0,6.0,0.06426794064720846,-0.0033099385553451988,3.0,5.0
73,2023,3,2023-10-01,,,,,,,,0.03694788369616849,-0.009211056408883853,3.0,5.0
73,2023,4,2024-01-01,-0.07499999999999996,0.625,0.7,5.0,3.0,28.0,12.0,0.0523024372192405,-0.00928032630006101,2.0,6.0
73,2024,1,2024-04-01,,,,,,,,0.13629021808978978,0.03510020985244624,3.0,5.0
73,2024,2,2024-07-01,-0.1339285714285714,0.4375,0.5714285714285714,7.0,9.0,16.0,12.0,0.09021089368238415,-0.023772335333431767,2.0,6.0
73,2024,3,2024-10-01,,,,,,,,0.11274850074163867,-0.017481628839462866,3.0,5.0
73,2024,4,2025-01-01,0.025000000000000022,0.725,0.7,29.0,11.0,21.0,9.0,0.08822964793752247,-0.01744527196711631,3.0,5.0
73,2025,1,2025-04-01,,,,,,,,0.06940481809605,-0.007484431608821819,3.0,5.0
73,2025,2,2025-07-01,0.2857142857142857,0.4857142857142857,0.2,17.0,18.0,4.0,16.0,0.05905556759799757,-0.0013963244225100035,4.0,4.0
73,2025,3,2025-10-01,,,,,,,,0.056178346391236866,0.10033884746899896,5.0,3.0
73,2025,4,2026-01-01,0.0,0.5555555555555556,0.5555555555555556,25.0,20.0,5.0,4.0,0.09787194596566755,0.10304484563448693,6.0,2.0
73,2026,1,2026-04-01,,,,,,,,0.176653488187362,0.10066379292415925,5.0,3.0
73,2026,2,2026-07-01,-0.2193732193732194,0.7037037037037037,0.9230769230769231,19.0,8.0,12.0,1.0,0.185178267307554,0.11947451219076087,6.0,2.0
263,2020,1,2020-04-01,,,,,,,,0.05458231952542662,,,
263,2020,2,2020-07-01,-0.2222222222222222,0.6666666666666666,0.8888888888888888,30.0,15.0,8.0,1.0,0.06660974770852916,,,
263,2020,3,2020-10-01,,,,,,,,0.05935817778179882,,,
263,2020,4,2021-01-01,-0.4391025641025641,0.4358974358974359,0.875,17.0,22.0,21.0,3.0,0.13650289964622148,,,
263,2021,1,2021-04-01,,,,,,,,0.024036478741484346,-0.004866086639694307,3.0,2.0
263,2021,2,2021-07-01,-0.12061994609164417,0.41509433962264153,0.5357142857142857,22.0,31.0,30.0,26.0,0.055342045745977626,0.01730183704390243,4.0,2.0
263,2021,3,2021-10-01,,,,,,,,0.05250355869379073,0.02059775113824396,4.0,3.0
263,2021,4,2022-01-01,-0.09953181897000174,0.5443037974683544,0.6438356164383562,43.0,36.0,47.0,26.0,0.0490411111899334,0.06301509764255317,5.0,3.0
263,2022,1,2022-04-01,,,,,,,,0.0699725965976169,0.023742233568536997,5.0,3.0
263,2022,2,2022-07-01,0.02637362637362628,0.8571428571428571,0.8307692307692308,30.0,5.0,108.0,22.0,0.04124915078065311,0.020439533337448135,5.0,3.0
263,2022,3,2022-10-01,,,,,,,,0.08491999652395926,0.025822544563482375,4.0,4.0
263,2022,4,2023-01-01,-0.25,0.5357142857142857,0.7857142857142857,15.0,13.0,55.0,15.0,0.05603301822603605,-0.007460997311597661,4.0,4.0
263,2023,1,2023-04-01,,,,,,,,0.056692158336585564,-0.0186796387219859,4.0,4.0
263,2023,2,2023-07-01,0.09216101694915257,0.7796610169491526,0.6875,46.0,13.0,33.0,15.0,0.053606355431015884,-0.05187358519377117,3.0,5.0
263,2023,3,2023-10-01,,,,,,,,0.03801719306064483,-0.05055455005316067,3.0,5.0
263,2023,4,2024-01-01,-0.08255933952528371,0.5490196078431373,0.631578947368421,28.0,23.0,60.0,35.0,0.11256420970782563,-0.04549039618898793,2.0,6.0
263,2024,1,2024-04-01,,,,,,,,0.13235622952364096,-0.008880402557598564,2.0,6.0
263,2024,2,2024-07-01,-0.32966764418377326,0.48484848484848486,0.8145161290322581,16.0,17.0,101.0,23.0,0.09051303741880029,,,
263,2024,3,2024-10-01,,,,,,,,0.14051307181143988,-0.01898257958408074,2.0,6.0
263,2024,4,2025-01-01,-0.028050490883590462,0.5806451612903226,0.6086956521739131,36.0,26.0,14.0,9.0,0.09451913462130274,,,
263,2025,1,2025-04-01,,,,,,,,0.06419842944304963,-0.0007854367840973292,2.0,6.0
263,2025,2,2025-07-01,-0.16000000000000003,0.6,0.76,36.0,24.0,19.0,6.0,0.0570871438398813,0.0037172998170651034,2.0,6.0
263,2025,3,2025-10-01,,,,,,,,0.09549920727397435,0.1185482847944226,3.0,5.0
263,2025,4,2026-01-01,-0.260482180293501,0.4339622641509434,0.6944444444444444,23.0,30.0,25.0,11.0,0.08676310113633041,0.11308905449030902,4.0,4.0
263,2026,1,2026-04-01,,,,,,,,0.09460785149808426,0.11707073531441693,5.0,3.0
263,2026,2,2026-07-01,-0.17021276595744683,0.8297872340425532,1.0,39.0,8.0,53.0,0.0,0.1078258928252186,0.24200731139778536,6.0,2.0
308,2020,1,2020-04-01,,,,,,,,0.11819478219126467,,,
308,2020,2,2020-07-01,-0.15804597701149425,0.7586206896551724,0.9166666666666666,22.0,7.0,11.0,1.0,0.0785581057178964,,,
308,2020,3,2020-10-01,,,,,,,,0.04673148969346321,,,
308,2020,4,2021-01-01,-0.36275862068965514,0.5172413793103449,0.88,15.0,14.0,22.0,3.0,0.09325142136447082,,,
308,2021,1,2021-04-01,,,,,,,,0.10488380038947201,0.059184026349591703,3.0,2.0
308,2021,2,2021-07-01,-0.11040828062104668,0.8085106382978723,0.918918918918919,38.0,9.0,34.0,3.0,0.04014292797187698,0.04921020633147409,4.0,2.0
308,2021,3,2021-10-01,,,,,,,,-0.019410070487232027,0.042609241403687145,5.0,2.0
308,2021,4,2022-01-01,-0.04029304029304026,0.7692307692307693,0.8095238095238095,40.0,12.0,17.0,4.0,0.07737398618802199,0.05705130928710238,6.0,2.0
308,2022,1,2022-04-01,,,,,,,,0.05316469880416773,0.030927016411906733,6.0,2.0
308,2022,2,2022-07-01,-0.1558641975308641,0.7083333333333334,0.8641975308641975,17.0,7.0,70.0,11.0,0.11465700610450452,0.036764169179201264,6.0,2.0
308,2022,3,2022-10-01,,,,,,,,0.08211070983511091,0.04148044742247967,5.0,3.0
308,2022,4,2023-01-01,-0.09615384615384615,0.75,0.8461538461538461,12.0,4.0,44.0,8.0,0.09508403780328692,0.02909716316549974,4.0,4.0
308,2023,1,2023-04-01,,,,,,,,-0.013625240736394244,0.02120509496678609,5.0,3.0
308,2023,2,2023-07-01,-0.08730158730158732,0.8055555555555556,0.8928571428571429,29.0,7.0,25.0,3.0,0.08173347888921317,0.021771320511437132,4.0,4.0
308,2023,3,2023-10-01,,,,,,,,0.028950911310587735,-0.030075546482780963,3.0,5.0
308,2023,4,2024-01-01,-0.17214700193423593,0.6363636363636364,0.8085106382978723,7.0,4.0,38.0,9.0,0.003522656575149645,-0.03093659096566589,2.0,6.0
308,2024,1,2024-04-01,,,,,,,,0.11605784079508795,-0.02041656405541003,2.0,6.0
308,2024,2,2024-07-01,0.08144796380090502,0.8461538461538461,0.7647058823529411,11.0,2.0,26.0,8.0,0.10588822423775904,,,
308,2024,3,2024-10-01,,,,,,,,0.12169197639726559,-0.017725321305475467,2.0,6.0
308,2024,4,2025-01-01,-0.10256410256410264,0.6666666666666666,0.7692307692307693,18.0,9.0,10.0,3.0,0.08560697944081623,-0.017367496755787422,2.0,6.0
308,2025,1,2025-04-01,,,,,,,,0.09027963281621362,-0.009825734632664573,2.0,6.0
308,2025,2,2025-07-01,0.1071428571428571,0.75,0.6428571428571429,21.0,7.0,9.0,5.0,0.051185154164410114,-0.0020975889983768335,3.0,5.0
308,2025,3,2025-10-01,,,,,,,,0.13582413131150103,0.1196312951705975,4.0,4.0
308,2025,4,2026-01-01,-0.12895927601809964,0.7941176470588235,0.9230769230769231,27.0,7.0,12.0,1.0,0.0803523985059501,0.1083880883174693,5.0,3.0
308,2026,1,2026-04-01,,,,,,,,0.09572058627866348,0.09804572671769708,6.0,2.0
308,2026,2,2026-07-01,-0.1428571428571429,0.8571428571428571,1.0,24.0,4.0,9.0,0.0,0.09505552269929624,,,
327,2020,1,2020-04-01,,,,,,,,0.11342498663202405,,,
327,2020,2,2020-07-01,0.169683257918552,0.8235294117647058,0.6538461538461539,42.0,9.0,17.0,9.0,0.01722474524971536,,,
327,2020,3,2020-10-01,,,,,,,,0.15027275301002851,,,
327,2020,4,2021-01-01,-0.20294117647058818,0.6470588235294118,0.85,33.0,18.0,34.0,6.0,0.059505314662224515,,,
327,2021,1,2021-04-01,,,,,,,,0.06432380365708724,0.040754434710908234,3.0,2.0
327,2021,2,2021-07-01,0.018398268398268414,0.8214285714285714,0.803030303030303,46.0,10.0,53.0,13.0,0.07095064200837899,0.030179950360614362,4.0,2.0
327,2021,3,2021-10-01,,,,,,,,0.06903094987287475,0.045097773426534725,5.0,2.0
327,2021,4,2022-01-01,0.00520833333333337,0.796875,0.7916666666666666,51.0,13.0,57.0,15.0,0.011217574944450914,0.04222717140561661,6.0,2.0
327,2022,1,2022-04-01,,,,,,,,0.04097511710148334,0.0073145687061781095,6.0,2.0
327,2022,2,2022-07-01,-0.1387362637362637,0.8392857142857143,0.978021978021978,47.0,9.0,89.0,2.0,0.09449214451082459,-0.014246179962614451,6.0,2.0
327,2022,3,2022-10-01,,,,,,,,0.11609946106221156,-0.011691212094245437,5.0,3.0
327,2022,4,2023-01-01,-0.1316964285714286,0.5714285714285714,0.703125,12.0,9.0,45.0,19.0,0.08923575962874905,0.000504226219823295,4.0,4.0
327,2023,1,2023-04-01,,,,,,,,0.113415498477474,0.009233203382253273,4.0,4.0
327,2023,2,2023-07-01,0.07925961082107258,0.813953488372093,0.7346938775510204,35.0,8.0,36.0,13.0,0.05409931276024541,-0.025139759914155298,3.0,5.0
327,2023,3,2023-10-01,,,,,,,,0.04947133936456873,-0.04164630702171326,2.0,6.0
327,2023,4,2024-01-01,0.016121384542437167,0.7368421052631579,0.7207207207207207,28.0,10.0,80.0,31.0,0.07331960225214333,,,
327,2024,1,2024-04-01,,,,,,,,0.09912140554857454,,,
327,2024,2,2024-07-01,-0.13755760368663594,0.6285714285714286,0.7661290322580645,22.0,13.0,95.0,29.0,0.07842752411958001,,,
327,2024,3,2024-10-01,,,,,,,,0.10513540346917617,,,
327,2024,4,2025-01-01,0.04377564979480164,0.7790697674418605,0.7352941176470589,67.0,19.0,25.0,9.0,0.08231800935600779,,,
327,2025,1,2025-04-01,,,,,,,,0.14301747133819676,0.010410459940960952,2.0,6.0
327,2025,2,2025-07-01,0.022792022792022748,0.7407407407407407,0.717948717948718,40.0,14.0,28.0,11.0,0.13003710959527814,0.011143312398568514,3.0,5.0
327,2025,3,2025-10-01,,,,,,,,-3.491635207045901e-05,0.14258041048010128,4.0,4.0
327,2025,4,2026-01-01,-0.13101604278074874,0.8235294117647058,0.9545454545454546,56.0,12.0,21.0,1.0,0.05625570860863359,0.13124438183410675,5.0,3.0
327,2026,1,2026-04-01,,,,,,,,0.13763684738505097,0.1309751735286856,6.0,2.0
327,2026,2,2026-07-01,-0.030303030303030276,0.9333333333333333,0.9636363636363636,42.0,3.0,53.0,2.0,0.08396369895340615,,,
354,2020,1,2020-04-01,,,,,,,,0.03626583803043828,,,
354,2020,2,2020-07-01,-0.1923076923076923,0.8076923076923077,1.0,21.0,5.0,2.0,0.0,0.08104381352881737,,,
354,2020,3,2020-10-01,,,,,,,,0.033041364063019545,,,
354,2020,4,2021-01-01,-0.1875,0.8125,1.0,13.0,3.0,15.0,0.0,0.06998598560916375,0.07110078916125616,2.0,2.0
354,2021,1,2021-04-01,,,,,,,,0.043137921108927904,0.04250097825182117,2.0,3.0
354,2021,2,2021-07-01,-0.25,0.5833333333333334,0.8333333333333334,7.0,5.0,10.0,2.0,-0.029936292457454425,0.02902615943870862,3.0,3.0
354,2021,3,2021-10-01,,,,,,,,0.12693406678030958,0.019661707135924827,4.0,3.0
354,2021,4,2022-01-01,,0.8260869565217391,,19.0,4.0,0.0,0.0,0.11188538254801816,0.013329195918048313,5.0,3.0
354,2022,1,2022-04-01,,,,,,,,0.00783146737790116,-0.0055048727585396764,5.0,3.0
354,2022,2,2022-07-01,-0.41666666666666663,0.5,0.9166666666666666,2.0,2.0,11.0,1.0,0.09414322079778123,-0.04768265306955123,4.0,4.0
354,2022,3,2022-10-01,,,,,,,,0.034422275178052866,-0.04223623563705678,4.0,4.0
354,2022,4,2023-01-01,0.0892857142857143,0.875,0.7857142857142857,7.0,1.0,11.0,3.0,0.1627835724838763,-0.06343317869669994,3.0,5.0
354,2023,1,2023-04-01,,,,,,,,0.07509784837098574,-0.029651180180936147,4.0,4.0
354,2023,2,2023-07-01,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0.13836406461939266,-0.01168859560553541,4.0,4.0
354,2023,3,2023-10-01,,,,,,,,-0.0053292903291685245,-0.03016661243061944,3.0,5.0
354,2023,4,2024-01-01,0.07843137254901955,0.6666666666666666,0.5882352941176471,2.0,1.0,10.0,7.0,0.06687303971253551,-0.005027256478636832,2.0,6.0
354,2024,1,2024-04-01,,,,,,,,0.15995040385446793,-0.015738413043703492,3.0,5.0
354,2024,2,2024-07-01,-0.75,0.25,1.0,2.0,6.0,12.0,0.0,0.13617990712079614,-0.018691943329022576,3.0,5.0
354,2024,3,2024-10-01,,,,,,,,0.05048308357313854,-0.03643144292564787,4.0,4.0
354,2024,4,2025-01-01,-0.15714285714285714,0.6428571428571429,0.8,9.0,5.0,4.0,1.0,0.16347677818866682,-0.03723006008434174,5.0,3.0
354,2025,1,2025-04-01,,,,,,,,0.11017389865389786,-0.052652771205299057,5.0,3.0
354,2025,2,2025-07-01,-0.125,0.625,0.75,15.0,9.0,6.0,2.0,0.1013147180935995,-0.04679337429753673,5.0,3.0
354,2025,3,2025-10-01,,,,,,,,0.07683757160062293,0.19107542793273402,6.0,2.0
354,2025,4,2026-01-01,-0.16052631578947363,0.7894736842105263,0.95,30.0,8.0,19.0,1.0,0.08903982533998168,,,
354,2026,1,2026-04-01,,,,,,,,0.10928815973350034,,,
354,2026,2,2026-07-01,-0.25,0.75,1.0,24.0,8.0,26.0,0.0,0.17309151700453118,,,
390,2013,4,2014-01-01,,,,,,,,,,,
390,2014,1,2014-04-01,,,,,,,,,,,
390,2014,2,2014-07-01,,,,,,,,0.031171566679483332,,,
390,2014,3,2014-10-01,,,,,,,,0.129655830815427,,,
390,2014,4,2015-01-01,,0.5,,1.0,1.0,0.0,0.0,0.08779824994013478,0.01262977158515817,3.0,2.0
390,2015,1,2015-04-01,,,,,,,,-0.005954937920880594,0.1099342087580136,4.0,2.0
390,2015,2,2015-07-01,,0.875,,7.0,1.0,0.0,0.0,-0.01981888348848683,0.10641510601387862,4.0,3.0
390,2015,3,2015-10-01,,,,,,,,0.4132943364574083,0.1083799642921506,4.0,4.0
390,2015,4,2016-01-01,0.07692307692307687,1.0,0.9230769230769231,2.0,0.0,12.0,1.0,0.0949311645224834,0.10259319451527008,3.0,5.0
390,2016,1,2016-04-01,,,,,,,,0.10627869273813799,0.10330544570785058,2.0,6.0
390,2016,2,2016-07-01,0.19999999999999996,1.0,0.8,26.0,0.0,8.0,2.0,-0.03330702068531269,0.10718302369898551,2.0,6.0
390,2016,3,2016-10-01,,,,,,,,-0.07359918151148989,0.1421078950640152,2.0,6.0
390,2016,4,2017-01-01,0.08874458874458868,0.9523809523809523,0.8636363636363636,20.0,1.0,19.0,3.0,0.13492891483739958,0.14003104322722618,2.0,6.0
390,2017,1,2017-04-01,,,,,,,,-0.05064220725417379,0.0022968763310845276,2.0,6.0
