fund_code,year,quarter,report_date,ARG,return_volatility
481008,2020,1,2020-04-01,0.035245854623807235,
481008,2020,2,2020-07-01,0.055838763539638264,
481008,2020,3,2020-10-01,0.09109698704549604,0.1740407956993252
481008,2020,4,2021-01-01,0.07956086901783099,0.14452397613508558
481008,2021,1,2021-04-01,0.03873397494016849,0.17710595639032306
481008,2021,2,2021-07-01,0.07253106359562375,0.15883139241570257
481008,2021,3,2021-10-01,0.05385531840240066,0.14708842139998266
481008,2021,4,2022-01-01,0.07967229849834134,0.13642307816792115
481008,2022,1,2022-04-01,0.04692346922271773,0.17759394858170077
481008,2022,2,2022-07-01,0.06212901595496593,0.16135252796616437
481008,2022,3,2022-10-01,0.023878810830521235,0.1407097364884611
481008,2022,4,2023-01-01,0.21713306757109996,0.12146539479115784
481008,2023,1,2023-04-01,0.02446845755193926,0.11504943772150426
481008,2023,2,2023-07-01,0.011835099082751651,0.11263652708812394
481008,2023,3,2023-10-01,0.03249183955882526,0.1125422741776771
481008,2023,4,2024-01-01,0.04891998344342389,0.10450967816816993
481008,2024,1,2024-04-01,0.04350631999783197,0.039926354272381
481008,2024,2,2024-07-01,0.09931027384610977,0.04107541494117223
481008,2024,3,2024-10-01,0.06869731223328718,0.03979587702808354
481008,2024,4,2025-01-01,0.06879219938540093,0.04076708632352916
481008,2025,1,2025-04-01,0.015287529298753308,0.03970804041139705
481008,2025,2,2025-07-01,0.052880715020113725,0.03841913307472064
481008,2025,3,2025-10-01,0.04145919010112281,0.08683718530165437
481008,2025,4,2026-01-01,0.05334865447633666,0.07914624414507412
481008,2026,1,2026-04-01,0.010601820245236412,0.09425345517853928
481008,2026,2,2026-07-01,0.18555131545552453,0.10741645052100678
481010,2020,1,2020-04-01,0.09950538197186855,
481010,2020,2,2020-07-01,0.09843697082174983,
481010,2020,3,2020-10-01,0.030740022556886674,0.16844676100351944
481010,2020,4,2021-01-01,0.2020956784661614,0.14668821360159653
481010,2021,1,2021-04-01,0.03621061791374615,0.21513591709656862
481010,2021,2,2021-07-01,0.03966283658672549,0.19662623454611214
481010,2021,3,2021-10-01,0.09077318680000121,0.18077449575635984
481010,2021,4,2022-01-01,0.10834930106200771,0.18081946933977677
481010,2022,1,2022-04-01,0.015715507558490466,0.21934389570279308
481010,2022,2,2022-07-01,0.04914776865131518,0.19241712864243113
481010,2022,3,2022-10-01,0.05659165995195492,0.18791801798461383
481010,2022,4,2023-01-01,0.0627379291797979,0.15066799749046383
481010,2023,1,2023-04-01,0.02686426400717906,0.13866036151650937
481010,2023,2,2023-07-01,0.07249151611520702,0.09796846995907789
481010,2023,3,2023-10-01,0.0023707083503685875,0.08695259477121696
481010,2023,4,2024-01-01,0.09644797845138958,0.08686154244900929
481010,2024,1,2024-04-01,0.05359101862243359,0.062386426092148464
481010,2024,2,2024-07-01,0.03930420975941703,0.0515722227063418
481010,2024,3,2024-10-01,0.024692064812382113,0.08157680131524082
481010,2024,4,2025-01-01,0.06727066114601017,0.083562442674388
481010,2025,1,2025-04-01,0.03623776607232268,0.09029481641101188
481010,2025,2,2025-07-01,0.07785358273387513,0.09039836816236771
481010,2025,3,2025-10-01,0.04404456208190573,0.13560985835816955
481010,2025,4,2026-01-01,0.01848305469233389,0.13257133101825613
481010,2026,1,2026-04-01,0.03208209685930566,0.11675450418521231
481010,2026,2,2026-07-01,0.15645244777117664,0.29750571373184614
481015,2020,1,2020-04-01,0.05370692812023278,
481015,2020,2,2020-07-01,0.08465218600690458,
481015,2020,3,2020-10-01,0.03292076472083042,0.18309483632260926
481015,2020,4,2021-01-01,0.19779615575005494,0.16891032143558088
481015,2021,1,2021-04-01,0.05423571561832734,0.23031860182852937
481015,2021,2,2021-07-01,0.09167374451722916,0.21019263900616778
481015,2021,3,2021-10-01,0.09874231827228666,0.19628274092110423
481015,2021,4,2022-01-01,0.051635085728428565,0.19612448809432392
481015,2022,1,2022-04-01,0.021677670519668735,0.22478508322190635
481015,2022,2,2022-07-01,0.04711711458206658,0.20153632200946775
481015,2022,3,2022-10-01,0.04845183462637242,0.1978437797873511
481015,2022,4,2023-01-01,0.050236043454752466,0.14679854358609554
481015,2023,1,2023-04-01,0.030746755823820353,0.13716091433462232
481015,2023,2,2023-07-01,0.025656957401742325,0.09086155736049152
481015,2023,3,2023-10-01,0.03456001333245555,0.08854398623245456
481015,2023,4,2024-01-01,0.07630423042186757,0.08914179799136239
481015,2024,1,2024-04-01,0.07598232035590999,0.07311835362160236
481015,2024,2,2024-07-01,0.06404673600233568,0.06457461540384339
481015,2024,3,2024-10-01,0.04063165983679664,0.08113480896495005
481015,2024,4,2025-01-01,0.031260008719405874,0.08656639633778761
481015,2025,1,2025-04-01,0.03054870645436076,0.08524238529204112
481015,2025,2,2025-07-01,0.04285438909903419,0.08464339900161388
481015,2025,3,2025-10-01,0.0695357065045292,0.16982590996669575
481015,2025,4,2026-01-01,0.02630892875531579,0.16656738481583372
481015,2026,1,2026-04-01,0.08125542497036406,0.14870896441648124
481015,2026,2,2026-07-01,0.1101939124480183,0.4353490492952631
501026,2016,3,2016-10-01,,
501026,2016,4,2017-01-01,,
501026,2017,1,2017-04-01,0.0963196341147187,0.007199592840918838
501026,2017,2,2017-07-01,0.15933272100512424,0.020142053423652332
501026,2017,3,2017-10-01,0.07987343859810628,0.03536204618157008
501026,2017,4,2018-01-01,0.14440096051021556,0.043568047159339776
501026,2018,1,2018-04-01,0.0674038376282233,0.04392271811649591
501026,2018,2,2018-07-01,0.14503765399041174,0.046153814353353334
501026,2018,3,2018-10-01,0.09624063557416462,0.044965417600866045
501026,2018,4,2019-01-01,0.18358798523147862,0.0501660978233419
501026,2019,1,2019-04-01,0.3150617675411398,0.10224206695789922
501026,2019,2,2019-07-01,0.16335155474400287,0.10171540230631895
501026,2019,3,2019-10-01,0.024062845003103732,0.09981584707043066
501026,2019,4,2020-01-01,0.13980561588630142,0.10195058684983645
501026,2020,1,2020-04-01,0.05109914649353741,0.11073651572373541
501026,2020,2,2020-07-01,0.2291286841295976,0.1274806815768918
501026,2020,3,2020-10-01,0.21817525535421212,0.12694362118030794
501026,2020,4,2021-01-01,0.03660809979120296,0.11292471056965298
501026,2021,1,2021-04-01,0.15769311980767559,0.10525839760103729
501026,2021,2,2021-07-01,0.1417812003686176,0.10660336546023873
501026,2021,3,2021-10-01,0.24295027741534214,0.12583018396926052
501026,2021,4,2022-01-01,0.07777249256344355,0.12838263360441354
501026,2022,1,2022-04-01,0.20775433525068596,0.12798583755999657
501026,2022,2,2022-07-01,0.22221693409929716,0.1129399173102965
501026,2022,3,2022-10-01,0.1634840608317072,0.12228411078903723
501026,2022,4,2023-01-01,0.2899187374449438,0.11043508700784656
501026,2023,1,2023-04-01,0.06441196763710735,0.1111162693747725
501026,2023,2,2023-07-01,0.06789132075288001,0.08933355291942031
501026,2023,3,2023-10-01,0.16044450873086705,0.09048370433553707
501026,2023,4,2024-01-01,0.16467042403454554,0.09759769596255989
501026,2024,1,2024-04-01,0.42238243491274113,0.09292413057715923
501026,2024,2,2024-07-01,0.16049727771925745,0.08015170776341556
501026,2024,3,2024-10-01,0.3489951630998241,0.06484347433111576
501026,2024,4,2025-01-01,0.15886400453329408,0.06775475450632222
501026,2025,1,2025-04-01,0.1196345374788131,0.07356755755704285
501026,2025,2,2025-07-01,0.20837580038206807,0.0925542931334326
501026,2025,3,2025-10-01,0.5878626522411722,0.19635962096319035
501026,2025,4,2026-01-01,0.18370365997948152,0.1950375746173619
501026,2026,1,2026-04-01,0.11994227825114534,0.1993903562340824
501026,2026,2,2026-07-01,0.8632503838087995,0.40830270965518795
501054,2020,1,2020-04-01,0.017404735581566366,
501054,2020,2,2020-07-01,0.040039398810881935,
501054,2020,3,2020-10-01,0.023310333193499146,0.16210086036242757
501054,2020,4,2021-01-01,0.020588198580635063,0.16319232412092471
501054,2021,1,2021-04-01,0.05171065562611733,0.1826869127238387
501054,2021,2,2021-07-01,0.02785609141033702,0.16556794976879405
501054,2021,3,2021-10-01,0.05955854404665706,0.17287087571621276
501054,2021,4,2022-01-01,0.09906229498863567,0.16227170714356695
501054,2022,1,2022-04-01,0.029629757442607978,0.17369230210860484
501054,2022,2,2022-07-01,0.055123865342886935,0.16001407508003399
501054,2022,3,2022-10-01,0.06814574262707687,0.1670224823194319
501054,2022,4,2023-01-01,0.06197993945040343,0.12919442386095734
501054,2023,1,2023-04-01,0.039591953397136614,0.1245327689390248
501054,2023,2,2023-07-01,0.0626111097130071,0.11066626526244407
501054,2023,3,2023-10-01,0.03326267466941146,0.10548120741577194
501054,2023,4,2024-01-01,0.028374481284757967,0.10545361593810323
501054,2024,1,2024-04-01,0.10464648562567128,0.09141489310453459
501054,2024,2,2024-07-01,0.028839869790381653,0.07544215929925338
501054,2024,3,2024-10-01,0.08494599461885809,0.07138659608533522
501054,2024,4,2025-01-01,0.032585827454215274,0.06301940367924548
501054,2025,1,2025-04-01,0.12960477322655395,0.06142833396579121
501054,2025,2,2025-07-01,0.09286064774556185,0.04934848926390835
501054,2025,3,2025-10-01,0.033105269477145954,0.20133195429027376
501054,2025,4,2026-01-01,0.15062984328394255,0.1994894967350661
501054,2026,1,2026-04-01,0.05421142616075536,0.19988652845144617
501054,2026,2,2026-07-01,0.21150329097345932,0.22379179606504487
501079,2020,1,2020-04-01,0.11477726015970108,
501079,2020,2,2020-07-01,0.13836942235775235,
501079,2020,3,2020-10-01,0.06534492561938375,0.12988699283693333
501079,2020,4,2021-01-01,0.09127798892403016,0.10645822072858002
501079,2021,1,2021-04-01,0.03399840653801722,0.12143791258820277
501079,2021,2,2021-07-01,0.0642782016661249,0.11442147668457044
501079,2021,3,2021-10-01,0.12488112545052249,0.11850597920118863
501079,2021,4,2022-01-01,0.04055452112024416,0.12020261982112326
501079,2022,1,2022-04-01,0.04147380097756098,0.15889034190472748
501079,2022,2,2022-07-01,0.05706360615052303,0.12456784884670435
501079,2022,3,2022-10-01,0.0813134812162369,0.13006607400929504
501079,2022,4,2023-01-01,0.05112405801932039,0.11883710333904066
501079,2023,1,2023-04-01,0.027280412935754957,0.12107093758461959
501079,2023,2,2023-07-01,0.057962307899796256,0.0900100062838795
501079,2023,3,2023-10-01,0.045685621062672835,0.09196474769507645
501079,2023,4,2024-01-01,0.05246900544566338,0.09196929446313751
501079,2024,1,2024-04-01,0.0964701263537848,0.06411000636504172
501079,2024,2,2024-07-01,0.02063123831440586,0.05454484120653007
501079,2024,3,2024-10-01,0.07588282479306656,0.047614099889324135
501079,2024,4,2025-01-01,0.1941727238989449,0.06607343466376632
501079,2025,1,2025-04-01,0.10664759077441714,0.06696875726807165
501079,2025,2,2025-07-01,0.0383779351817054,0.06636486059649714
501079,2025,3,2025-10-01,0.0666850241437769,0.1406516955763502
501079,2025,4,2026-01-01,0.03759351545381781,0.1463181890906142
501079,2026,1,2026-04-01,0.17828945448677597,0.1405265053105907
501079,2026,2,2026-07-01,0.11782358517928962,0.3991148628752034
501082,2019,2,2019-07-01,,
501082,2019,3,2019-10-01,,
501082,2019,4,2020-01-01,0.18492137961493268,0.06829807725034513
501082,2020,1,2020-04-01,0.2760769824414725,0.05807398781773154
501082,2020,2,2020-07-01,0.3089939341583137,0.12982116587620512
501082,2020,3,2020-10-01,0.15775426265290243,0.1161280456888972
501082,2020,4,2021-01-01,0.27109564882262355,0.1095836894937429
501082,2021,1,2021-04-01,0.21196084171163837,0.11429080454747001
501082,2021,2,2021-07-01,0.2662607271203579,0.12331850488639924
501082,2021,3,2021-10-01,0.07905938713429592,0.1361499742093526
501082,2021,4,2022-01-01,0.1798320362314458,0.1380561234151392
501082,2022,1,2022-04-01,0.27261110358739193,0.17784703510704078
501082,2022,2,2022-07-01,0.35716368042521096,0.15299754731002108
501082,2022,3,2022-10-01,0.24035004852296418,0.15628510012591398
501082,2022,4,2023-01-01,0.15147951931152429,0.14918719250721718
501082,2023,1,2023-04-01,0.12348181248923452,0.15348205875344834
501082,2023,2,2023-07-01,0.15948353166426593,0.11731398088241114
501082,2023,3,2023-10-01,0.17337685767404373,0.1286723087714845
501082,2023,4,2024-01-01,0.06309474610663546,0.1257083879471013
501082,2024,1,2024-04-01,0.42374259721276814,0.10270472394211298
501082,2024,2,2024-07-01,0.18631925995672655,0.08699442642734538
501082,2024,3,2024-10-01,0.2518346730981236,0.08897560799566787
501082,2024,4,2025-01-01,0.06190275420461889,0.08417971185269474
501082,2025,1,2025-04-01,0.10019035735991004,0.07292950319824663
501082,2025,2,2025-07-01,0.14015868706522933,0.07546917265418603
501082,2025,3,2025-10-01,0.6391609150297534,0.22360908187108017
501082,2025,4,2026-01-01,0.1772038019479582,0.21785209979618417
501082,2026,1,2026-04-01,0.16646544823880433,0.21402056610310508
501082,2026,2,2026-07-01,0.9265448055096048,0.3780838123963754
519005,2020,1,2020-04-01,0.06392782607114089,
519005,2020,2,2020-07-01,0.03176913657012584,
519005,2020,3,2020-10-01,0.06413586883892078,0.14454871070659042
519005,2020,4,2021-01-01,0.040639528582059534,0.13907966255222848
519005,2021,1,2021-04-01,0.026988150437116457,0.14848429825025225
519005,2021,2,2021-07-01,0.2497202552480535,0.1652254488825188
519005,2021,3,2021-10-01,0.18261164520523707,0.1619669006372178
519005,2021,4,2022-01-01,0.09324417515024166,0.15603048420984045
519005,2022,1,2022-04-01,0.02661381299827953,0.18505317612850355
519005,2022,2,2022-07-01,0.08419461663920093,0.19290141260661633
519005,2022,3,2022-10-01,0.04090074397634324,0.1845640428829214
519005,2022,4,2023-01-01,0.17337004516044957,0.1913477217745986
519005,2023,1,2023-04-01,0.2910431674882681,0.18138916837167576
519005,2023,2,2023-07-01,0.2284762191344033,0.1621559517035616
519005,2023,3,2023-10-01,0.020921813543911268,0.16765085175916714
519005,2023,4,2024-01-01,0.18647394620458252,0.16886998062540215
519005,2024,1,2024-04-01,0.044501421095386844,0.1598833462489267
519005,2024,2,2024-07-01,0.10545546451112259,0.11926834433567035
519005,2024,3,2024-10-01,0.09142913223273137,0.12854655201274762
519005,2024,4,2025-01-01,0.15946257301741618,0.1239574977372523
519005,2025,1,2025-04-01,0.030941904216787296,0.1219956181562521
519005,2025,2,2025-07-01,0.05217109539369086,0.11414848795055002
519005,2025,3,2025-10-01,0.15030261636540432,0.22169947936995543
519005,2025,4,2026-01-01,0.08528320157765798,0.2157258507374092
519005,2026,1,2026-04-01,0.12724994620912622,0.20288994107394867
519005,2026,2,2026-07-01,0.13661717326130898,0.3273877077708931
519013,2020,1,2020-04-01,0.039944584022418975,
519013,2020,2,2020-07-01,0.06646587963315626,
519013,2020,3,2020-10-01,0.02663269466122028,0.1799588309146586
519013,2020,4,2021-01-01,0.10579951029443145,0.14832868089231743
519013,2021,1,2021-04-01,0.01637830041757801,0.16831864184964995
519013,2021,2,2021-07-01,0.050990557209365406,0.15073129247515055
519013,2021,3,2021-10-01,0.13341746422392303,0.14933016121228376
519013,2021,4,2022-01-01,0.10806841551299184,0.14051378843895215
519013,2022,1,2022-04-01,0.018483372601904004,0.17733078146780645
519013,2022,2,2022-07-01,0.06608570128751495,0.14104247017118896
519013,2022,3,2022-10-01,0.03602706966400461,0.14569872059263925
519013,2022,4,2023-01-01,0.15420335766998883,0.12775592815873218
519013,2023,1,2023-04-01,0.02664299668050361,0.12466686313626921
519013,2023,2,2023-07-01,0.08923175321226011,0.12031809136687141
519013,2023,3,2023-10-01,0.03011418085284499,0.11978284525981787
519013,2023,4,2024-01-01,0.06365372202154616,0.10146099068010458
519013,2024,1,2024-04-01,0.025518395053159882,0.06794531934750328
519013,2024,2,2024-07-01,0.017160549275543585,0.05065871098554256
519013,2024,3,2024-10-01,0.035716840934238686,0.04452213519422579
519013,2024,4,2025-01-01,0.09823529390520727,0.04110763197584782
519013,2025,1,2025-04-01,0.023721200835555706,0.04418478644722081
519013,2025,2,2025-07-01,0.045518639111708746,0.044581774058337666
519013,2025,3,2025-10-01,0.08352129031496647,0.07176435455541819
519013,2025,4,2026-01-01,0.11019505037296265,0.06762053973213288
519013,2026,1,2026-04-01,0.01753109821076651,0.06793508541013381
519013,2026,2,2026-07-01,0.18403579318291363,0.10831461668975946
519018,2020,1,2020-04-01,0.012542645667768854,
519018,2020,2,2020-07-01,0.025675507526262117,
519018,2020,3,2020-10-01,0.03788553363681964,0.17857043545783083
519018,2020,4,2021-01-01,0.10371567392237496,0.14614234477385618
519018,2021,1,2021-04-01,0.020431280164695795,0.16880081983311954
519018,2021,2,2021-07-01,0.027071445681438183,0.15572990387472582
519018,2021,3,2021-10-01,0.06652985629040667,0.15515933199224455
519018,2021,4,2022-01-01,0.12432550060134269,0.150913124557027
519018,2022,1,2022-04-01,0.010084980804179577,0.16912843020640841
519018,2022,2,2022-07-01,0.06994031219283545,0.1281333308418877
519018,2022,3,2022-10-01,0.019237560195687967,0.12332780445479949
519018,2022,4,2023-01-01,0.17373704848663177,0.10894410011883641
519018,2023,1,2023-04-01,0.01640328056763552,0.1084037329227585
519018,2023,2,2023-07-01,0.041577759265033175,0.0734913446326085
519018,2023,3,2023-10-01,0.011658004393710019,0.07313966290371217
519018,2023,4,2024-01-01,0.034466017559991693,0.07304186754148312
519018,2024,1,2024-04-01,0.04278759324338685,0.05551745781248216
519018,2024,2,2024-07-01,0.04000787169614285,0.051937937266376064
519018,2024,3,2024-10-01,0.07472730867618199,0.05724173284360771
519018,2024,4,2025-01-01,0.060886325624982585,0.05700155779250881
519018,2025,1,2025-04-01,0.022493251519576585,0.05601776951044762
519018,2025,2,2025-07-01,0.020105156147534293,0.05598783672454767
519018,2025,3,2025-10-01,0.06822780524452943,0.15945919091687247
519018,2025,4,2026-01-01,0.06102146436485059,0.15524755840484217
519018,2026,1,2026-04-01,0.039846124776037196,0.1581155797061204
519018,2026,2,2026-07-01,0.15797747133608409,0.2053421182631893
519026,2020,1,2020-04-01,0.08831012824494684,
519026,2020,2,2020-07-01,0.09865188823861591,
519026,2020,3,2020-10-01,0.02170918316047566,0.21189885713205756
519026,2020,4,2021-01-01,0.051738322374178775,0.18153650268469773
519026,2021,1,2021-04-01,0.042057523253865844,0.19084183593793752
519026,2021,2,2021-07-01,0.14663431697132734,0.17842872768478615
519026,2021,3,2021-10-01,0.034779612735137064,0.17480748607774937
519026,2021,4,2022-01-01,0.0976780739805328,0.16828577123047356
519026,2022,1,2022-04-01,0.027122680372517076,0.1945170553292276
519026,2022,2,2022-07-01,0.07175322442429255,0.14294962531058752
519026,2022,3,2022-10-01,0.008501831806252663,0.14320179551384168
519026,2022,4,2023-01-01,0.11964404705930061,0.14491836575185732
519026,2023,1,2023-04-01,0.023752674535994556,0.14412221647428167
519026,2023,2,2023-07-01,0.12082194666928665,0.11096078639493494
519026,2023,3,2023-10-01,0.03627450979918028,0.11852207232470072
519026,2023,4,2024-01-01,0.045293890289742414,0.11925132767691497
519026,2024,1,2024-04-01,0.01906105849458167,0.11192242821096356
519026,2024,2,2024-07-01,0.06780909776860664,0.06198651016130899
519026,2024,3,2024-10-01,0.034720111506024,0.08521271498556741
519026,2024,4,2025-01-01,0.12519464759486984,0.10387908740231161
519026,2025,1,2025-04-01,0.09413207416232336,0.10268052004663458
519026,2025,2,2025-07-01,0.15682149760880354,0.09878183908936476
519026,2025,3,2025-10-01,0.15056706818554388,0.1869706777160064
519026,2025,4,2026-01-01,0.021107181886611488,0.18590544597908668
519026,2026,1,2026-04-01,0.050989230544882316,0.174453913617446
519026,2026,2,2026-07-01,0.15725208579059205,0.2551114317327537
519089,2020,1,2020-04-01,0.12189444203650424,
519089,2020,2,2020-07-01,0.07650644652008175,
519089,2020,3,2020-10-01,0.08310110578266836,0.09546410290970729
519089,2020,4,2021-01-01,0.0845502159630016,0.08036696993294211
519089,2021,1,2021-04-01,0.04989872530949849,0.11843513074553692
519089,2021,2,2021-07-01,0.0688983576828365,0.1260429577854259
519089,2021,3,2021-10-01,0.08351578356324427,0.11516783100761449
519089,2021,4,2022-01-01,0.05688094421715829,0.14586445382711313
519089,2022,1,2022-04-01,0.03688409486947623,0.17562921784939986
519089,2022,2,2022-07-01,0.1193144451957049,0.16371410286737167
519089,2022,3,2022-10-01,0.04532894575646992,0.1690188817056701
519089,2022,4,2023-01-01,0.08771291895250244,0.15738794310455917
519089,2023,1,2023-04-01,0.10657881633131074,0.15968443751809244
519089,2023,2,2023-07-01,0.028763952964798178,0.12304424024634333
519089,2023,3,2023-10-01,0.03875843553289329,0.11148829368052399
519089,2023,4,2024-01-01,0.041638710219481796,0.10186983411965572
519089,2024,1,2024-04-01,0.039802940888509705,0.07996654317579506
519089,2024,2,2024-07-01,0.037616798532578655,0.06572610039041206
519089,2024,3,2024-10-01,0.13928445494736946,0.06819090949415994
519089,2024,4,2025-01-01,0.19303423313629858,0.06598280617863221
519089,2025,1,2025-04-01,0.06147634433690697,0.05726661377532414
519089,2025,2,2025-07-01,0.14038497036431777,0.06438431962310619
519089,2025,3,2025-10-01,0.14736695048868895,0.10845849082626229
519089,2025,4,2026-01-01,0.09406213894190633,0.10676637847935475
519089,2026,1,2026-04-01,0.046137203424795985,0.1054322084555813
519089,2026,2,2026-07-01,0.2692672646315087,0.31254915871421435
519110,2020,1,2020-04-01,0.03114688492681425,
519110,2020,2,2020-07-01,0.04622922620328568,
519110,2020,3,2020-10-01,0.050666475409516534,0.18488286120134229
519110,2020,4,2021-01-01,0.13300353162208056,0.15740416312946864
519110,2021,1,2021-04-01,0.04904782996969669,0.18622555025159804
519110,2021,2,2021-07-01,0.1200225576502801,0.1834440288906769
519110,2021,3,2021-10-01,0.4183396275307951,0.16750040398902843
519110,2021,4,2022-01-01,0.12609641600219457,0.15843903579682964
519110,2022,1,2022-04-01,0.06650640207309214,0.2152869999210562
519110,2022,2,2022-07-01,0.0945451022666729,0.19199914044543123
519110,2022,3,2022-10-01,0.14782890346775718,0.21045286175473027
519110,2022,4,2023-01-01,0.16429016019711495,0.19504462344164292
519110,2023,1,2023-04-01,0.08689022006617525,0.18831213516189524
519110,2023,2,2023-07-01,0.10867648985126628,0.1528651346529862
519110,2023,3,2023-10-01,0.030532679193878292,0.14363254421027993
519110,2023,4,2024-01-01,0.04834372747143419,0.1427178118683196
519110,2024,1,2024-04-01,0.12570679519207528,0.10193082179672422
519110,2024,2,2024-07-01,0.11475843454339081,0.07358243496251075
519110,2024,3,2024-10-01,0.0606160429361269,0.07008975532266819
519110,2024,4,2025-01-01,0.13713286270430664,0.07228309300185547
519110,2025,1,2025-04-01,0.04739605690788845,0.07283300492409091
519110,2025,2,2025-07-01,0.0683113584198021,0.07263457714178985
519110,2025,3,2025-10-01,0.15744786764099267,0.09533256104488659
519110,2025,4,2026-01-01,0.07421393464152795,0.09447044733569462
519110,2026,1,2026-04-01,0.010140983761511183,0.08713328600896784
519110,2026,2,2026-07-01,0.14336572737376346,0.07772762909413368
519158,2020,1,2020-04-01,0.061563720668292896,
519158,2020,2,2020-07-01,0.05742795914151656,
519158,2020,3,2020-10-01,0.07537930345486964,0.10227532646411984
519158,2020,4,2021-01-01,0.039880680310025396,0.10153847193148373
519158,2021,1,2021-04-01,0.0840932344710882,0.1343401248279174
519158,2021,2,2021-07-01,0.1616794048716337,0.1426165888307218
519158,2021,3,2021-10-01,0.11008537681977343,0.1301976637775841
519158,2021,4,2022-01-01,0.037858322290845,0.12135749570045419
519158,2022,1,2022-04-01,0.04636370732248385,0.1594159063732587
519158,2022,2,2022-07-01,0.13432864239794978,0.16431701371930366
519158,2022,3,2022-10-01,0.055216764304363584,0.17049619709799432
519158,2022,4,2023-01-01,0.046211372267947026,0.1519453742809749
519158,2023,1,2023-04-01,0.03113796264253827,0.14845908862269824
519158,2023,2,2023-07-01,0.022210930501596657,0.10200956540862473
519158,2023,3,2023-10-01,0.029280217701251766,0.07858516187937915
519158,2023,4,2024-01-01,0.05488917349305884,0.053192507786102294
519158,2024,1,2024-04-01,0.06329364132625925,0.033752141155611544
519158,2024,2,2024-07-01,0.014018660897422548,0.03454046021140264
519158,2024,3,2024-10-01,0.03799382036916407,0.06733463947100414
519158,2024,4,2025-01-01,0.030684342084677893,0.11144543788662804
519158,2025,1,2025-04-01,0.17821715918716258,0.11241847318162762
519158,2025,2,2025-07-01,0.07787082501923762,0.15365897494880146
519158,2025,3,2025-10-01,0.20298159976132268,0.19775926183484527
519158,2025,4,2026-01-01,0.005690705460066406,0.18838698445352084
519158,2026,1,2026-04-01,0.15019751756339383,0.1790270474575546
519158,2026,2,2026-07-01,0.07937448601711314,0.27796560056656267
519172,2016,1,2016-04-01,,
519172,2016,2,2016-07-01,,
519172,2016,3,2016-10-01,0.10502987830939157,0.05066970894415432
519172,2016,4,2017-01-01,0.13134085004883397,0.04140546525773151
519172,2017,1,2017-04-01,0.11802060897693559,0.0428971584736966
519172,2017,2,2017-07-01,0.17289608917441857,0.043888988574882624
519172,2017,3,2017-10-01,0.15303997401039043,0.07478164234694364
519172,2017,4,2018-01-01,0.1482440182877502,0.07817691673771628
519172,2018,1,2018-04-01,0.08275038942776704,0.08247808100691557
519172,2018,2,2018-07-01,0.22144117878491038,0.0811434999571996
519172,2018,3,2018-10-01,0.10743872242540553,0.08580521409234612
519172,2018,4,2019-01-01,0.3030859789685744,0.09229418884289688
519172,2019,1,2019-04-01,0.4182233887780961,0.16844241808667204
519172,2019,2,2019-07-01,0.16061457981326202,0.1674509594364215
519172,2019,3,2019-10-01,0.04058703685354591,0.15588874157645033
519172,2019,4,2020-01-01,0.11697602402621365,0.1566121754999146
519172,2020,1,2020-04-01,0.06256185139527654,0.1535987381969415
519172,2020,2,2020-07-01,0.22495890080401204,0.1618338195079414
519172,2020,3,2020-10-01,0.2103153149703249,0.14981605575971968
519172,2020,4,2021-01-01,0.20962111140826167,0.12072712145975573
519172,2021,1,2021-04-01,0.20822943844857061,0.08867071971499918
519172,2021,2,2021-07-01,0.2283098591747016,0.11432729027003949
519172,2021,3,2021-10-01,0.09971367308738205,0.13262249203631613
519172,2021,4,2022-01-01,0.19482081499400306,0.13229464201604285
519172,2022,1,2022-04-01,0.31674817275862827,0.17223945435608407
519172,2022,2,2022-07-01,0.42993884666999554,0.1592244905701221
519172,2022,3,2022-10-01,0.15059571483139528,0.16563483747301705
519172,2022,4,2023-01-01,0.13179716457278218,0.1607422556956673
519172,2023,1,2023-04-01,0.10416573022109693,0.1714755610405986
519172,2023,2,2023-07-01,0.16530511822170924,0.1315103304864374
519172,2023,3,2023-10-01,0.13363234422560902,0.13326737616807097
519172,2023,4,2024-01-01,0.0842898241839142,0.12589788973871532
519172,2024,1,2024-04-01,0.48053371286284563,0.09780064742021752
519172,2024,2,2024-07-01,0.1752039262115375,0.09488798960425449
519172,2024,3,2024-10-01,0.27266267808549477,0.08444867462644177
519172,2024,4,2025-01-01,0.14338890238808222,0.07973352588273944
519172,2025,1,2025-04-01,0.07654444984656532,0.0536077206017955
519172,2025,2,2025-07-01,0.03756146565722772,0.054840444103044984
519172,2025,3,2025-10-01,0.3142877705485476,0.16795897679775718
519172,2025,4,2026-01-01,0.14065293732092318,0.16462249351279518
519172,2026,1,2026-04-01,0.148594253508452,0.16673024557783522
519172,2026,2,2026-07-01,0.9526826325298174,0.39092225092003935
519173,2016,1,2016-04-01,,
519173,2016,2,2016-07-01,,
519173,2016,3,2016-10-01,0.10502987830939157,0.04944905447651337
519173,2016,4,2017-01-01,0.13134085004883397,0.040440751322612316
519173,2017,1,2017-04-01,0.11802060897693559,0.042080382425315324
519173,2017,2,2017-07-01,0.17289608917441857,0.043033544740568995
519173,2017,3,2017-10-01,0.15303997401039043,0.07429751515643555
519173,2017,4,2018-01-01,0.1482440182877502,0.07772288863513874
519173,2018,1,2018-04-01,0.08275038942776704,0.08193542496625092
519173,2018,2,2018-07-01,0.22148172427746787,0.08091752217070787
