fund_code,report_date,fund_ret_6m,bench_ret_6m,benchmark_adj_return,coverage,equity_weight,matched_weight,rf_approx_weight,missing_weight,n_components,panel_date
2420,2024-06-30,0.1444100947288234,0.11931017952807284,0.02509991520075057,full,0.8,0.8,0.2,0.0,2,2024-07-01
2450,2024-06-30,0.1444100947288234,0.07151618143725869,0.07289391329156472,full,0.5,0.5,0.5,0.0,2,2024-07-01
2692,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.4,0.6,2,2024-07-01
3567,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
3857,2024-06-30,0.1444100947288234,0.09759496508502531,0.046815129643798095,full,0.7,0.7,0.3,0.0,2,2024-07-01
3961,2024-06-30,0.1444100947288234,0.12637211435371226,0.018037980375111146,full,0.85,0.85,0.15,0.0,2,2024-07-01
4148,2024-06-30,0.1444100947288234,0.09107526917308366,0.05333482555573975,full,0.65,0.65,0.35,0.0,2,2024-07-01
4232,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
4374,2024-06-30,0.1444100947288234,0.1318647303292096,0.012545364399613818,partial_rf,0.8,0.8,0.1,0.1,3,2024-07-01
4375,2024-06-30,0.1444100947288234,0.1318647303292096,0.012545364399613818,partial_rf,0.8,0.8,0.1,0.1,3,2024-07-01
5001,2024-06-30,0.1444100947288234,0.107736714281379,0.036673380447444406,partial_rf,0.7,0.7,0.2,0.1,3,2024-07-01
5094,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
5119,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.5,0.5,0.0,0.5,3,2024-07-01
5136,2024-06-30,0.1444100947288234,0.11931017952807284,0.02509991520075057,full,0.8,0.8,0.2,0.0,2,2024-07-01
5207,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,3,2024-07-01
5449,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
5550,2024-06-30,0.1444100947288234,0.084555573261142,0.0598545214676814,full,0.6,0.6,0.4,0.0,2,2024-07-01
5551,2024-06-30,0.1444100947288234,0.084555573261142,0.0598545214676814,full,0.6,0.6,0.4,0.0,2,2024-07-01
5765,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,partial_rf,0.6,0.6,0.2,0.2,3,2024-07-01
5774,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,partial_rf,0.6,0.6,0.2,0.2,3,2024-07-01
5787,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
5819,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
5844,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,2,2024-07-01
5875,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,3,2024-07-01
5914,2024-06-30,0.1444100947288234,0.1072040055412624,0.037206089187561006,partial_rf,0.5,0.5,0.2,0.3,3,2024-07-01
5939,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,2,2024-07-01
5940,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,2,2024-07-01
6025,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.9,0.9,0.0,0.1,3,2024-07-01
6154,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
6250,2024-06-30,0.1444100947288234,0.11931017952807284,0.02509991520075057,full,0.8,0.8,0.2,0.0,2,2024-07-01
6271,2024-06-30,0.1444100947288234,0.084555573261142,0.0598545214676814,full,0.6,0.6,0.4,0.0,2,2024-07-01
6281,2024-06-30,0.1444100947288234,0.09812437505115458,0.04628571967766883,full,0.65,0.65,0.35,0.0,2,2024-07-01
6314,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,2,2024-07-01
6315,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,2,2024-07-01
6522,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
6523,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
6533,2024-06-30,0.1444100947288234,0.12038182840789985,0.024028266320923558,partial_rf,0.6,0.6,0.2,0.2,3,2024-07-01
6615,2024-06-30,0.1444100947288234,0.14755791883063052,-0.003147824101807112,partial,0.75,0.75,0.0,0.25,2,2024-07-01
6616,2024-06-30,0.1444100947288234,0.14755791883063052,-0.003147824101807112,partial,0.75,0.75,0.0,0.25,2,2024-07-01
6887,2024-06-30,0.1444100947288234,0.084555573261142,0.0598545214676814,full,0.6,0.6,0.4,0.0,2,2024-07-01
6888,2024-06-30,0.1444100947288234,0.084555573261142,0.0598545214676814,full,0.6,0.6,0.4,0.0,2,2024-07-01
6904,2024-06-30,0.1444100947288234,0.09324850114373087,0.051161593585092535,partial_rf,0.5,0.5,0.25,0.25,3,2024-07-01
6905,2024-06-30,0.1444100947288234,0.09324850114373087,0.051161593585092535,partial_rf,0.5,0.5,0.25,0.25,3,2024-07-01
6969,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.3,0.7,2,2024-07-01
6976,2024-06-30,0.1444100947288234,0.09759496508502531,0.046815129643798095,full,0.7,0.7,0.3,0.0,2,2024-07-01
7113,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.4,0.6,2,2024-07-01
7114,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.4,0.6,2,2024-07-01
7340,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.8,0.8,0.0,0.2,3,2024-07-01
7341,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.8,0.8,0.0,0.2,3,2024-07-01
7343,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.65,0.65,0.0,0.35,3,2024-07-01
7349,2024-06-30,0.1444100947288234,0.23893182137262386,-0.09452172664380046,partial_rf,0.7,0.7,0.1,0.2,3,2024-07-01
7350,2024-06-30,0.1444100947288234,0.23893182137262386,-0.09452172664380046,partial_rf,0.7,0.7,0.1,0.2,3,2024-07-01
7353,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.7,0.7,0.0,0.3,3,2024-07-01
7449,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.6,0.6,0.0,0.4,3,2024-07-01
7450,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.6,0.6,0.0,0.4,3,2024-07-01
7490,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
7491,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
7731,2024-06-30,0.1444100947288234,0.09324850114373089,0.05116159358509252,partial_rf,0.6,0.6,0.3,0.1,3,2024-07-01
7895,2024-06-30,0.1444100947288234,0.14755791883063052,-0.003147824101807112,partial,0.7,0.7,0.0,0.30000000000000004,3,2024-07-01
8185,2024-06-30,0.1444100947288234,0.09759496508502531,0.046815129643798095,full,0.7,0.7,0.3,0.0,2,2024-07-01
9243,2024-06-30,0.1444100947288234,0.15840269710458577,-0.013992602375762359,partial,0.7,0.7,0.0,0.30000000000000004,3,2024-07-01
9707,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
10237,2024-06-30,0.1444100947288234,0.14755791883063052,-0.003147824101807112,partial,0.6,0.6,0.0,0.4,3,2024-07-01
10238,2024-06-30,0.1444100947288234,0.14755791883063052,-0.003147824101807112,partial,0.6,0.6,0.0,0.4,3,2024-07-01
10335,2024-06-30,0.1444100947288234,0.10295622519501313,0.04145386953381028,partial_rf,0.65,0.65,0.3,0.05,3,2024-07-01
10415,2024-06-30,0.1444100947288234,0.12990308176653195,0.014507012962291455,partial_rf,0.7,0.7,0.1,0.2,3,2024-07-01
10416,2024-06-30,0.1444100947288234,0.12990308176653195,0.014507012962291455,partial_rf,0.7,0.7,0.1,0.2,3,2024-07-01
10912,2024-06-30,0.1444100947288234,0.10926178934849987,0.03514830538032354,partial_rf,0.75,0.75,0.2,0.05,3,2024-07-01
12301,2024-06-30,0.1444100947288234,0.1210756632344827,0.02333443149434071,partial_rf,0.65,0.65,0.15,0.2,3,2024-07-01
13107,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
13108,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
13239,2024-06-30,0.1444100947288234,0.09596504110703992,0.04844505362178349,partial_rf,0.55,0.55,0.25,0.2,3,2024-07-01
13312,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
13840,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
14319,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.7999999999999999,3,2024-07-01
14320,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.7999999999999999,3,2024-07-01
14497,2024-06-30,0.1444100947288234,0.09759496508502531,0.046815129643798095,full,0.7,0.7,0.3,0.0,2,2024-07-01
15389,2024-06-30,0.1444100947288234,0.10518630987679399,0.03922378485202942,full,0.7,0.7,0.3,0.0,2,2024-07-01
15576,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.5,0.5,2,2024-07-01
16263,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.5,0.5,2,2024-07-01
16772,2024-06-30,0.1444100947288234,0.107736714281379,0.036673380447444406,partial_rf,0.7,0.7,0.2,0.1,3,2024-07-01
17612,2024-06-30,0.1444100947288234,0.07151618143725869,0.07289391329156472,full,0.5,0.5,0.5,0.0,2,2024-07-01
19571,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.9,0.9,0.0,0.1,3,2024-07-01
20018,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
40008,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
40011,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
40016,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
40025,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.85,0.85,0.0,0.15,2,2024-07-01
50009,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.85,0.85,0.0,0.15000000000000002,3,2024-07-01
50010,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
70027,2024-06-30,0.1444100947288234,0.13019344464473362,0.014216650084089788,full,0.95,0.95,0.05,0.0,2,2024-07-01
100022,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.25,0.75,3,2024-07-01
100039,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
100060,2024-06-30,0.1444100947288234,0.11931017952807284,0.02509991520075057,full,0.8,0.8,0.2,0.0,2,2024-07-01
110002,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.25,0.75,2,2024-07-01
110005,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.15,0.85,2,2024-07-01
110009,2024-06-30,0.1444100947288234,0.14755791883063052,-0.003147824101807112,partial,0.9,0.9,0.0,0.1,2,2024-07-01
110013,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
110015,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
110025,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
110029,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
112002,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.25,0.75,2,2024-07-01
121003,2024-06-30,0.1444100947288234,0.1475579188306305,-0.003147824101807084,partial,0.95,0.95,0.0,0.05,2,2024-07-01
150968,2024-06-30,0.1444100947288234,0.12298746495258757,0.021422629776235838,partial_rf,0.85,0.85,0.1,0.05,3,2024-07-01
160605,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
161606,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.7,0.7,0.0,0.3,2,2024-07-01
161810,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
161903,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
162006,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
162201,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.35,0.65,2,2024-07-01
162209,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
162214,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
162703,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,1,2024-07-01
163402,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.9,0.9,0.0,0.1,3,2024-07-01
163406,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
163411,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
163412,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
166001,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
166005,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
168002,2024-06-30,0.1444100947288234,0.12041390077682111,0.023996193952002295,partial_rf,0.7,0.7,0.1,0.2,3,2024-07-01
180031,2024-06-30,0.1444100947288234,0.12798600214723704,0.016424092581586364,full,0.8,0.8,0.2,0.0,2,2024-07-01
202027,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,3,2024-07-01
206009,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.25,0.75,2,2024-07-01
210004,2024-06-30,0.1444100947288234,0.1171540528208503,0.027256041907973108,full,0.85,0.85,0.15,0.0,2,2024-07-01
210008,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
213003,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.1,0.9,3,2024-07-01
213008,2024-06-30,0.1444100947288234,0.12637211435371226,0.018037980375111146,full,0.85,0.85,0.15,0.0,2,2024-07-01
240005,2024-06-30,0.1444100947288234,0.11931017952807284,0.02509991520075057,full,0.8,0.8,0.2,0.0,2,2024-07-01
240011,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
240017,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.25,0.75,2,2024-07-01
240022,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
257020,2024-06-30,0.1444100947288234,0.1171540528208503,0.027256041907973108,full,0.85,0.85,0.15,0.0,2,2024-07-01
257030,2024-06-30,0.1444100947288234,0.09759496508502531,0.046815129643798095,full,0.7,0.7,0.3,0.0,2,2024-07-01
257070,2024-06-30,0.1444100947288234,0.2581704573846735,-0.11376036265585007,partial_rf,0.9,0.9,0.05,0.05,3,2024-07-01
260117,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
270028,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,3,2024-07-01
290008,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
290014,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
310358,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.85,0.85,0.0,0.15,2,2024-07-01
320007,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.9,0.9,0.0,0.1,3,2024-07-01
340007,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,2,2024-07-01
370024,2024-06-30,0.1444100947288234,0.1171540528208503,0.027256041907973108,full,0.85,0.85,0.15,0.0,2,2024-07-01
370027,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
375010,2024-06-30,0.1444100947288234,0.09759496508502531,0.046815129643798095,full,0.7,0.7,0.3,0.0,2,2024-07-01
377010,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
377240,2024-06-30,0.1444100947288234,0.23228574711391584,-0.08787565238509243,full,0.85,0.85,0.15,0.0,2,2024-07-01
378010,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
379010,2024-06-30,0.1444100947288234,0.0,0.1444100947288234,partial,0.0,0.0,0.0,1.0,2,2024-07-01
400001,2024-06-30,0.1444100947288234,0.12637211435371226,0.018037980375111146,full,0.85,0.85,0.15,0.0,2,2024-07-01
460007,2024-06-30,0.1444100947288234,0.11612462715054372,0.028285467578279683,partial_rf,0.8,0.8,0.15,0.05,3,2024-07-01
470009,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
470098,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
481001,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
481008,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
481010,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
481015,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
501026,2024-06-30,0.1444100947288234,0.07803587734920035,0.06637421737962305,full,0.55,0.55,0.45,0.0,2,2024-07-01
501054,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,partial_rf,0.6,0.6,0.2,0.2,3,2024-07-01
501079,2024-06-30,0.1444100947288234,0.27216219266616415,-0.12775209793734074,partial,0.9,0.9,0.0,0.1,2,2024-07-01
519005,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
519013,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.25,0.75,2,2024-07-01
519018,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
519026,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.2,0.8,2,2024-07-01
519089,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
519158,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
519172,2024-06-30,0.1444100947288234,0.07803587734920035,0.06637421737962305,full,0.55,0.55,0.45,0.0,2,2024-07-01
519173,2024-06-30,0.1444100947288234,0.07803587734920035,0.06637421737962305,full,0.55,0.55,0.45,0.0,2,2024-07-01
519181,2024-06-30,0.1444100947288234,0.09553611374441216,0.048873980984411244,partial_rf,0.65,0.65,0.3,0.05,3,2024-07-01
519185,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
519670,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
519672,2024-06-30,0.1444100947288234,0.1298503027546314,0.014559791974191993,partial_rf,0.9,0.9,0.05,0.05,3,2024-07-01
519674,2024-06-30,0.1444100947288234,0.12038182840789985,0.024028266320923558,full,0.75,0.75,0.25,0.0,2,2024-07-01
519679,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
519688,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
519698,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.25,0.75,2,2024-07-01
519773,2024-06-30,0.1444100947288234,0.084555573261142,0.0598545214676814,full,0.6,0.6,0.4,0.0,2,2024-07-01
530019,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
570001,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
570008,2024-06-30,0.1444100947288234,0.13671314055667527,0.007696954172148135,partial,0.8,0.8,0.0,0.2,2,2024-07-01
580001,2024-06-30,0.1444100947288234,0.006319222317842099,0.1380908724109813,partial_rf,0.0,0.0,0.35,0.65,3,2024-07-01
580002,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
580006,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
610006,2024-06-30,0.1444100947288234,0.11063435690890865,0.03377573781991476,full,0.8,0.8,0.2,0.0,2,2024-07-01
630001,2024-06-30,0.1444100947288234,0.12637211435371226,0.018037980375111146,full,0.85,0.85,0.15,0.0,2,2024-07-01
630002,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
630010,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
630011,2024-06-30,0.1444100947288234,0.10411466099696698,0.04029543373185643,full,0.75,0.75,0.25,0.0,2,2024-07-01
952004,2024-06-30,0.1444100947288234,0.09759496508502531,0.046815129643798095,full,0.7,0.7,0.3,0.0,2,2024-07-01
17,2024-12-31,0.0788934671026307,0.0013659682144783415,0.07752749888815236,full,0.8,0.8,0.2,0.0,2,2025-01-01
20,2024-12-31,0.0788934671026307,0.0013659682144783415,0.07752749888815236,full,0.8,0.8,0.2,0.0,2,2025-01-01
21,2024-12-31,0.0788934671026307,0.000296830093488909,0.0785966370091418,partial,0.8,0.8,0.0,0.2,2,2025-01-01
61,2024-12-31,0.0788934671026307,0.0013659682144783415,0.07752749888815236,full,0.8,0.8,0.2,0.0,2,2025-01-01
73,2024-12-31,0.0788934671026307,0.0013659682144783415,0.07752749888815236,full,0.8,0.8,0.2,0.0,2,2025-01-01
263,2024-12-31,0.0788934671026307,0.005642520698436071,0.07325094640419463,partial_rf,0.0,0.0,0.2,0.8,2,2025-01-01
308,2024-12-31,0.0788934671026307,0.0016332527447256995,0.077260214357905,full,0.75,0.75,0.25,0.0,2,2025-01-01
327,2024-12-31,0.0788934671026307,0.005642520698436071,0.07325094640419463,partial_rf,0.0,0.0,0.2,0.8,2,2025-01-01
354,2024-12-31,0.0788934671026307,0.0013659682144783415,0.07752749888815236,full,0.8,0.8,0.2,0.0,2,2025-01-01
404,2024-12-31,0.0788934671026307,0.0,0.0788934671026307,partial,0.0,0.0,0.0,1.0,2,2025-01-01
522,2024-12-31,0.0788934671026307,0.005642520698436071,0.07325094640419463,partial_rf,0.0,0.0,0.2,0.8,2,2025-01-01
601,2024-12-31,0.0788934671026307,0.014496616343671187,0.06439685075895951,full,0.8,0.8,0.2,0.0,2,2025-01-01
742,2024-12-31,0.0788934671026307,0.00296967539596249,0.07592379170666821,full,0.5,0.5,0.5,0.0,2,2025-01-01
800,2024-12-31,0.0788934671026307,0.0016332527447256995,0.077260214357905,full,0.75,0.75,0.25,0.0,2,2025-01-01
845,2024-12-31,0.0788934671026307,0.002435106335467774,0.07645836076716293,full,0.6,0.6,0.4,0.0,2,2025-01-01
1000,2024-12-31,0.0788934671026307,0.0013659682144783415,0.07752749888815236,full,0.8,0.8,0.2,0.0,2,2025-01-01
1037,2024-12-31,0.0788934671026307,0.0,0.0788934671026307,partial,0.0,0.0,0.0,1.0,2,2025-01-01
1060,2024-12-31,0.0788934671026307,0.0,0.0788934671026307,partial,0.0,0.0,0.0,1.0,2,2025-01-01
1075,2024-12-31,0.0788934671026307,0.013389854388016797,0.06550361271461391,full,0.7,0.7,0.3,0.0,2,2025-01-01
1076,2024-12-31,0.0788934671026307,0.000296830093488909,0.0785966370091418,partial,0.7,0.7,0.0,0.3,2,2025-01-01
1088,2024-12-31,0.0788934671026307,0.014496616343671187,0.06439685075895951,full,0.8,0.8,0.2,0.0,2,2025-01-01
1170,2024-12-31,0.0788934671026307,0.00296967539596249,0.07592379170666821,full,0.5,0.5,0.5,0.0,2,2025-01-01
1184,2024-12-31,0.0788934671026307,0.005642520698436071,0.07325094640419463,partial_rf,0.0,0.0,0.15,0.85,2,2025-01-01
1194,2024-12-31,0.0788934671026307,0.0,0.0788934671026307,partial,0.0,0.0,0.0,1.0,2,2025-01-01
1267,2024-12-31,0.0788934671026307,0.000296830093488909,0.0785966370091418,partial,0.85,0.85,0.0,0.15,2,2025-01-01
1411,2024-12-31,0.0788934671026307,0.002435106335467774,0.07645836076716293,full,0.6,0.6,0.4,0.0,2,2025-01-01
